unit,S_dig_core_d10,S99_dig_core_d10,S_dig_core_d15,S99_dig_core_d15,S_dig_core_d20,S99_dig_core_d20,S_dig_core_cum,S99_dig_core_cum,SP_dig_core_d15,S_dig_broad_d10,S99_dig_broad_d10,S_dig_broad_d15,S99_dig_broad_d15,S_dig_broad_d20,S99_dig_broad_d20,S_dig_broad_cum,S99_dig_broad_cum,SP_dig_broad_d15,S_nondig_d10,S99_nondig_d10,S_nondig_d15,S99_nondig_d15,S_nondig_d20,S99_nondig_d20,S_nondig_cum,S99_nondig_cum,SP_nondig_d15,S_nondig_broad_d10,S99_nondig_broad_d10,S_nondig_broad_d15,S99_nondig_broad_d15,S_nondig_broad_d20,S99_nondig_broad_d20,S_nondig_broad_cum,S99_nondig_broad_cum,SP_nondig_broad_d15,S_total_d10,S99_total_d10,S_total_d15,S99_total_d15,S_total_d20,S99_total_d20,S_total_cum,S99_total_cum,SP_total_d15,S_mech_chem_d10,S99_mech_chem_d10,S_mech_chem_d15,S99_mech_chem_d15,S_mech_chem_d20,S99_mech_chem_d20,S_mech_chem_cum,S99_mech_chem_cum,SP_mech_chem_d15,country,group,pop04,emp04,gva_tot04_eur,gva_ind04_eur,ln_gvapc04,ind_share04,ln_pop04,ln_gvapc00,ind_share00,g_ind,defl,g_ind_real,g_ind_smooth,g_man,g_tot,g_ind_0512,g_ind_1219,g_ind_0004,g_ind_0004_real,g_tot_0004
DE50,27.142334645759696,11.232062601838637,22.3807776664766,8.678627307345126,19.048475712258508,7.083775977351402,48.26,23.209999999999997,22.56071736051562,51.60894360936388,30.618062303110765,41.06814279971915,24.03276115770905,34.037110250599405,19.705585481565553,99.02000000000001,58.25000000000001,46.5470966403125,399.44132525057915,315.5179041991889,302.57924959955847,241.9526086912888,243.09463784868416,195.25155593470487,904.6499999999999,649.67,295.0379326903047,374.97471628697485,296.1319044979167,283.8918844663159,226.5984748409249,228.10600331034323,182.62974643049068,853.8900000000001,614.63,271.0515534105077,426.58365989633876,326.7499668010275,324.960027266035,250.63123599863394,262.14311356094265,202.33533191205623,952.91,672.8799999999999,317.59865005082025,215.1443731492309,168.69175794548744,162.85629678419633,129.71986214768697,130.43977918433544,104.68135737407049,483.7100000000001,344.09000000000003,157.92662370604685,DE,EU15,656.94,394.35999999999996,22358.2,5709.94,10.435111012002958,0.25538460162267085,6.487592690113389,10.336528852276412,0.2709094766340385,1.0976235476407454,0.9249528569659988,0.1726706906747466,1.1801229370402229,1.3777150403372447,1.9368211476833177,1.5016358406868133,0.6936112545946774,0.9774076568705325,0.375032587949372,2.452759655748604
DE60,289.9955219117749,292.98242292295356,207.1200642372079,231.2847923129339,154.33320034097324,186.1085947905677,654.4600000000002,507.9700000000001,91.4692376618203,401.4107562390459,415.32479337337776,285.58035941747045,326.55054581968847,212.81724109746796,262.37566252889377,926.3399999999999,733.76,152.4460858917422,2279.4088063768772,1595.7712245370408,1770.527994149391,1250.3261413494815,1441.2209413827636,1021.9703533409528,4696.05,3076.2900000000004,1752.3696656848902,2167.9935720496064,1473.4288540866169,1692.067698969128,1155.0603878427269,1382.736900626269,945.7032856026267,4424.17,2850.5,1691.3928174549687,2569.4043282886523,1888.7536474599947,1977.6480583865991,1481.6109336624158,1595.554141723737,1208.0789481315207,5350.51,3584.2599999999998,1843.838903346711,1064.4006534685634,731.3106648183091,826.5479847448935,566.2010775617965,674.4373435757227,459.93969597083344,2236.75,1470.78,909.1104413752655,DE,EU15,1680.56,1045.02,78709.7,10802.51,10.754394608464155,0.1372449647248052,7.426882350187425,10.650077110852001,0.14217212150753683,2.8222592230542225,0.9249528569659988,1.8973063660882237,2.6399915280632578,2.892840916485806,2.631721058316851,3.1747572123667873,2.469761233741658,1.8460510921692652,1.2436760232481046,2.727827443055153
DE71,700.6148617542636,388.16670520121176,570.3513896021291,316.26122625504746,480.7403081540343,268.4494755677317,1272.5800000000002,704.6400000000001,591.1927659373671,1410.9705514105328,1011.0423367212532,1093.3190548332905,796.4192640995038,888.2746482537046,655.7164802664319,2940.18,1953.2,1039.3876914704688,11802.97378856087,10490.188493557669,8575.648838186902,7896.280824898624,6642.778104110075,6258.688061859351,29381.840000000004,22510.38,5714.998337938694,11092.6180989046,9867.312862037628,8052.681172955739,7416.122787054168,6235.2437640104035,5871.421057160652,27714.24,21261.82,5266.803412405593,12503.588650315134,10878.355198758882,9146.00022778903,8212.54205115367,7123.518412264108,6527.137537427083,30654.42,23215.019999999997,6306.191103876062,7072.456760313151,6347.017104969009,5111.711063007561,4738.925778880689,3947.079259245944,3724.570493304271,17859.93,13792.83,2987.6647535464135,DE,EU15,3720.34,2014.03,138552.69999999998,26235.49,10.525190975692876,0.18935387040454646,8.221570340940126,10.443201492397177,0.2024186937507347,1.345502151176614,0.9249528569659988,0.42054929421061527,1.3865511591444983,1.7484836510598558,2.3557860497197325,1.1643034537032446,1.5267008486499836,0.5586046735451156,-0.04377039537604499,2.226622147539681
DE72,79.92397462845949,54.08246139385848,61.45672585294526,43.0045309699673,49.3179353127594,36.18574009020811,167.67,106.08,46.59626099422656,177.91920913509833,121.21190390201076,138.6510309742489,96.61602451345213,112.91429554971936,80.83503280553997,361.78999999999996,230.23000000000002,114.78227715706248,1871.9592515012687,1492.6494682403913,1414.476696861264,1162.1221943872129,1126.221033990833,945.3385070521016,4123.919999999999,2918.64,1079.1981666568515,1773.96401699463,1425.5200257322388,1337.2823917399605,1108.5107008437283,1062.6246737538727,900.6892143367696,3929.7999999999993,2794.49,1011.0121504940156,1951.8832261297284,1546.7319296342498,1475.9334227142094,1205.1267253571805,1175.5389693035922,981.5242471423096,4291.589999999999,3024.72,1125.794427651078,981.0579041870203,747.8170133059325,746.9624829642573,576.8190488800096,599.8316665643673,465.15176563832745,2139.2599999999998,1486.71,588.5651276983516,DE,EU15,1055.23,471.66,23842.7,6364.97,10.025474617153886,0.26695676244720606,6.9615140316282265,9.93986601168304,0.2790757199693397,2.6270930218690505,0.9249528569659988,1.7021401649030516,2.5016472885084933,2.583797735882763,2.4860050962648144,1.4262940252132341,3.827892018524867,0.9947921982771835,0.3924171293560229,2.104703094587057
DE73,34.78523024365396,26.262904102785765,27.577031696012348,21.95101325502464,22.715514724411342,18.815511243931088,64.97999999999999,42.309999999999995,18.220065171242187,90.36608391859889,68.25919984859841,70.12802000676447,54.44352510263097,57.25684183513972,45.63030345196446,193.01,133.35999999999999,62.922131781125,1022.8180689212875,833.0934900189461,768.6935700483497,647.7199459908423,609.8119311695741,528.0840672899599,2302.7799999999997,1655.7999999999997,917.538407763664,967.2372152463425,791.0971942731333,726.1425817375975,615.227434143236,575.2706040588458,501.26927508192654,2174.75,1564.75,872.8363411537811,1057.6032991649415,859.3563941217317,796.2706017443622,669.6709592458669,632.5274458939855,546.8995785338909,2367.7599999999993,1698.1099999999997,935.7584729349061,571.6903678094505,457.8220999668927,432.0177338164261,357.1644320608086,343.6618942790346,290.5770211152178,1249.3100000000002,883.2900000000001,481.0998596047655,DE,EU15,1251.42,596.51,29679.8,7382.83,10.073943052159677,0.2487493177177744,7.1320341855365985,9.975020414389945,0.25800446239235864,2.6080079868119936,0.9249528569659988,1.6830551298459948,2.266889837299461,2.8362473562583497,2.555460838493457,2.069836338412401,3.146179635211586,1.345747798912189,0.7433727299910285,2.2590289907780114
DE80,29.394701519998435,14.317828447557847,25.55498422383793,12.872811921398696,22.703216547508426,11.788038780238102,43.01,19.57,20.021127486578123,51.1972973536135,20.305421520455045,45.20784345846858,18.117401447539763,40.71699011151833,16.480365330561305,71.93,28.03,39.950830021453115,368.8301078510659,168.0578669428202,312.0560715912332,148.20799805328733,268.8953629427636,132.88755780872674,556.45,232.37,392.70142865481245,347.02751201745093,162.070273869923,292.40321235660264,142.96340852714627,250.88158937875374,128.19523125840354,527.5300000000001,223.91000000000003,372.7717261199375,398.22480937106434,182.37569539037804,337.61105581507115,161.08080997468602,291.5985794902721,144.67559658896482,599.46,251.94,412.7225561413906,199.34459288733635,88.46555045358316,168.38349531954637,77.66345274386677,144.82982362290065,69.40986213043405,301.19,123.22000000000001,222.35185743204687,DE,EU15,1707.49,725.03,27931.6,3602.92,9.702489487440477,0.1289908204327715,7.442779734912422,9.621235004156377,0.12161841222986819,3.8021387871312355,0.9249528569659988,2.8771859301652367,3.5381600182311272,3.6817433076738126,3.088532491025678,3.559141354669951,4.0451362195925205,2.6031003100021266,2.000725241080966,1.1317786110014882
DE91,251.61892065903243,152.14513143157785,202.10592320090439,129.2293011499708,166.62260434801846,113.53153182378668,447.81000000000006,246.47000000000003,93.26299296972655,392.81279550320454,260.0266109556547,313.50597596446755,222.34352099281568,257.22236370085926,196.3313345363135,710.4100000000001,414.13,169.93555715858594,2576.660442347564,2140.3912519222413,1983.2684078175048,1806.460320029423,1581.3177825956504,1577.6073931752019,5127.77,3507.02,1420.523153190234,2435.466567503392,2032.509772398164,1871.8683550539417,1713.346100186578,1490.7180232428095,1494.8075904626749,4865.17,3339.36,1343.8505890013748,2828.2793630065967,2292.5363833538186,2185.374331018409,1935.6896211793937,1747.9403869436687,1691.1389249989884,5575.58,3753.4900000000002,1513.786146159961,1721.8883763057656,1526.1474323117504,1316.8869071840334,1306.9434352817975,1040.0879278337381,1153.4280512504213,3408.7400000000002,2390.81,920.7490480345391,DE,EU15,1639.24,759.39,42941.7,14730.83,10.173365940982647,0.34304254372789156,7.401987998774351,10.13955909033975,0.37726129213965875,4.460160913237336,0.9249528569659988,3.535208056271337,4.561810440882397,4.671873405804331,3.375909637855961,3.2881256761138795,5.632196150360791,-1.7610019724756842,-2.363377041396845,0.6160869352570764
DE92,784.018454612957,539.1854080728833,622.4782668106855,447.68065600563557,512.5681242851167,385.85545741307556,1481.08,918.19,314.61399958901563,1048.413709686663,739.8093899755504,826.2430818254933,608.3461399574597,677.0124901784328,520.1488103589865,2032.66,1292.1799999999998,512.6971882046796,2824.2707250198305,2210.89748856006,2141.8627097014496,1718.914711583377,1711.8154884775236,1398.3899428635355,6208.200000000001,4363.410000000001,2052.459640021242,2559.8754699461247,2010.2735066573932,1938.097894686642,1558.249227631553,1547.3711225842073,1264.0965899176244,5656.620000000001,3989.42,1854.376451405578,3608.289179632787,2750.082896632943,2764.3409765121355,2166.5953675890123,2224.38361276264,1784.245400276611,7689.280000000001,5281.6,2367.0736396102575,1660.7120200043164,1291.0204338842593,1258.4840593421159,990.9179270129112,1008.1953730534685,797.030606242274,3701.02,2617.49,1230.8807566400778,DE,EU15,2134.51,1025.68,50465.399999999994,11257.169999999998,10.070806119784262,0.22306709151220439,7.665992391124967,10.018014138285249,0.24010425920158518,1.989411195159477,0.9249528569659988,1.0644583381934782,1.9697264870879339,2.5067925621245126,2.874012352320752,2.261530644999508,1.717291745319446,-0.5055722451575928,-1.1079473140787535,1.3344441883789582
DE93,90.82834110472554,63.76046521486485,71.77079221372296,55.2624301488907,58.26847969273564,49.62016507792853,167.35,99.99999999999999,42.21594863528126,156.36360741057825,111.13167439004599,123.19678596255922,93.61382173006828,100.3793757661605,81.7715324895035,296.62999999999994,184.33999999999997,90.53657220309375,1739.4545976427032,1342.2051612096786,1331.2384042716453,1057.849360371689,1070.5103884542054,869.8848768744058,3694.8799999999997,2548.99,1226.4837854481718,1673.9193313368507,1294.8339520344975,1279.812410522809,1019.4979687905113,1028.3994923807804,837.7335094628309,3565.5999999999995,2464.6499999999996,1178.1631618803592,1830.282938747429,1405.9656264245434,1403.0091964853682,1113.1117905205797,1128.778868146941,919.5050419523343,3862.23,2648.99,1268.6997340834532,1120.417600524798,856.9902428911547,855.6634123714933,667.2182009799426,688.0750011701758,542.4387486882805,2407.51,1665.28,790.8299897742968,DE,EU15,1684.61,659.21,29533.7,5564.42,9.771753180189101,0.18840917324954204,7.429289361990915,9.733641088512364,0.21129707712021534,3.260929121607273,0.9249528569659988,2.3359762646412743,2.8742312452756518,3.305152660599031,3.1462622019570903,2.5767437546941503,3.945114488520396,-1.477799605362451,-2.0801746742836116,1.388426405685994
DE94,40.61880937379534,14.435596494090214,33.95526600204178,11.675921171310698,29.040225487662152,9.882328758734571,66.25999999999999,26.35,31.471499215539062,99.6759728995016,56.2329436561188,79.20294329313955,44.1510505199091,65.45627928384356,36.54396754102648,193.34999999999997,110.70999999999998,83.35543927684374,1935.001920576216,1346.3190495625936,1510.0979924390044,1064.8043590339125,1233.998285979951,880.1849547727998,3927.5699999999997,2548.29,1496.8630930054685,1875.9447570505097,1304.521702400565,1464.8503151479065,1032.329229685314,1197.5822321837695,853.5233159905079,3800.4799999999996,2463.9300000000003,1444.979152944164,1975.6207299500115,1360.7546460566837,1544.0532584410457,1076.4802802052232,1263.0385114676133,890.0672835315343,3993.8300000000004,2574.6400000000003,1528.3345922210076,1124.9799969796366,675.7360750895637,903.5990650235497,544.3843272071477,754.053404645899,456.65409132659585,2100.54,1225.82,881.37258982875,DE,EU15,2437.93,1135.17,52892.4,13261.61,9.984865621640655,0.2507280819172509,7.798904597569953,9.932509611903765,0.2654595311092898,3.1098990179720003,0.9249528569659988,2.1849461610060015,2.9141223293655445,2.932465699080084,3.2758936172000905,3.3400550947932675,2.879742941150733,0.2730591727917897,-0.32931589612937084,1.7003939463620554
DEA1,536.9927714300925,334.24891095546474,431.18920658543016,284.3474439139833,355.76785723213777,248.9149939945608,947.53,525.98,310.040246695,930.7117346488329,674.0115237325491,726.3034151256634,555.2588453640918,588.1276502551701,474.31094438223283,1819.0700000000002,1162.16,608.5885823872109,11019.515690585094,9685.19451571592,8045.834677241988,7314.652534004738,6260.340747819038,5823.675573178217,27146.170000000006,20671.010000000002,6495.371205413008,10625.796727366356,9345.431902938837,7750.720468701755,7043.74113255463,6027.980954796007,5598.279622790545,26274.629999999997,20034.83,6196.822869720797,11556.508462015187,10019.443426671383,8477.023883827418,7598.999977918722,6616.108605051176,6072.590567172778,28093.699999999997,21196.99,6805.411452108007,7210.522507273639,6683.45615721458,5160.973214996619,4979.669732789416,3955.705162940002,3918.0764982299843,18683.75,14684.22,4155.4051425430935,DE,EU15,5185.89,2549.52,145366.4,34153.24,10.24107125478047,0.23494590221674333,8.55369675492109,10.149970126264154,0.23870268327743172,0.7579196374693176,0.9249528569659988,-0.16703321949668126,0.8275568081376451,0.5542179438069387,2.2443711084991897,1.5139256988049712,0.0019135761336640047,1.7195812524678278,1.1172061835466671,2.116168507063776
DEA2,1045.4092747777077,406.3014678956589,898.0344022471835,364.9770371178133,782.6224882503443,333.9753181468027,1516.91,550.99,521.0366411172811,1810.2563578752342,837.5336430341479,1517.9528893717443,718.515255120468,1301.9921806674668,635.3991353377279,2897.66,1311.48,915.4159570128202,9880.856718383691,8069.930223007486,7306.180421880645,6023.509540621388,5762.707537521696,4767.099369878222,24330.85,18086.1,5081.795267781836,9116.009635286166,7638.6980478689975,6686.261934756081,5669.971322618731,5243.337845104575,4465.675552687297,22950.1,17325.61,4687.415951886296,10926.2659931614,8476.231690903145,8204.214824127826,6388.4865777392,6545.33002577204,5101.074688025025,25847.759999999995,18637.089999999997,5602.831908899117,5942.829720566449,5333.080764393046,4257.002704204296,3905.0711962216956,3279.504235972153,3040.7346068486104,15910.33,12483.220000000001,3074.496432411883,DE,EU15,4281.27,2086.75,121376.1,26309.05,10.252399573824059,0.21675642898395975,8.362004973532471,10.20093968452175,0.21728038567148728,1.680539237436334,0.9249528569659988,0.7555863804703351,1.4948632648286848,1.5021826962988452,2.7283963331253984,1.6961012015785673,1.6649772732941008,1.5973463956724832,0.9949713267513226,1.657704978671637
DEA3,199.56803747213598,146.0327464853528,156.59981863633908,125.49935059395783,125.68939398304838,109.46294550490828,353.65,211.00999999999996,79.24540202637499,301.347322891253,206.53270316390274,238.78025091158165,175.839303195365,194.02865144940063,152.60320876892268,532.4200000000001,309.42,169.93510927688277,3357.6394740630462,2582.5458654050813,2545.177321980706,1987.816897855389,2037.3082609515461,1606.3706205796689,7485.949999999999,5256.499999999999,2152.3175636656015,3255.86018864393,2522.0459087265317,2462.996889705463,1937.4769452539822,1968.9690034851942,1563.2303573156548,7307.18,5158.09,2061.6278564150934,3557.2075115351827,2728.5786118904343,2701.777140617045,2113.316248449347,2162.9976549345947,1715.8335660845778,7839.6,5467.51,2231.5629656919764,2193.369740105713,1725.052177184563,1642.0761858849787,1302.947419938721,1304.3702206516618,1037.4306050160571,5117.8200000000015,3683.8000000000006,1353.8004241342423,DE,EU15,2607.2,1159.09,56221.2,13058.39,9.978772340408696,0.23226807681088274,7.866032127523352,9.898079724079647,0.23766841223211765,2.0798095571484536,0.9249528569659988,1.1548567001824548,1.937496286364721,2.0683610260491543,2.6773136178506944,2.8853659212314247,1.2742531930654823,1.53396896243283,0.9315938935116695,2.1085756682633683
DEA4,215.5045844612093,141.53573889686402,171.34342410718793,117.9360695781345,140.8534042566968,101.92171709197012,402.41999999999996,240.09999999999997,143.6166004129453,479.9956153730003,323.9297572744674,379.28174035015144,266.0833552396366,310.90107274888504,226.91694564479056,917.9000000000002,564.72,467.8813070620781,3005.449721990696,2078.877569460441,2357.119351968924,1672.471572208016,1928.1227803716818,1401.3961315053748,5957.43,3797.87,2750.963249905039,2740.958691078905,1896.4835510828375,2149.18103572596,1524.3242865465133,1758.0751118794933,1276.4009029525546,5441.950000000001,3473.2500000000005,2426.698543255906,3220.9543064519053,2220.4133083573047,2528.462776076111,1790.40764178615,2068.9761846283786,1503.3178485973451,6359.849999999999,4037.97,2894.579850317984,1431.1601345014128,1019.0308481115899,1110.3844009266438,814.5817396859404,899.5614825661175,679.2819170108564,2915.2000000000003,1896.29,1142.8832551318278,DE,EU15,2067.31,993.57,48468.8,14727.720000000001,10.062427325686201,0.30385980259465883,7.634003524246874,10.030970211427972,0.322088496639912,2.5174916771352733,0.9249528569659988,1.5925388201692745,2.4512311108974125,2.62877609773376,2.8376187901041257,2.3103662752695646,2.7246170790009825,-0.4447323819829041,-1.0471074509040648,1.0117656858489976
DEA5,285.9333773242661,183.52974025684782,228.36176457108718,156.65339145243428,187.14056250592023,137.15645295996154,505.6300000000001,283.78000000000003,175.02689546379685,718.5837493492713,510.6041649295863,559.9035876040743,413.2853950313574,453.9003969528295,346.89813523202326,1418.93,906.5100000000001,466.08760216392966,5095.352193488869,4067.344292856554,3844.730785220745,3154.2667777856395,3061.3487736513807,2560.4007008403946,11341.689999999999,8065.1,3407.9367921855546,4662.701821463862,3740.2698681838156,3513.188962187758,2897.634774206717,2794.588939204471,2350.659018568333,10428.39,7442.369999999999,3116.876085485422,5381.285570813133,4250.874033113402,4073.0925497918324,3310.920169238074,3248.4893361573013,2697.557153800356,11847.320000000002,8348.880000000001,3582.9636876493505,2963.091859022689,2390.489937209248,2217.7257480103235,1835.174729872823,1755.2687294425311,1478.6323042069425,6778.76,4879.41,1819.142678002523,DE,EU15,3728.79,1715.33,82178.1,25412.059999999998,10.000560337944735,0.3092315349223211,8.223839063227,9.92754830433631,0.32333143544818127,1.547817513638464,0.9249528569659988,0.6228646566724652,1.5104610205243811,1.5661179861070629,2.472663836279005,1.9217667014893993,1.1738683257875289,0.42197451366847716,-0.1804005552526834,1.5366648336378574
DEB1,58.037194845140235,43.63494529143631,45.84308522897571,38.83255252657294,36.908643445035764,35.268516372789776,101.86,60.94,47.311073130398434,140.00889185719456,101.24099283170676,110.32966081974112,87.03313574759399,89.3097251523379,76.9328526377499,256.18,155.91000000000003,90.6604686544297,1825.8521841296865,1437.155371182724,1390.7726993854978,1125.586493733942,1115.5022203049416,919.791492629826,3934.6800000000007,2756.78,1197.4222586426952,1743.8804871176328,1379.5493236424536,1326.2861237947327,1077.3859105129213,1063.1011385976394,878.127156364866,3780.36,2661.8100000000004,1154.072863118664,1883.889378974827,1480.7903164741601,1436.6157846144738,1164.4190462605152,1152.4108637499771,955.0600090026157,4036.5399999999995,2817.72,1244.7333317730936,1108.1650641343804,870.1061307293611,841.5221583274727,673.1703767688665,675.0180546949555,544.4745321501324,2425.6199999999994,1710.33,735.4135385180548,DE,EU15,1529.49,687.89,32094.3,8272.14,9.951499376754107,0.2577448331946794,7.332689625485243,9.890008312528794,0.26342404793039953,2.0689629455194085,0.9249528569659988,1.1440100885534097,2.0208704547210132,2.3195291373522053,2.7145278450700565,1.8348791509752818,2.303046740063535,1.1614922183613263,0.5591171494401658,1.7063673780682187
DEB2,14.034792067114944,9.174848121246665,11.40076304010847,8.404011480273798,9.380596292980524,7.787903726136853,22.58,11.73,8.555303284820312,27.71518556868121,18.16965667273147,22.150101185595386,15.422550858223921,18.1891252663585,13.43922505602568,49.35,28.480000000000004,22.439495048429684,302.88232179255704,246.89088349092614,226.16790419145696,188.21926335726934,178.65178543137063,149.29529245413394,682.1399999999999,491.04999999999995,239.84847067957807,289.2019282909908,237.89607493944135,215.41856604597004,181.2007239793192,169.84325645799268,143.64397112424513,655.37,474.29999999999995,225.96427891596872,316.917113859672,256.06573161217284,237.56866723156546,196.62327483754314,188.03238172435115,157.0831961802708,704.72,502.78,248.40377396439843,170.58853787616826,137.64261524525102,127.03359584448731,103.399763991979,100.44580676930792,81.12807241610082,393.63999999999993,285.09999999999997,131.35872012414063,DE,EU15,517.49,237.20999999999998,10447.4,2802.52,9.912873500309214,0.2682504738020943,6.248990201281322,9.810430325828953,0.2636022193768673,2.385185715212731,0.9249528569659988,1.4602328582467323,2.3210780715636212,2.463407796590143,2.713328108797811,2.473546074234762,2.2968253561906997,3.1526637170079086,2.550288648086748,2.7156655745177893
DEB3,229.55401287529634,150.61303303239055,179.22163584749967,118.22099134771953,146.44645342778907,98.00807320492262,478.9800000000001,305.94,116.67085415375783,444.1065647708762,304.01145281186166,343.82376119529766,238.84636370067727,278.7691665719402,197.99076712628232,942.5300000000001,615.1100000000001,298.002498380289,6613.213512554207,5584.760799597293,4882.754398193267,4232.845709545718,3831.913579031383,3376.7851899151074,15932.470000000001,11889.35,3672.482231446336,6398.660960658625,5431.3623798178205,4718.152272845468,4112.220337192761,3699.5908658872313,3276.8024959937475,15468.920000000002,11580.180000000002,3491.150587219805,6842.767525429501,5735.3738326296825,5061.9760340407665,4351.066700893437,3978.3600324591716,3474.793263120029,16411.449999999997,12195.289999999999,3789.1530856000936,4596.456348914742,4061.424379608023,3344.3028590400713,3049.0386845493795,2595.589924751805,2410.748207860732,11495.559999999998,8813.46,2263.5831754070077,DE,EU15,2006.24,896.66,48565.0,15444.460000000001,10.09439606237634,0.318016266858849,7.6040176024422275,10.041650264295468,0.33452298031132427,2.0981540222233592,0.9249528569659988,1.1732011652573604,2.2318786777924595,2.127651559600796,2.792677541562963,3.5597594055217945,0.6365486389249243,0.20154564347518722,-0.40082942544597333,1.4666217078438404
DED2,108.84890246112903,47.27600545501028,92.14000882083498,40.72656008786231,79.57164013156589,35.58000528431968,164.12999999999997,67.09,117.79029793789061,394.4769326124118,159.40485971381713,330.1128562957387,142.2709602068124,279.50630809105814,128.62803982866856,592.15,212.53,322.32353187041406,1377.176539163635,779.2029148057292,1122.7009555673462,676.9992554288973,933.4930391790085,597.7746556976573,2248.8900000000003,1108.68,1062.8614511143278,1091.548509012352,667.0740605469223,884.7281080924422,575.4548553099472,733.5583712195162,504.72662115330843,1820.87,963.24,858.3282171818046,1486.025441624764,826.4789202607394,1214.8409643881812,717.7258155167596,1013.0646793105743,633.354660981977,2413.02,1175.77,1180.6517490522187,682.4035697319173,435.3516481767979,550.7577080011826,376.2373017872817,454.63749342694416,330.17154976484426,1144.6100000000001,622.4399999999999,521.9638124344531,DE,EU15,1648.6,746.02,31675.8,7963.5599999999995,9.863381818484854,0.25140833064989676,7.407681721879127,9.676213028395098,0.20761896688976034,2.2869927132608936,0.9249528569659988,1.3620398562948948,2.134535825717425,2.1068711654662335,2.9488111131941226,-0.18203920965397405,4.756024636175761,8.653852323781619,8.051477254860458,3.869504252444722
DEE0,23.095348227101738,15.930197339669999,18.554450983354712,14.489170350771307,15.072924181697333,13.245447331840001,36.93000000000001,19.54,15.67789865050781,46.88792738113117,31.536483905114686,37.666103248479445,27.708865466828154,30.812568832939892,24.573317971618305,77.72,42.72,51.481092798257805,681.938468359014,402.1127070043758,557.0919575606708,350.04985360789647,464.4243857540813,308.594634259281,1103.14,558.96,480.2757171583046,658.1458892049844,386.5064204389312,537.9803052955461,336.8301584918396,448.68474110283876,297.26676361950274,1062.3500000000001,535.78,444.47252301055465,705.0338165861157,418.04290434404584,575.6464085440256,364.5390239586678,479.4973099357786,321.840081591121,1140.07,578.5,495.9536158088125,414.2715114082529,265.91031415985515,334.72704815415204,230.56897003943828,276.49408469272817,202.5615377585695,689.2399999999999,373.82,278.8528544697031,DE,EU15,2482.63,1009.73,41652.0,9058.31,9.727786183517715,0.21747599154902525,7.817073761114209,9.601251123109924,0.19852784009895483,2.7786720400786002,0.9249528569659988,1.8537191831126014,2.630992625026693,2.773021899373645,2.4249019460729975,3.924731352982772,1.6326127271744286,4.152989220311554,3.550614151390393,1.8740112684893173
DEF0,149.69644589469047,136.28143049787542,109.06146536743037,105.88235038864988,84.06280269990181,86.48418792694642,362.18,276.0,65.81577499664061,280.4493438013737,242.4214360977725,207.68049676989324,189.0145498199174,162.59622067637127,154.968691028965,654.98,485.65999999999997,152.0412322593359,2711.5028722065776,1902.9963372903476,2096.0149264718953,1470.9755839567401,1704.9158982250226,1195.3229315949172,5758.04,3833.36,2073.406505535398,2580.749974299894,1796.8563316904501,1997.3958950694325,1387.843384525473,1626.3824802485533,1126.8384284928984,5465.240000000001,3623.7000000000007,1987.1810482727028,2861.1993181012676,2039.2777677882227,2205.076391839326,1576.8579343453907,1788.9787009249246,1281.8071195218638,6120.22,4109.36,2139.222280532039,1269.4373455901925,890.0524642080177,983.6185307007298,688.6149077282682,802.502707758692,560.1312614706176,2689.8,1791.9999999999998,1088.4884618873907,DE,EU15,2801.22,1261.3700000000001,60932.8,11923.19,9.987471859989574,0.19567769739778904,7.937810315553104,9.949812725675898,0.1953094622267191,2.531599578961633,0.9249528569659988,1.606646721995634,2.229312585223243,2.570313499542693,2.7080993289402118,2.105201581609834,2.9579975763134314,1.316279778957119,0.7139047100359585,1.2691893220353023
DEG0,86.8049678112385,41.02534303923602,73.35289292064634,34.96662462914808,63.374009578926305,30.03967767006319,131.90999999999997,58.389999999999986,94.4714453458047,187.1775595317457,93.20195351614022,156.95789834563095,79.87574178668633,134.59238762167024,69.17974738058541,289.74,132.88,255.6608100853437,1311.6153417189146,655.2861754118015,1093.7372132823114,565.402048870694,931.8538566427558,496.49111524278453,2066.07,950.6899999999999,1251.7317613746952,1211.2458881043685,603.1148793448973,1010.1338812897638,520.4967032083119,860.6363375934709,457.3536669722623,1908.25,876.2099999999999,1090.5423966351561,1398.4203095301532,696.3115184510376,1167.090106202958,600.3686734998421,995.2278662216821,526.5307929128478,2197.98,1009.08,1346.2032067205,504.15468531206454,275.43439569182294,412.6660729234676,233.30868499792325,346.14051421289037,201.4525458157052,834.56,417.09,488.8597849576172,DE,EU15,2337.28,1017.49,39265.8,9574.01,9.729121329876335,0.24382567017608198,7.756743139086439,9.606586377601865,0.22263802283059342,3.0439088760415216,0.9249528569659988,2.118956019075523,3.1099693316330574,3.175026427366426,2.792070764163476,2.7736914005996076,3.3141263514834356,4.452699332132326,3.8503242632111654,2.180042661192916
