NUTS_ID,year,co2_region_t,log_emissions,d_log_emissions,dii_regional_composite,n_components,CNTR_CODE
DE94,2024,4989000000.0,22.33050132582531,-0.20269128430460626,,,DE
DEA1,2007,92601000000.0,25.251565777676305,,,,DE
DEA1,2008,90260000000.0,25.225960231345265,-0.02560554633103962,,,DE
DEA1,2009,74314000000.0,25.031565196223134,-0.19439503512213108,,,DE
DEA1,2010,84196000000.0,25.156413251128008,0.1248480549048736,,,DE
DEA1,2011,83851000000.0,25.152307251202952,-0.00410599992505567,,,DE
DEA1,2012,88894000000.0,25.210710485625057,0.058403234422105044,,,DE
DEA1,2013,86944000000.0,25.18853007019035,-0.022180415434707612,,,DE
DEA1,2014,85830000000.0,25.17563443267654,-0.012895637513810954,,,DE
DEA1,2015,86162000000.0,25.179495082152805,0.003860649476266076,,,DE
DEA1,2016,85829000000.0,25.175622781670768,-0.0038723004820369056,,,DE
DEA1,2017,76984000000.0,25.06686344500051,-0.10875933667025706,,,DE
DEA1,2018,74091000000.0,25.028559904382014,-0.03830354061849661,,,DE
DEA1,2019,62430000000.0,24.857311766020064,-0.17124813836194974,,,DE
DEA1,2020,53906000000.0,24.710507625920233,-0.14680414009983167,,,DE
DEA1,2021,60133000000.0,24.81982461265421,0.10931698673397605,,,DE
DEA1,2022,59985000000.0,24.817360367913302,-0.0024642447409064516,,,DE
DEA1,2023,50225000000.0,24.63977874764741,-0.17758162026589375,,,DE
DEA1,2024,42623000000.0,24.475659850628162,-0.16411889701924665,,,DE
DEA2,2007,72704000000.0,25.009662240605042,,,,DE
DEA2,2008,69002000000.0,24.957401326630844,-0.052260913974198075,,,DE
DEA2,2009,65893000000.0,24.911298051265163,-0.04610327536568093,,,DE
DEA2,2010,68988000000.0,24.957198413375565,0.045900362110401716,,,DE
DEA2,2011,68957000000.0,24.956748958875266,-0.0004494545002984296,,,DE
DEA2,2012,67727000000.0,24.938750755673855,-0.017998203201411656,,,DE
DEA2,2013,67100000000.0,24.929449880924047,-0.00930087474980823,,,DE
DEA2,2014,64678000000.0,24.892686949717746,-0.03676293120630092,,,DE
DEA2,2015,63747000000.0,24.878187961054117,-0.014498988663628865,,,DE
DEA2,2016,62672000000.0,24.861180613869887,-0.01700734718422936,,,DE
DEA2,2017,65694000000.0,24.908273434065755,0.0470928201958678,,,DE
DEA2,2018,61457000000.0,24.841603580221793,-0.06666985384396185,,,DE
DEA2,2019,51003000000.0,24.65515029147011,-0.18645328875168232,,,DE
DEA2,2020,41698000000.0,24.453719002970274,-0.20143128849983682,,,DE
DEA2,2021,48021000000.0,24.59490425217908,0.1411852492088066,,,DE
DEA2,2022,46693000000.0,24.566860097452576,-0.0280441547265049,,,DE
DEA2,2023,37484000000.0,24.34718001220799,-0.21968008524458682,,,DE
DEA2,2024,38619000000.0,24.377010220292018,0.029830208084028698,,,DE
DEA3,2007,30187000000.0,24.130677205075035,,,,DE
DEA3,2008,28010000000.0,24.05582742621843,-0.07484977885660626,,,DE
DEA3,2009,24787000000.0,23.933585159131493,-0.12224226708693564,,,DE
DEA3,2010,27098000000.0,24.02272576137065,0.08914060223915854,,,DE
DEA3,2011,27278000000.0,24.029346353451096,0.006620592080444965,,,DE
DEA3,2012,27791000000.0,24.047978064220377,0.01863171076928083,,,DE
DEA3,2013,26413000000.0,23.997122150140076,-0.050855914080301545,,,DE
DEA3,2014,25028000000.0,23.94326103508253,-0.05386111505754698,,,DE
DEA3,2015,19203000000.0,23.678332353774387,-0.26492868130814173,,,DE
DEA3,2016,18926000000.0,23.66380247503245,-0.014529878741935676,,,DE
DEA3,2017,18166000000.0,23.622817552026433,-0.04098492300601819,,,DE
DEA3,2018,17965000000.0,23.611691257511893,-0.011126294514539836,,,DE
DEA3,2019,15431000000.0,23.45964431003548,-0.15204694747641412,,,DE
DEA3,2020,16532000000.0,23.5285637335959,0.0689194235604198,,,DE
DEA3,2021,17383000000.0,23.578758554085816,0.05019482048991719,,,DE
DEA3,2022,15530000000.0,23.466039474107006,-0.11271907997880959,,,DE
DEA3,2023,14052000000.0,23.36603057134999,-0.1000089027570148,,,DE
DEA3,2024,11223000000.0,23.14123108098053,-0.22479949036946323,,,DE
DEA4,2007,5809000000.0,22.482674275956807,,,,DE
DEA4,2008,5903000000.0,22.498726533204962,0.0160522572481554,,,DE
DEA4,2009,6437000000.0,22.58532843001689,0.08660189681192776,,,DE
DEA4,2010,6560000000.0,22.604256439902407,0.018928009885517127,,,DE
DEA4,2011,6778000000.0,22.63694791013127,0.032691470228861874,,,DE
DEA4,2012,5058000000.0,22.344236985194186,-0.29271092493708295,,,DE
DEA4,2013,6444000000.0,22.586415302261138,0.24217831706695137,,,DE
DEA4,2014,4316000000.0,22.1855948843423,-0.4008204179188368,,,DE
DEA4,2015,3771000000.0,22.05060605522263,-0.13498882911967058,,,DE
DEA4,2016,3949000000.0,22.096728219250924,0.04612216402829361,,,DE
DEA4,2017,2937000000.0,21.800654489162895,-0.29607373008802895,,,DE
DEA4,2018,2739000000.0,21.730858727227353,-0.06979576193554138,,,DE
DEA4,2019,1007000000.0,20.730241450682836,-1.0006172765445172,,,DE
DEA4,2020,1934000000.0,21.382856233977513,0.6526147832946769,,,DE
DEA4,2021,1188000000.0,20.895537057886866,-0.48731917609064723,,,DE
DEA4,2022,2151000000.0,21.489198687232005,0.5936616293451387,,,DE
DEA4,2023,1552000000.0,21.162810258707438,-0.3263884285245666,,,DE
DEA4,2024,1313000000.0,20.99558043226707,-0.16722982644036932,,,DE
DEA5,2007,27422000000.0,24.034611447880874,,,,DE
DEA5,2008,26176000000.0,23.98810879736675,-0.04650265051412461,,,DE
DEA5,2009,24669000000.0,23.92881323160328,-0.05929556576347039,,,DE
DEA5,2010,24276000000.0,23.91275404492002,-0.016059186683257565,,,DE
DEA5,2011,22408000000.0,23.83268387490422,-0.08007017001580152,,,DE
DEA5,2012,22909000000.0,23.854795683397622,0.022111808493402663,,,DE
DEA5,2013,25310000000.0,23.954465411503445,0.0996697281058232,,,DE
DEA5,2014,26166000000.0,23.987726695035096,0.03326128353165103,,,DE
DEA5,2015,21577000000.0,23.79489376950366,-0.19283292553143738,,,DE
DEA5,2016,23415000000.0,23.876642679581916,0.08174891007825735,,,DE
DEA5,2017,18422000000.0,23.636811439512456,-0.23983124006946,,,DE
DEA5,2018,18589000000.0,23.645835844871417,0.009024405358960763,,,DE
DEA5,2019,13257000000.0,23.307791551763124,-0.3380442931082932,,,DE
DEA5,2020,11073000000.0,23.12777554966238,-0.18001600210074287,,,DE
DEA5,2021,12261000000.0,23.22968933019666,0.10191378053427869,,,DE
DEA5,2022,13919000000.0,23.356520650191676,0.1268313199950164,,,DE
DEA5,2023,10386000000.0,23.06372458236854,-0.2927960678231365,,,DE
DEA5,2024,9541000000.0,22.97886413871612,-0.08486044365242051,,,DE
DEB1,2007,935000000.0,20.65605708725296,,,,DE
DEB1,2008,914000000.0,20.633341129418422,-0.022715957834538614,,,DE
DEB1,2009,995000000.0,20.718253295122867,0.08491216570444493,,,DE
DEB1,2010,1008000000.0,20.73123400659559,0.012980711472721396,,,DE
DEB1,2011,1057000000.0,20.77870054383451,0.0474665372389218,,,DE
DEB1,2012,1042000000.0,20.764407780277587,-0.01429276355692366,,,DE
DEB1,2013,1137000000.0,20.85165905171481,0.08725127143722489,,,DE
DEB1,2014,1127000000.0,20.84282507200405,-0.008833979710761497,,,DE
DEB1,2015,1132000000.0,20.847251816727404,0.004426744723353693,,,DE
DEB1,2016,1068000000.0,20.789053577484413,-0.058198239242990724,,,DE
DEB1,2017,1017000000.0,20.740122954012833,-0.0489306234715805,,,DE
DEB1,2018,995000000.0,20.718253295122867,-0.021869658889965393,,,DE
DEB1,2019,832000000.0,20.539342998785482,-0.17891029633738498,,,DE
DEB1,2020,1125000000.0,20.841048872602794,0.30170587381731195,,,DE
DEB1,2021,1192000000.0,20.89889840558957,0.05784953298677564,,,DE
DEB1,2022,1185000000.0,20.893008611533507,-0.00588979405606338,,,DE
DEB1,2023,909000000.0,20.627855652141754,-0.2651529593917523,,,DE
DEB1,2024,860000000.0,20.572442947211826,-0.055412704929928225,,,DE
DEB2,2007,179000000.0,19.00289636380503,,,,DE
DEB2,2008,175000000.0,18.980296531887788,-0.022599831917240465,,,DE
DEB2,2009,164000000.0,18.915376985788473,-0.06491954609931483,,,DE
DEB2,2010,174000000.0,18.974565857178803,0.05918887139032947,,,DE
DEB2,2011,184000000.0,19.03044631557326,0.05588045839445854,,,DE
DEB2,2012,179000000.0,19.00289636380503,-0.027549951768232717,,,DE
DEB2,2013,166000000.0,18.927498346320817,-0.07539801748421127,,,DE
DEB2,2014,165000000.0,18.921456031864853,-0.006042314455964259,,,DE
DEB2,2015,175000000.0,18.980296531887788,0.05884050002293506,,,DE
DEB2,2016,184000000.0,19.03044631557326,0.05014978368547318,,,DE
DEB2,2017,178000000.0,18.99729410825636,-0.033152207316902604,,,DE
DEB2,2018,153000000.0,18.84594847935671,-0.15134562889964798,,,DE
DEB2,2019,167000000.0,18.93350437038103,0.08755589102431927,,,DE
DEB2,2020,160000000.0,18.890684373198102,-0.04281999718292795,,,DE
DEB2,2021,157000000.0,18.87175636331258,-0.01892800988552068,,,DE
DEB2,2022,170000000.0,18.951308995014536,0.07955263170195437,,,DE
DEB2,2023,147000000.0,18.80594314474301,-0.14536585027152427,,,DE
DEB2,2024,147000000.0,18.80594314474301,0.0,,,DE
DEB3,2007,10345000000.0,23.059769148143918,,,,DE
DEB3,2008,10296000000.0,23.055021307240235,-0.004747840903682743,,,DE
DEB3,2009,9892000000.0,23.014992186605582,-0.040029120634653026,,,DE
DEB3,2010,11072000000.0,23.127685235821726,0.1126930492161442,,,DE
DEB3,2011,10587000000.0,23.082892670307654,-0.04479256551407218,,,DE
DEB3,2012,10544000000.0,23.078822814706562,-0.004069855601091632,,,DE
DEB3,2013,10570000000.0,23.081285636828557,0.00246282212199489,,,DE
DEB3,2014,9971000000.0,23.02294671679307,-0.058338920035488684,,,DE
DEB3,2015,9912000000.0,23.017011981273253,-0.005934735519815604,,,DE
DEB3,2016,10349000000.0,23.060155733632445,0.04314375235919243,,,DE
DEB3,2017,10339000000.0,23.059188989550968,-0.0009667440814773443,,,DE
DEB3,2018,9789000000.0,23.004525143225706,-0.054663846325262,,,DE
DEB3,2019,9989000000.0,23.024750324496424,0.020225181270717485,,,DE
DEB3,2020,10234000000.0,23.04898134732931,0.02423102283288614,,,DE
DEB3,2021,10342000000.0,23.059479110920442,0.010497763591132525,,,DE
DEB3,2022,8950000000.0,22.914919369233175,-0.14455974168726726,,,DE
DEB3,2023,7197000000.0,22.696930109472078,-0.2179892597610973,,,DE
DEB3,2024,7260000000.0,22.705645665783116,0.008715556311038597,,,DE
DEC0,2007,18330000000.0,23.631804898798023,,,,DE
DEC0,2008,15875000000.0,23.488011381725165,-0.14379351707285792,,,DE
DEC0,2009,12506000000.0,23.24947436609152,-0.23853701563364638,,,DE
DEC0,2010,12224000000.0,23.226667069370574,-0.022807296720944947,,,DE
DEC0,2011,14246000000.0,23.379742002502574,0.15307493313200027,,,DE
DEC0,2012,15078000000.0,23.43650256473592,0.05676056223334669,,,DE
DEC0,2013,15782000000.0,23.482135887045253,0.0456333223093317,,,DE
DEC0,2014,14595000000.0,23.40394484125249,-0.0781910457927637,,,DE
DEC0,2015,14800000000.0,23.41789301771648,0.013948176463991047,,,DE
DEC0,2016,13203000000.0,23.303709913443477,-0.11418310427300327,,,DE
DEC0,2017,11555000000.0,23.170384080672754,-0.13332583277072274,,,DE
DEC0,2018,9008000000.0,22.921378908343744,-0.2490051723290101,,,DE
DEC0,2019,8354000000.0,22.846006303021394,-0.07537260532235024,,,DE
DEC0,2020,7127000000.0,22.687156225466143,-0.15885007755525038,,,DE
DEC0,2021,8877000000.0,22.906729499032593,0.21957327356644996,,,DE
DEC0,2022,9658000000.0,22.99105242439776,0.08432292536516783,,,DE
DEC0,2023,8478000000.0,22.860740409876858,-0.13031201452090357,,,DE
DEC0,2024,8067000000.0,22.81104750290125,-0.0496929069756078,,,DE
DED2,2007,17278000000.0,23.572699852883105,,,,DE
DED2,2008,16230000000.0,23.51012721847291,-0.0625726344101949,,,DE
DED2,2009,16038000000.0,23.498226743331248,-0.011900475141661815,,,DE
DED2,2010,15866000000.0,23.487444291826222,-0.010782451505026103,,,DE
DED2,2011,17140000000.0,23.564680750116043,0.07723645828982129,,,DE
DED2,2012,17102000000.0,23.562461252680176,-0.002219497435866913,,,DE
DED2,2013,20459000000.0,23.7416887204201,0.17922746773992415,,,DE
DED2,2014,19845000000.0,23.71121792318144,-0.030470797238660197,,,DE
DED2,2015,20822000000.0,23.759275956998973,0.04805803381753293,,,DE
DED2,2016,19870000000.0,23.712476893510136,-0.046799063488837334,,,DE
DED2,2017,20389000000.0,23.738261376681248,0.025784483171111816,,,DE
DED2,2018,20370000000.0,23.737329067185126,-0.0009323094961217748,,,DE
DED2,2019,19979000000.0,23.717947558864225,-0.01938150832090102,,,DE
DED2,2020,16643000000.0,23.535255544551,-0.18269201431322557,,,DE
DED2,2021,16942000000.0,23.55306158295577,0.01780603840477113,,,DE
DED2,2022,20395000000.0,23.738555609715934,0.18549402676016413,,,DE
DED2,2023,14604000000.0,23.4045613007398,-0.33399430897613414,,,DE
DED2,2024,15310000000.0,23.451772046616004,0.04721074587620322,,,DE
DED4,2007,1258000000.0,20.952788995224658,,,,DE
DED4,2008,1030000000.0,20.752824639187956,-0.19996435603670193,,,DE
DED4,2009,958000000.0,20.680358335935136,-0.07246630325282055,,,DE
DED4,2010,1070000000.0,20.790924485420227,0.11056614948509136,,,DE
DED4,2011,1350000000.0,21.02337042939675,0.23244594397652207,,,DE
DED4,2012,1285000000.0,20.974024555293596,-0.049345874103153164,,,DE
DED4,2013,1140000000.0,20.854294099352817,-0.11973045594077902,,,DE
DED4,2014,979000000.0,20.702042200494784,-0.15225189885803303,,,DE
DED4,2015,942000000.0,20.663515832540636,-0.0385263679541481,,,DE
DED4,2016,897000000.0,20.61456642002307,-0.04894941251756535,,,DE
DED4,2017,1080000000.0,20.80022687808254,0.18566045805946985,,,DE
DED4,2018,1020000000.0,20.74306846424259,-0.05715841383995013,,,DE
DED4,2019,1087000000.0,20.806687445085483,0.06361898084289308,,,DE
DED4,2020,878000000.0,20.593157151599392,-0.21353029348609098,,,DE
DED4,2021,1161000000.0,20.872547539662165,0.2793903880627724,,,DE
DED4,2022,1150000000.0,20.86302777932157,-0.009519760340594985,,,DE
DED4,2023,815000000.0,20.518698671205136,-0.34432910811643325,,,DE
DED4,2024,366000000.0,19.71814389136564,-0.8005547798394979,,,DE
DED5,2007,13528000000.0,23.32802744854269,,,,DE
DED5,2008,13405000000.0,23.318893608634333,-0.009133839908358254,,,DE
DED5,2009,14712000000.0,23.41192932424843,0.0930357156140964,,,DE
DED5,2010,14440000000.0,23.39326797041109,-0.018661353837337913,,,DE
DED5,2011,12880000000.0,23.27894155762262,-0.114326412788472,,,DE
DED5,2012,12877000000.0,23.27870861123806,-0.0002329463845605062,,,DE
DED5,2013,13551000000.0,23.329726182286986,0.051017571048927124,,,DE
DED5,2014,12539000000.0,23.252109624154812,-0.07761655813217416,,,DE
DED5,2015,11796000000.0,23.19102632789944,-0.06108329625537223,,,DE
DED5,2016,12660000000.0,23.261713253662442,0.0706869257630025,,,DE
DED5,2017,13161000000.0,23.300523747798596,0.038810494136154006,,,DE
DED5,2018,13470000000.0,23.323730827368685,0.023207079570088496,,,DE
DED5,2019,10410000000.0,23.06603271957329,-0.25769810779539526,,,DE
DED5,2020,10100000000.0,23.035801260793626,-0.03023145877966371,,,DE
DED5,2021,12729000000.0,23.26714869183471,0.23134743104108324,,,DE
DED5,2022,13340000000.0,23.31403287743389,0.04688418559917906,,,DE
DED5,2023,8880000000.0,22.90706739395049,-0.4069654834833969,,,DE
DED5,2024,7022000000.0,22.67231391469265,-0.23475347925784007,,,DE
DEE0,2007,18645000000.0,23.648843850577194,,,,DE
DEE0,2008,21086000000.0,23.77187515010117,0.1230312995239764,,,DE
DEE0,2009,20587000000.0,23.74792564557358,-0.023949504527589482,,,DE
DEE0,2010,20349000000.0,23.736297607578464,-0.011628037995116358,,,DE
DEE0,2011,21489000000.0,23.790807013246834,0.05450940566836948,,,DE
DEE0,2012,22112000000.0,23.81938628453167,0.02857927128483695,,,DE
DEE0,2013,22535000000.0,23.838335493089023,0.018949208557351938,,,DE
DEE0,2014,20237000000.0,23.730778449035935,-0.10755704405308819,,,DE
DEE0,2015,21204000000.0,23.77745568007197,0.046677231036035494,,,DE
DEE0,2016,21909000000.0,23.810163348252495,0.03270766818052451,,,DE
DEE0,2017,21956000000.0,23.812306287634055,0.0021429393815601827,,,DE
DEE0,2018,13423000000.0,23.32023549045191,-0.4920707971821443,,,DE
DEE0,2019,11841000000.0,23.19483392229523,-0.12540156815667913,,,DE
DEE0,2020,19203000000.0,23.678332353774387,0.4834984314791555,,,DE
DEE0,2021,15349000000.0,23.45431616227768,-0.22401619149670537,,,DE
DEE0,2022,16543000000.0,23.52922888857129,0.07491272629360779,,,DE
DEE0,2023,15614000000.0,23.47143378464451,-0.05779510392677878,,,DE
DEE0,2024,15809000000.0,23.48384523506046,0.012411450415950043,,,DE
DEF0,2007,8448000000.0,22.857195563910317,,,,DE
DEF0,2008,8873000000.0,22.90627879479961,0.04908323088929478,,,DE
DEF0,2009,8991000000.0,22.919489913949047,0.01321111914943529,,,DE
DEF0,2010,9075000000.0,22.928789217097325,0.009299303148278426,,,DE
DEF0,2011,8056000000.0,22.80968299236267,-0.11910622473465438,,,DE
DEF0,2012,9344000000.0,22.958000263032282,0.14831727066961164,,,DE
DEF0,2013,8345000000.0,22.844928394060208,-0.11307186897207444,,,DE
DEF0,2014,8086000000.0,22.81340000816499,-0.03152838589521778,,,DE
DEF0,2015,7990000000.0,22.801456596724595,-0.011943411440395124,,,DE
DEF0,2016,7361000000.0,22.71946163002298,-0.08199496670161466,,,DE
DEF0,2017,7347000000.0,22.717557903584552,-0.001903726438428066,,,DE
DEF0,2018,7112000000.0,22.685049335158016,-0.032508568426536044,,,DE
DEF0,2019,6478000000.0,22.59167765769555,-0.09337167746246777,,,DE
DEF0,2020,5931000000.0,22.503458669803,-0.08821898789254945,,,DE
DEF0,2021,5917000000.0,22.501095400640967,-0.002363269162032111,,,DE
DEF0,2022,5988000000.0,22.513023303503793,0.0119279028628263,,,DE
DEF0,2023,5809000000.0,22.482674275956807,-0.030349027546986207,,,DE
DEF0,2024,5445000000.0,22.417963593331336,-0.06471068262547064,,,DE
DEG0,2007,2849000000.0,21.770233892462183,,,,DE
DEG0,2008,2484000000.0,21.633136001017643,-0.1370978914445402,,,DE
DEG0,2009,2467000000.0,21.62626867449363,-0.0068673265240128956,,,DE
DEG0,2010,2770000000.0,21.74211315714566,0.11584448265202951,,,DE
DEG0,2011,2487000000.0,21.63434300176768,-0.10777015537798107,,,DE
DEG0,2012,2267000000.0,21.541723208471804,-0.09261979329587433,,,DE
DEG0,2013,2157000000.0,21.49198420435343,-0.04973900411837562,,,DE
DEG0,2014,1971000000.0,21.401806865116995,-0.09017733923643334,,,DE
DEG0,2015,1880000000.0,21.35453761378827,-0.04726925132872495,,,DE
DEG0,2016,2116000000.0,21.472793350942464,0.11825573715419324,,,DE
DEG0,2017,2144000000.0,21.485939080154967,0.013145729212503454,,,DE
DEG0,2018,2227000000.0,21.523921225221642,0.03798214506667463,,,DE
DEG0,2019,2010000000.0,21.421400559017396,-0.10252066620424571,,,DE
