FacilityInspireId,facilityName,countryName,Longitude,Latitude,NUTS_ID,CNTR_CODE,pollutant_def
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility,"Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill",Finland,21.24458,62.35491,FI19,FI,incl_biomass
EE.KAUR.TTR/30.FACILITY,"Enefit Green AS, Iru elektrijaam",Estonia,24.9258289552,59.4519681701,EE00,EE,incl_biomass
CZ.MZP.T803/CZ26269297.FACILITY,Elektrárna Dětmarovice,Czechia,18.46560372,49.90636847,CZ08,CZ,incl_biomass
SE.CAED/10022490.Facility,Domsjö Fabriker AB,Sweden,18.69583,63.26929,SE32,SE,incl_biomass
RO.CAED/103OT0001.FACILITY,SC ALRO SA SLATINA - Sediu primar,Romania,24.3902516,44.4458066,RO41,RO,incl_biomass
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002043,ZKW Otterbein Zementwerk ,Germany,9.50952,50.58452,DE73,DE,incl_biomass
ES.CAED/001600000.FACILITY,COMPLEJO INDUSTRIAL DE HUELVA,Spain,-6.861228,37.310089,ES61,ES,incl_biomass
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000711.FACILITY,LUMINUS,Belgium,3.72598,51.10492,BE23,BE,incl_biomass
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/50002562,HKW Altholz ,Germany,12.78233,53.74189,DE80,DE,incl_biomass
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000714.FACILITY,STORA ENSO LANGERBRUGGE,Belgium,3.73374,51.10665,BE23,BE,incl_biomass
IT.CAED/960101005.FACILITY,Raffineria ISAB Impianti NORD,Italy,15.1825,37.1791,ITG1,IT,incl_biomass
ES.CAED/005509000.FACILITY,SAN ROQUE GRUPO 1,Spain,-5.412848,36.199789,ES61,ES,incl_biomass
AT.CAED/9008390967331.FACILITY,Fritz Egger GmbH & Co. OG,Austria,12.399889,47.504806,AT33,AT,incl_biomass
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57002803.NRZ.FACILITY,U.S.Steel s.r.o.,Slovakia,21.198325,48.617783,SK04,SK,incl_biomass
ES.CAED/002585000.FACILITY,"CEMEX ESPAÑA OPERACIONES, S.L.U. - PLANTA DE MORATA",Spain,-1.488365,41.475622,ES24,ES,incl_biomass
ES.CAED/003408000.FACILITY,"FÁBRICA DE MENGÍBAR (SMURFIT KAPPA ESPAÑA, S.A.)",Spain,-3.799581,37.978635,ES61,ES,incl_biomass
IT.EEA/2007001003.FACILITY,CENTRALE BG ITALIA POWER DI MELFI,Italy,15.711111,41.066111,ITF5,IT,incl_biomass
DK.CAED/000105331.FACILITY,NLMK DanSteel A/S,Denmark,12.013102371066257,55.96652977433936,DK01,DK,incl_biomass
