country_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share_manufacturing,dii_version,dii_high_share_d35,dii_high_share_c_or_d35,eibis_digital_multi,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year,dii_lag,dii_lead,energy_dep_2021_baseline,crisis_period,energy_shock_exposure,accession_2004plus
EE,2024,4497104.0,15.318944192014229,-0.1567829403711584,0.2863,4.0,0.565,0.42565,0.4,21470.0,-0.0051103479392988,4.622,2004,True,0.1632999999999999,0.3156,1.412,0.0,0.0,1.0
EE,2025,4123789.0,15.232282958891544,-0.0866612331226832,0.3156,3.0,0.5232,0.4194,0.4,21820.0,0.0161703685142349,,2004,True,0.2863,,1.412,0.0,0.0,1.0
EL,2005,71267752.0,18.0819544969573,,,,,,,19590.0,0.0087157690932713,68.204,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2006,69965151.0,18.06350783319159,-0.0184466637657116,,,,,,20790.0,0.0594528699134713,71.419,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2007,72717011.0,18.102085904128465,0.0385780709368752,,,,,,21470.0,0.0321845100207678,70.858,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2008,69853893.0,18.061916375829284,-0.0401695282991809,,,,,,21420.0,-0.0023315468710869,72.915,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2009,63661572.0,17.96909167319854,-0.0928247026307431,,,,,,20490.0,-0.044388102768794,67.341,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2010,59939996.0,17.90885455311939,-0.0602371200791509,,,,,,19300.0,-0.0598318663399677,68.584,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2011,58838181.0,17.89030153887567,-0.0185530142437215,,,,,,17420.0,-0.102486124486484,64.677,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2012,61440385.0,17.9335779130601,0.0432763741844297,,,,,,16050.0,-0.0819101218483311,65.889,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2013,58632976.0,17.886807826649303,-0.0467700864107953,,,,,,15800.0,-0.0156989095431043,61.75,EU-15,True,,,73.819,0.0,0.0,0.0
EL,2014,55372015.0,17.829584879684763,-0.05722294696454,,,,,,16030.0,0.0144520265885415,65.455,EU-15,True,,0.0712,73.819,0.0,0.0,0.0
EL,2015,49876100.0,17.725052488068936,-0.1045323916158267,0.0712,1.0,,0.0712,,16100.0,0.0043573053689556,71.047,EU-15,True,,0.1233,73.819,0.0,0.0,0.0
EL,2016,46299722.0,17.650646514718783,-0.0744059733501529,0.1233,1.0,,0.1233,,16160.0,0.0037197811025322,72.911,EU-15,False,0.0712,,73.819,0.0,0.0,0.0
EL,2017,49572075.0,17.718938229116617,0.0682917143978336,,,,,,16430.0,0.0165698789562274,71.282,EU-15,False,0.1233,0.067,73.819,0.0,0.0,0.0
EL,2018,47105832.0,17.667907372977428,-0.0510308561391887,0.067,1.0,,0.067,,16810.0,0.0228650153713463,70.681,EU-15,False,,,73.819,0.0,0.0,0.0
EL,2019,40476026.0,17.516220406187546,-0.1516869667898817,,,,,,17210.0,0.0235166628029244,74.103,EU-15,False,0.067,,73.819,0.0,0.0,0.0
EL,2020,31728304.0,17.272719711138073,-0.2435006950494731,,,,,,15660.0,-0.0943809196607912,81.415,EU-15,True,,0.1172,73.819,0.0,0.0,0.0
EL,2021,33250959.0,17.319594166755476,0.0468744556174023,0.1172,3.0,0.4325,0.27485,,17110.0,0.0885533973414443,73.819,EU-15,True,,0.1467999999999999,73.819,0.0,0.0,0.0
EL,2022,31630344.0,17.26962747097356,-0.0499666957819151,0.1467999999999999,4.0,0.6437,0.39525,,18160.0,0.0595582852690466,79.506,EU-15,True,0.1172,0.1432,73.819,1.0,73.819,0.0
EL,2023,25466136.0,17.052860127555196,-0.2167673434183648,0.1432,3.0,0.184,0.1636,0.39,18600.0,0.0239402075460084,75.447,EU-15,True,0.1467999999999999,0.1384,73.819,1.0,73.819,0.0
EL,2024,26549389.0,17.094517292204742,0.0416571646495462,0.1384,4.0,0.3395,0.23895,0.32,19020.0,0.0223294763980881,77.714,EU-15,True,0.1432,0.2019,73.819,0.0,0.0,0.0
EL,2025,25797702.0,17.065795976157457,-0.0287213160472852,0.2019,3.0,0.5128,0.35735,0.31,19400.0,0.0197820089520384,,EU-15,True,0.1384,,73.819,0.0,0.0,0.0
ES,2005,183627216.0,19.028418260459016,,,,,,,25000.0,0.0165359686400989,81.534,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2006,179724889.0,19.00693784522378,-0.021480415235235,,,,,,25600.0,0.0237165266173153,81.304,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2007,186573449.0,19.04433554793632,0.0373977027125356,,,,,,25990.0,0.0151194971678823,79.56,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2008,163462312.0,18.91209301408535,-0.1322425338509667,,,,,,25760.0,-0.0088889474172457,81.605,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2009,136935766.0,18.73502251252869,-0.1770705015566562,,,,,,24590.0,-0.0464830450080508,79.549,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2010,121483473.0,18.61528878680132,-0.1197337257273716,,,,,,24510.0,-0.0032586586880807,77.003,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2011,132687966.0,18.70351080943289,0.0882220226315659,,,,,,24260.0,-0.0102522940241165,76.012,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2012,135639644.0,18.72551225062375,0.0220014411908628,,,,,,23560.0,-0.0292785447325183,72.798,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2013,122808166.0,18.62613406983773,-0.0993781807860187,,,,,,23310.0,-0.0106679057357208,69.997,EU-15,True,,,69.38,0.0,0.0,0.0
ES,2014,124851227.0,18.64263340243512,0.0164993325973838,,,,,,23730.0,0.017857617400006,72.557,EU-15,True,,0.2061,69.38,0.0,0.0,0.0
ES,2015,137270031.0,18.73746057306012,0.0948271706250025,0.2061,1.0,,0.2061,,24720.0,0.0408725621418195,72.741,EU-15,True,,0.1642,69.38,0.0,0.0,0.0
ES,2016,123556983.0,18.6322130084294,-0.1052475646307193,0.1642,1.0,,0.1642,,25420.0,0.0279236331718166,71.486,EU-15,False,0.2061,0.2112,69.38,0.0,0.0,0.0
ES,2017,136316842.0,18.73049245469713,0.0982794462677318,0.2112,1.0,,0.2112,,26110.0,0.0267821169497306,73.886,EU-15,False,0.1642,0.089,69.38,0.0,0.0,0.0
ES,2018,127373884.0,18.66263728793787,-0.0678551667592621,0.089,1.0,,0.089,,26620.0,0.0193444302559271,73.613,EU-15,False,0.2112,0.1772,69.38,0.0,0.0,0.0
ES,2019,109522705.0,18.51164243732463,-0.1509948506132374,0.1772,1.0,,0.1772,,26930.0,0.0115780938565421,75.034,EU-15,False,0.089,0.1386,69.38,0.0,0.0,0.0
ES,2020,89044166.0,18.30464305179751,-0.2069993855271228,0.1386,2.0,,0.1386,,23850.0,-0.1214566894891575,67.892,EU-15,True,0.1772,0.2127,69.38,0.0,0.0,0.0
ES,2021,91665975.0,18.333661821479723,0.0290187696822137,0.2127,3.0,,0.2127,,25440.0,0.064538521137571,69.38,EU-15,True,0.1386,0.2187,69.38,0.0,0.0,0.0
ES,2022,96302882.0,18.38300880363103,0.0493469821513059,0.2187,4.0,,0.2187,,26820.0,0.0528251393816106,74.202,EU-15,True,0.2127,0.2284,69.38,1.0,69.38,0.0
ES,2023,81133557.0,18.211607206624755,-0.1714015970062732,0.2284,3.0,,0.2284,0.56,27150.0,0.0122291685264119,68.261,EU-15,True,0.2187,0.2763,69.38,1.0,69.38,0.0
ES,2024,76911171.0,18.15816169050568,-0.0534455161190763,0.2763,4.0,,0.2763,0.59,27800.0,0.0236589743166479,68.871,EU-15,True,0.2284,0.3659999999999999,69.38,0.0,0.0,0.0
ES,2025,78478629.0,18.17833690364983,0.0201752131441494,0.3659999999999999,3.0,,0.3659999999999999,0.66,28320.0,0.0185322481289276,,EU-15,True,0.2763,,69.38,0.0,0.0,0.0
FI,2005,33099647.0,17.315033175637854,,,,,,,40680.0,0.023881732003387,54.459,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2006,44621436.0,17.613724929328438,0.2986917536905835,,,,,,42150.0,0.0354981132675042,54.073,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2007,42541345.0,17.56598698453791,-0.0477379447905264,,,,,,44210.0,0.0477163233902881,53.32,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2008,36163966.0,17.403573766677464,-0.1624132178604469,,,,,,44350.0,0.0031617009174365,54.483,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2009,34354708.0,17.352249626920578,-0.0513241397568862,,,,,,40570.0,-0.0890838315372324,54.795,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2010,41297856.0,17.536321143750815,0.1840715168302367,,,,,,41660.0,0.0265125586144705,48.852,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2011,35089924.0,17.373424581697833,-0.1628965620529818,,,,,,42460.0,0.0190210204422829,53.897,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2012,29504184.0,17.200042641761527,-0.1733819399363056,,,,,,41620.0,-0.0199816353096213,47.103,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2013,31344451.0,17.260547807781677,0.0605051660201496,,,,,,41020.0,-0.0145210683212528,49.64,EU-15,True,,,37.933,0.0,0.0,0.0
FI,2014,28630675.0,17.169989253464202,-0.0905585543174751,,,,,,40650.0,-0.0090609166504158,49.89,EU-15,True,,0.3405,37.933,0.0,0.0,0.0
FI,2015,25345406.0,17.048108048698932,-0.1218812047652697,0.3405,1.0,,0.3405,,40700.0,0.0012292564547298,47.901,EU-15,True,,0.4065999999999999,37.933,0.0,0.0,0.0
FI,2016,27121173.0,17.115825272313508,0.0677172236145757,0.4065999999999999,1.0,,0.4065999999999999,,41640.0,0.0228331512982187,46.104,EU-15,False,0.3405,0.2702,37.933,0.0,0.0,0.0
FI,2017,25043551.0,17.036126907240686,-0.0796983650728222,0.2702,1.0,,0.2702,,42910.0,0.0300436552566658,43.868,EU-15,False,0.4065999999999999,0.4757,37.933,0.0,0.0,0.0
FI,2018,26170972.0,17.08016141558197,0.0440345083412836,0.4757,1.0,,0.4757,,43360.0,0.0104324581279566,45.23,EU-15,False,0.2702,0.5317000000000001,37.933,0.0,0.0,0.0
FI,2019,23242612.0,16.96149787605928,-0.1186635395226893,0.5317000000000001,1.0,,0.5317000000000001,,43910.0,0.0126047274422358,42.894,EU-15,False,0.4757,0.5037999999999999,37.933,0.0,0.0,0.0
FI,2020,19580017.0,16.790020063299153,-0.171477812760127,0.5037999999999999,2.0,,0.5037999999999999,,42740.0,-0.0270068346826253,43.031,EU-15,True,0.5317000000000001,0.5431,37.933,0.0,0.0,0.0
FI,2021,20312533.0,16.826748642668296,0.0367285793691429,0.5431,3.0,,0.5431,,43800.0,0.0244985674913991,37.933,EU-15,True,0.5037999999999999,0.5581999999999999,37.933,0.0,0.0,0.0
FI,2022,19020708.0,16.761038838363486,-0.0657098043048094,0.5581999999999999,4.0,,0.5581999999999999,,44010.0,0.0047830634406,40.919,EU-15,True,0.5431,0.518,37.933,1.0,37.933,0.0
FI,2023,15359928.0,16.547272598172814,-0.2137662401906723,0.518,3.0,,0.518,0.54,43280.0,-0.0167262462847741,29.709,EU-15,True,0.5581999999999999,0.6236,37.933,1.0,37.933,0.0
FI,2024,13267526.0,16.400829953358166,-0.1464426448146483,0.6236,4.0,,0.6236,0.62,43330.0,0.0011546012135923,32.973,EU-15,True,0.518,,37.933,0.0,0.0,0.0
FI,2025,11870873.0,16.28959831063795,-0.1112316427202166,,,,,0.58,43450.0,0.0027656159595821,,EU-15,True,0.6236,,37.933,0.0,0.0,0.0
FR,2005,131263794.0,18.69271955105655,,,,,,,33680.0,0.0113467923877266,51.698,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2006,126979057.0,18.659532725312644,-0.033186825743904,,,,,,34360.0,0.0199889077419292,51.518,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2007,126634815.0,18.65681802986878,-0.0027146954438634,,,,,,35010.0,0.0187406378505201,50.42,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2008,124129806.0,18.63683839861328,-0.0199796312554987,,,,,,34960.0,-0.0014291841792406,50.748,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2009,111092554.0,18.5258742316618,-0.1109641669514829,,,,,,33800.0,-0.0337437482983613,50.652,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2010,115543172.0,18.56515480163624,0.0392805699744371,,,,,,34310.0,0.0149760543813854,48.668,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2011,105575300.0,18.47493500036206,-0.090219801274177,,,,,,34990.0,0.0196254495092382,49.012,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2012,103660840.0,18.456634974108013,-0.018300026254046,,,,,,34880.0,-0.0031487073388181,48.133,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2013,114589342.0,18.556865356174782,0.1002303820667691,,,,,,34990.0,0.0031487073388181,47.934,EU-15,True,,,44.036,0.0,0.0,0.0
FR,2014,100273317.0,18.423410185635117,-0.1334551705396691,,,,,,35150.0,0.004562311877077,46.215,EU-15,True,,0.1507,44.036,0.0,0.0,0.0
FR,2015,99694769.0,18.4176237661534,-0.0057864194817156,0.1507,1.0,,0.1507,,35370.0,0.0062393849607165,45.895,EU-15,True,,0.0861,44.036,0.0,0.0,0.0
FR,2016,101715243.0,18.437687731793503,0.0200639656401051,0.0861,1.0,,0.0861,,35540.0,0.0047948195091152,47.327,EU-15,False,0.1507,0.1487,44.036,0.0,0.0,0.0
FR,2017,106842018.0,18.486861834084564,0.0491741022910616,0.1487,1.0,,0.1487,,36140.0,0.0167414624375776,48.703,EU-15,False,0.0861,0.1008,44.036,0.0,0.0,0.0
FR,2018,97489683.0,18.395257114984616,-0.0916047190999478,0.1008,1.0,,0.1008,,36570.0,0.0118279469972062,46.735,EU-15,False,0.1487,0.1934999999999999,44.036,0.0,0.0,0.0
FR,2019,94310187.0,18.36209976934071,-0.0331573456439073,0.1934999999999999,1.0,,0.1934999999999999,,37160.0,0.0160046817843486,47.584,EU-15,False,0.1008,0.135,44.036,0.0,0.0,0.0
FR,2020,82145955.0,18.224008162038672,-0.1380916073020373,0.135,2.0,,0.135,,34230.0,-0.082130461403544,44.424,EU-15,True,0.1934999999999999,0.1076999999999999,44.036,0.0,0.0,0.0
FR,2021,87869606.0,18.291364523565303,0.0673563615266346,0.1076999999999999,3.0,,0.1076999999999999,,36460.0,0.0631133167084225,44.036,EU-15,True,0.135,0.2325999999999999,44.036,0.0,0.0,0.0
FR,2022,84935550.0,18.257403291554706,-0.0339612320106041,0.2325999999999999,4.0,,0.2325999999999999,,37280.0,0.0222412205668742,51.819,EU-15,True,0.1076999999999999,,44.036,1.0,44.036,0.0
FR,2023,70652409.0,18.07328276417804,-0.1841205273766597,,,,,0.23,37730.0,0.0119985441588283,44.773,EU-15,True,0.2325999999999999,0.2093999999999999,44.036,1.0,44.036,0.0
FR,2024,63827920.0,17.971701270143242,-0.1015814940348001,0.2093999999999999,4.0,0.6106,0.41,0.33,38180.0,0.0118562843213823,41.672,EU-15,True,,0.3393,44.036,0.0,0.0,0.0
FR,2025,52360859.0,17.77366990452457,-0.1980313656186716,0.3393,3.0,,0.3393,0.29,38360.0,0.0047034317176368,,EU-15,True,0.2093999999999999,,44.036,0.0,0.0,0.0
HR,2013,8785904.0,15.988659176984232,,,,,,,11340.0,0.0061919702479222,47.436,2013,True,,,54.539,0.0,0.0,1.0
HR,2014,8387121.0,15.942207872952022,-0.0464513040322103,,,,,,11370.0,0.0026420094628374,44.206,2013,True,,0.1379999999999999,54.539,0.0,0.0,1.0
HR,2015,8386120.0,15.942088516174024,-0.0001193567779989,0.1379999999999999,1.0,,0.1379999999999999,,11760.0,0.0337256347080359,48.791,2013,True,,0.1392,54.539,0.0,0.0,1.0
HR,2016,8267141.0,15.927799299853245,-0.0142892163207779,0.1392,1.0,,0.1392,,12320.0,0.0465200156348935,48.43,2013,False,0.1379999999999999,0.1159999999999999,54.539,0.0,0.0,1.0
HR,2017,8367776.0,15.939898696286107,0.0120993964328626,0.1159999999999999,1.0,,0.1159999999999999,,12910.0,0.0467782467531776,53.157,2013,False,0.1392,0.0673,54.539,0.0,0.0,1.0
HR,2018,7444621.0,15.8230023161557,-0.1168963801304059,0.0673,1.0,,0.0673,,13460.0,0.0417201193580307,52.695,2013,False,0.1159999999999999,0.1603,54.539,0.0,0.0,1.0
HR,2019,7514711.0,15.832373124009251,0.0093708078535517,0.1603,1.0,,0.1603,,14020.0,0.0407625573898613,56.216,2013,False,0.0673,0.1374,54.539,0.0,0.0,1.0
HR,2020,7323810.0,15.806641242331898,-0.0257318816773555,0.1374,2.0,,0.1374,,12980.0,-0.0770751703304988,53.564,2013,True,0.1603,0.1408,54.539,0.0,0.0,1.0
HR,2021,6996696.0,15.760948595592524,-0.0456926467393739,0.1408,3.0,0.2364,0.1886,,14750.0,0.1278333715098849,54.539,2013,True,0.1374,0.227,54.539,0.0,0.0,1.0
HR,2022,6455403.0,15.680428012537153,-0.080520583055371,0.227,4.0,,0.227,,15900.0,0.0750760264403567,60.303,2013,True,0.1408,0.2091999999999999,54.539,1.0,54.539,1.0
HR,2023,6567049.0,15.697575126695448,0.0171471141582948,0.2091999999999999,3.0,0.1311,0.1701499999999999,0.32,16490.0,0.0364350273453215,55.721,2013,True,0.227,0.1929,54.539,1.0,54.539,1.0
HR,2024,5513270.0,15.522668471522223,-0.1749066551732241,0.1929,4.0,,0.1929,0.33,17060.0,0.0339824054920256,59.929,2013,True,0.2091999999999999,0.2438,54.539,0.0,0.0,1.0
HR,2025,5740215.0,15.563007224040266,0.0403387525180427,0.2438,3.0,0.6102000000000001,0.427,0.29,17590.0,0.0305940166859333,,2013,True,0.1929,,54.539,0.0,0.0,1.0
HU,2005,26161642.0,17.079804850167566,,,,,,,11050.0,0.0444106280816161,62.254,2004,True,,,54.121,0.0,0.0,1.0
HU,2006,25845908.0,17.06766284851594,-0.0121420016516253,,,,,,11500.0,0.0399166074054413,61.819,2004,True,,,54.121,0.0,0.0,1.0
HU,2007,26836758.0,17.1052830729062,0.0376202243902596,,,,,,11550.0,0.0043384015985985,60.362,2004,True,,,54.121,0.0,0.0,1.0
HU,2008,27236610.0,17.120072582161917,0.014789509255717,,,,,,11690.0,0.0120483385161751,62.589,2004,True,,,54.121,0.0,0.0,1.0
HU,2009,22401259.0,16.92462772060295,-0.1954448615589683,,,,,,10920.0,-0.0681378051672183,57.574,2004,True,,,54.121,0.0,0.0,1.0
HU,2010,22991711.0,16.950644317632523,0.0260165970295744,,,,,,11060.0,0.0127390257774298,56.93,2004,True,,,54.121,0.0,0.0,1.0
HU,2011,22469975.0,16.927690531566324,-0.0229537860661999,,,,,,11300.0,0.0214677296241063,50.273,2004,True,,,54.121,0.0,0.0,1.0
HU,2012,21265823.0,16.872611788013604,-0.0550787435527198,,,,,,11220.0,-0.0071048256237453,50.146,2004,True,,,54.121,0.0,0.0,1.0
HU,2013,19132898.0,16.7669198197496,-0.1056919682640042,,,,,,11490.0,0.0237791917661134,50.122,2004,True,,,54.121,0.0,0.0,1.0
HU,2014,18820042.0,16.750432923787454,-0.0164868959621458,,,,,,12040.0,0.0467573480200105,59.845,2004,True,,0.0767,54.121,0.0,0.0,1.0
HU,2015,19649901.0,16.793582858098915,0.0431499343114616,0.0767,1.0,,0.0767,,12530.0,0.0398913290273021,53.875,2004,True,,0.0652,54.121,0.0,0.0,1.0
HU,2016,19400528.0,16.78081084015804,-0.0127720179408754,0.0652,1.0,,0.0652,,12880.0,0.0275499517682309,55.823,2004,False,0.0767,0.0883999999999999,54.121,0.0,0.0,1.0
HU,2017,20642090.0,16.84284275314114,0.0620319129831017,0.0883999999999999,1.0,,0.0883999999999999,,13460.0,0.0440466035403748,62.645,2004,False,0.0652,0.0818,54.121,0.0,0.0,1.0
HU,2018,20054307.0,16.81395450161543,-0.0288882515257107,0.0818,1.0,,0.0818,,14240.0,0.056332581767247,58.123,2004,False,0.0883999999999999,0.1015,54.121,0.0,0.0,1.0
HU,2019,19527471.0,16.78733280138035,-0.0266217002350792,0.1015,1.0,,0.1015,,14980.0,0.0506610721052442,69.712,2004,False,0.0818,0.0823,54.121,0.0,0.0,1.0
HU,2020,18904209.0,16.75489515364896,-0.0324376477313919,0.0823,2.0,,0.0823,,14370.0,-0.0415732779981397,56.618,2004,True,0.1015,0.0822,54.121,0.0,0.0,1.0
HU,2021,17611523.0,16.68406396168451,-0.0708311919644479,0.0822,3.0,0.1742,0.1282,,15470.0,0.0737599644940409,54.121,2004,True,0.0823,0.2300999999999999,54.121,0.0,0.0,1.0
HU,2022,15558989.0,16.56014910031054,-0.1239148613739722,0.2300999999999999,4.0,0.5,0.36505,,16160.0,0.0436363885079753,64.206,2004,True,0.0822,0.1923,54.121,1.0,54.121,1.0
HU,2023,13436680.0,16.41349883873435,-0.1466502615761911,0.1923,3.0,0.347,0.26965,0.28,16050.0,-0.0068302035169249,62.087,2004,True,0.2300999999999999,0.187,54.121,1.0,54.121,1.0
HU,2024,12799176.0,16.364891351817686,-0.0486074869166621,0.187,4.0,0.485,0.3359999999999999,0.25,16210.0,0.0099194861715599,48.943,2004,True,0.1923,0.2479,54.121,0.0,0.0,1.0
HU,2025,11063058.0,16.2191220077042,-0.1457693441134857,0.2479,3.0,0.4437,0.3458,0.37,16370.0,0.0098220556354586,,2004,True,0.187,,54.121,0.0,0.0,1.0
IE,2005,22441091.0,16.92640425597525,,,,,,,47240.0,0.0333615357539809,89.647,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2006,21705439.0,16.893073432265727,-0.0333308237095231,,,,,,48320.0,0.0226045622973991,90.745,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2007,21246399.0,16.871697980151403,-0.0213754521143236,,,,,,49380.0,0.0216999302904739,87.548,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2008,20382527.0,16.830188572184092,-0.041509407967311,,,,,,46160.0,-0.0674318617171891,89.991,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2009,17216080.0,16.661354388773,-0.1688341834110929,,,,,,43390.0,-0.0618846223895861,87.797,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2010,17374051.0,16.67048832921844,0.0091339404454409,,,,,,43920.0,0.0121407973910159,87.462,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2011,15770748.0,16.57366738964696,-0.0968209395714794,,,,,,44450.0,0.0119951647586393,90.312,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2012,16896866.0,16.642638718909495,0.0689713292625349,,,,,,44090.0,-0.0081319625900668,83.677,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2013,15694759.0,16.568837392931634,-0.0738013259778611,,,,,,44830.0,0.0166445587975001,91.506,EU-15,True,,,76.997,0.0,0.0,0.0
IE,2014,15962536.0,16.585755034606215,0.0169176416745813,,,,,,48700.0,0.0828014719211971,86.012,EU-15,True,,0.1493,76.997,0.0,0.0,0.0
IE,2015,16828719.0,16.63859744918817,0.0528424145819528,0.1493,1.0,,0.1493,,60150.0,0.2111624123321434,88.653,EU-15,True,,0.1233,76.997,0.0,0.0,0.0
IE,2016,17738632.0,16.691255418005312,0.0526579688171437,0.1233,1.0,,0.1233,,60160.0,0.0001662372208972,68.951,EU-15,False,0.1493,0.1825,76.997,0.0,0.0,0.0
IE,2017,16895726.0,16.64257124850057,-0.0486841695047424,0.1825,1.0,,0.1825,,65290.0,0.0818312055569574,66.021,EU-15,False,0.1233,0.1708,76.997,0.0,0.0,0.0
IE,2018,15527076.0,16.558095896650883,-0.0844753518496865,0.1708,1.0,,0.1708,,69310.0,0.059750310731351,67.576,EU-15,False,0.1825,0.2713,76.997,0.0,0.0,0.0
IE,2019,14162311.0,16.46609483912785,-0.0920010575230314,0.2713,1.0,,0.2713,,71640.0,0.0330643812626174,68.673,EU-15,False,0.1708,0.2527,76.997,0.0,0.0,0.0
IE,2020,13296424.0,16.403005684858925,-0.0630891542689262,0.2527,2.0,,0.2527,,75620.0,0.0540672212702766,71.125,EU-15,True,0.2713,0.2951,76.997,0.0,0.0,0.0
IE,2021,15320020.0,16.544671027758895,0.1416653428999694,0.2951,3.0,0.6667000000000001,0.4809,,87150.0,0.1419099735032425,76.997,EU-15,True,0.2527,0.4446,76.997,0.0,0.0,0.0
IE,2022,14686224.0,16.50242046949892,-0.0422505582599761,0.4446,4.0,,0.4446,,92300.0,0.0574133695427754,79.086,EU-15,True,0.2951,0.3135,76.997,1.0,76.997,0.0
IE,2023,12193816.0,16.31643949594783,-0.1859809735510893,0.3135,3.0,0.5192,0.41635,0.48,87630.0,-0.0519207364410458,77.761,EU-15,True,0.4446,0.4943,76.997,1.0,76.997,0.0
IE,2024,11294199.0,16.239799789034898,-0.0766397069129318,0.4943,4.0,0.775,0.63465,0.47,89300.0,0.0188780828146928,79.533,EU-15,True,0.3135,0.4396,76.997,0.0,0.0,0.0
IE,2025,10670686.0,16.18301091361989,-0.0567888754150089,0.4396,3.0,0.6925,0.5660499999999999,0.45,94930.0,0.0611382900112538,,EU-15,True,0.4943,,76.997,0.0,0.0,0.0
IS,2013,1779881.0,14.39205706610086,,,,,,,52880.0,0.0250850874805639,13.505,,True,,,15.132,0.0,0.0,0.0
IS,2014,1754945.0,14.377948075359686,-0.0141089907411728,,,,,,53280.0,0.0075358306887025,13.955,,True,,,15.132,0.0,0.0,0.0
IS,2015,1812042.0,14.409964944124384,0.032016868764698,,,,,,54760.0,0.0273989741881148,16.418,,True,,,15.132,0.0,0.0,0.0
IS,2016,1780965.0,14.392665910197731,-0.0172990339266529,,,,,,57320.0,0.0456896025397224,18.941,,False,,,15.132,0.0,0.0,0.0
IS,2017,1831667.0,14.420737039135354,0.028071128937622,,,,,,57910.0,0.0102404782777281,18.37,,False,,,15.132,0.0,0.0,0.0
IS,2018,1854685.0,14.433225428283343,0.0124883891479896,,,,,,59120.0,0.0206791954022467,19.143,,False,,,15.132,0.0,0.0,0.0
IS,2019,1796154.0,14.401158270270743,-0.0320671580125981,,,,,,58770.0,-0.0059377560153865,16.106,,False,,,15.132,0.0,0.0,0.0
IS,2020,1759642.0,14.38062093723299,-0.0205373330377547,,,,,,54190.0,-0.0811351310465369,11.966,,True,,,15.132,0.0,0.0,0.0
IS,2021,1828020.0,14.418743971855418,0.0381230346224281,,,,,,56150.0,0.0355302916064292,15.132,,True,,,15.132,0.0,0.0,0.0
IS,2022,1875076.0,14.444159749898528,0.0254157780431096,,,,,,59720.0,0.0616402914865386,17.336,,True,,,15.132,1.0,15.132,0.0
IS,2023,1812530.0,14.410234217298129,-0.0339255326004011,,,,,,61170.0,0.0239899005834836,16.978,,True,,,15.132,1.0,15.132,0.0
IS,2024,1889154.0,14.451639667776895,0.0414054504787682,,,,,,59270.0,-0.0315535974547263,16.807,,True,,,15.132,0.0,0.0,0.0
IS,2025,1676585.0,14.332269544468073,-0.1193701233088226,,,,,,59220.0,-0.0008439531263029,,,True,,,15.132,0.0,0.0,0.0
IT,2005,225989455.0,19.235998896855943,,,,,,,31850.0,0.0018856070954615,83.348,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2006,227439469.0,19.242394690622618,0.0063957937666714,,,,,,32290.0,0.0137202027520118,85.867,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2007,226405990.0,19.23784036154048,-0.0045543290821399,,,,,,32570.0,0.0086340345179571,83.002,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2008,220676325.0,19.21220759315752,-0.0256327683829589,,,,,,31990.0,-0.017968265326715,82.804,EU-15,True,,,73.416,0.0,0.0,0.0
