unit,S_dig_core_d10,S99_dig_core_d10,S_dig_core_d15,S99_dig_core_d15,S_dig_core_d20,S99_dig_core_d20,S_dig_core_cum,S99_dig_core_cum,SP_dig_core_d15,S_dig_broad_d10,S99_dig_broad_d10,S_dig_broad_d15,S99_dig_broad_d15,S_dig_broad_d20,S99_dig_broad_d20,S_dig_broad_cum,S99_dig_broad_cum,SP_dig_broad_d15,S_nondig_d10,S99_nondig_d10,S_nondig_d15,S99_nondig_d15,S_nondig_d20,S99_nondig_d20,S_nondig_cum,S99_nondig_cum,SP_nondig_d15,S_nondig_broad_d10,S99_nondig_broad_d10,S_nondig_broad_d15,S99_nondig_broad_d15,S_nondig_broad_d20,S99_nondig_broad_d20,S_nondig_broad_cum,S99_nondig_broad_cum,SP_nondig_broad_d15,S_total_d10,S99_total_d10,S_total_d15,S99_total_d15,S_total_d20,S99_total_d20,S_total_cum,S99_total_cum,SP_total_d15,S_mech_chem_d10,S99_mech_chem_d10,S_mech_chem_d15,S99_mech_chem_d15,S_mech_chem_d20,S99_mech_chem_d20,S_mech_chem_cum,S99_mech_chem_cum,SP_mech_chem_d15,country,group,pop04,emp04,gva_tot04_eur,gva_ind04_eur,ln_gvapc04,ind_share04,ln_pop04,ln_gvapc00,ind_share00,g_ind,defl,g_ind_real,g_ind_smooth,g_man,g_tot,g_ind_0512,g_ind_1219,g_ind_0004,g_ind_0004_real,g_tot_0004,x_dig,x_nondig,x_total,x_digb,x_nondigb,x_mechchem,x_tilt,x_sum,acc,x_dig_acc,x_nondig_acc
DE26,98.11849336095767,30.819635152090047,85.82936944915821,25.424582079256062,76.84200858140787,21.888844547753507,147.19,54.88999999999999,68.52541368873437,304.78197651345533,183.98185153593676,245.76365459433492,146.58510688179985,206.8125090420674,122.089785894981,582.69,350.70000000000005,223.61777807928124,3407.243510722948,2264.157473831814,2687.0159520345806,1809.7957454241223,2208.4198574419634,1500.9063520567727,6626.3899999999985,4120.53,2308.3156747334533,3200.5800275704505,2110.9952574479676,2527.0816668894036,1688.6352206215784,2078.449356981304,1400.7054107095453,6190.89,3824.7200000000003,2153.2233103429057,3505.362004083906,2294.977108983904,2772.8453214837386,1835.2203275033783,2285.2618660233716,1522.7951966045262,6773.58,4175.42,2376.841088422187,2359.3135966118507,1479.6521543325882,1878.027716046171,1190.8424116990288,1552.5170981059916,991.5897281066632,4429.79,2625.91,1465.0167138369454,DE,EU15,1333.51,656.3,33070.1,9136.59,10.118570266185555,0.2762794790460265,7.195569842656568,10.025417277414514,0.2837704945375698,2.915291675222966,0.9249528569659988,1.990338818256967,3.12646062123553,3.0122540024399718,2.756919609155923,3.2840387457749642,2.546544604670967,1.7857403897852286,1.183365320864068,2.4545612651599935,4.857754208317318,8.301519223801911,8.332961938558126,5.909710297564784,8.24015311108942,7.943310160868697,-3.443765015484593,13.159273432119228,0.0,0.0,0.0
DE27,243.26571999021874,166.92280646618693,191.53481027677228,139.2389251070152,155.66430967013997,119.71032003826889,452.27000000000004,272.19000000000005,145.0181608823203,502.74580033638244,354.9616950945526,394.32742741206835,292.18154075982216,320.71751587617047,248.7021846806959,963.24,603.11,303.51878295804687,3729.1542409448343,2810.4411792660912,2852.3494512104753,2193.5287723154674,2293.0105864488937,1786.617072903117,7968.15,5453.739999999999,2755.579006872992,3469.674160598671,2622.402290637725,2649.5568340751797,2040.5861566626609,2127.957380242863,1657.6252082606902,7457.18,5122.820000000001,2597.0783847972657,3972.4199609350535,2977.3639857322783,3043.8842614872483,2332.767697422483,2448.6748961190333,1906.3273929413858,8420.42,5725.93,2900.5971677553125,2180.579981631334,1646.873133552361,1657.9774072858106,1268.693529217798,1328.855455163982,1023.9727025267997,4794.92,3322.75,1728.669767616242,DE,EU15,1779.5900000000001,875.3499999999999,43195.5,13153.369999999999,10.097108601446127,0.3045078769779259,7.48413827967582,10.019679785724668,0.31885498537948337,3.4754181717799173,0.9249528569659988,2.5504653148139185,3.2703056042566803,3.6545643058569968,3.3630118960538042,3.6986121660408093,3.2522241775190253,1.2591181544037156,0.656743085482555,2.410104473404484,5.371855329813441,8.072662579683161,8.137653961726814,6.09395086978535,7.998911965217501,7.5301181770023335,-2.7008072498697206,13.444517909496602,0.0,0.0,0.0
DE30,613.0792591985323,361.6911686879239,491.38998552970804,292.4499745362145,408.6116191422936,247.14795880826878,1158.2699999999998,670.0299999999997,508.5080774838359,1089.186355787429,781.727747781383,841.3646441573464,615.9048085148779,681.4781116347756,509.0260731041736,2304.1600000000003,1537.1600000000003,783.0878095864061,3482.2854501756406,2615.8219938959855,2663.755920703921,2038.5287096183265,2143.949667061889,1662.4352144222685,7514.839999999999,5158.73,2816.3158171513196,3006.1783535867444,2195.7854148025267,2313.781262076283,1715.0738756396631,1871.0831745694068,1400.5571001263636,6368.950000000001,4291.6,2541.73608504875,4095.3647093741724,2977.5131625839094,3155.1459062336294,2330.978684154541,2552.561286204183,1909.5831732305373,8673.11,5828.76,3324.8238946351566,1407.8331047837823,997.2037829324503,1088.145824178414,768.0715316901096,885.9897667077664,620.0521200798535,3003.04,2016.9999999999998,1199.1993359250466,DE,EU15,3265.84,1559.47,78189.3,10420.61,10.083371084768476,0.13327411806986378,8.09127228274067,10.064983544868754,0.13851730145976837,1.6752374945631563,0.9249528569659988,0.7502846375971575,1.6552103821657838,1.6845077428104307,4.142056102706412,2.6488107557100244,0.7016642334162881,-0.7561111629101003,-1.358486231831261,0.20856865701066596,5.706879299779827,7.397122958692917,7.566420464589701,6.244659093500888,7.256269050093757,6.501862876738069,-1.6902436589130891,13.104002258472743,0.0,0.0,0.0
DE40,122.5247157184721,36.439400698525084,106.05875263577768,32.86475443265663,92.75291370940532,29.90566927919101,170.17999999999998,46.71,143.5231045370859,224.64561019020027,94.24230247794245,189.8860342484997,84.05665006771744,162.8395416136675,75.98112064717863,334.34,126.6,272.6783630439687,1011.8880949958968,525.3316042539194,845.9421784023225,463.8204324008912,720.3651905105457,414.53922885298374,1555.82,711.31,1136.9131827393358,909.7672005241687,467.528702474502,762.1148967896005,412.6285367658303,650.2785626062836,368.46377748499606,1391.6599999999999,631.42,1007.757924232453,1134.412810714369,561.7710049524445,952.0009310381001,496.68518683354785,813.118104219951,444.4448981321748,1726.0000000000002,758.0200000000001,1280.4362872764218,510.86560636688745,265.2059346760952,427.8645663008699,234.33526007392567,364.92717597088426,209.38767080958326,781.96,357.65000000000003,542.3807878889999,DE,EU15,2541.63,1029.56,43986.2,7781.93,9.758825619850793,0.17691753322633008,7.840560886473935,9.665686505335273,0.1856702941292124,3.1451218693653717,0.9249528569659988,2.220169012399373,3.115383351075816,2.8123335559945697,3.104299275976771,4.585343267113399,1.7049004716173448,0.7403659569606535,0.137990888039493,1.9475854205085241,4.424478325491255,6.50079484003804,6.618909367762511,5.006810432258867,6.396441681070537,5.819157106275625,-2.076316514546785,10.925273165529294,0.0,0.0,0.0
DE50,27.142334645759696,11.232062601838637,22.3807776664766,8.678627307345126,19.048475712258508,7.083775977351402,48.26,23.209999999999997,22.56071736051562,51.60894360936388,30.618062303110765,41.06814279971915,24.03276115770905,34.037110250599405,19.705585481565553,99.02000000000001,58.25000000000001,46.5470966403125,399.44132525057915,315.5179041991889,302.57924959955847,241.9526086912888,243.09463784868416,195.25155593470487,904.6499999999999,649.67,295.0379326903047,374.97471628697485,296.1319044979167,283.8918844663159,226.5984748409249,228.10600331034323,182.62974643049068,853.8900000000001,614.63,271.0515534105077,426.58365989633876,326.7499668010275,324.960027266035,250.63123599863394,262.14311356094265,202.33533191205623,952.91,672.8799999999999,317.59865005082025,215.1443731492309,168.69175794548744,162.85629678419633,129.71986214768697,130.43977918433544,104.68135737407049,483.7100000000001,344.09000000000003,157.92662370604685,DE,EU15,656.94,394.35999999999996,22358.2,5709.94,10.435111012002958,0.25538460162267085,6.487592690113389,10.336528852276412,0.2709094766340385,1.0976235476407454,0.9249528569659988,0.1726706906747466,1.1801229370402229,1.3777150403372447,1.9368211476833177,1.5016358406868133,0.6936112545946774,0.9774076568705325,0.375032587949372,2.452759655748604,4.221727548133175,6.825654173188842,6.897012972884174,4.828606440602993,6.76190458531485,6.206182034551645,-2.603926625055667,11.047381721322017,0.0,0.0,0.0
DE60,289.9955219117749,292.98242292295356,207.1200642372079,231.2847923129339,154.33320034097324,186.1085947905677,654.4600000000002,507.9700000000001,91.4692376618203,401.4107562390459,415.32479337337776,285.58035941747045,326.55054581968847,212.81724109746796,262.37566252889377,926.3399999999999,733.76,152.4460858917422,2279.4088063768772,1595.7712245370408,1770.527994149391,1250.3261413494815,1441.2209413827636,1021.9703533409528,4696.05,3076.2900000000004,1752.3696656848902,2167.9935720496064,1473.4288540866169,1692.067698969128,1155.0603878427269,1382.736900626269,945.7032856026267,4424.17,2850.5,1691.3928174549687,2569.4043282886523,1888.7536474599947,1977.6480583865991,1481.6109336624158,1595.554141723737,1208.0789481315207,5350.51,3584.2599999999998,1843.838903346711,1064.4006534685634,731.3106648183091,826.5479847448935,566.2010775617965,674.4373435757227,459.93969597083344,2236.75,1470.78,909.1104413752655,DE,EU15,1680.56,1045.02,78709.7,10802.51,10.754394608464155,0.1372449647248052,7.426882350187425,10.650077110852001,0.14217212150753683,2.8222592230542225,0.9249528569659988,1.8973063660882237,2.6399915280632578,2.892840916485806,2.631721058316851,3.1747572123667873,2.469761233741658,1.8460510921692652,1.2436760232481046,2.727827443055153,5.507335213546447,7.6530534174570555,7.763683858221608,5.8285522252739606,7.607726906542455,6.891279116199816,-2.145718203910609,13.160388631003503,0.0,0.0,0.0
DE71,700.6148617542636,388.16670520121176,570.3513896021291,316.26122625504746,480.7403081540343,268.4494755677317,1272.5800000000002,704.6400000000001,591.1927659373671,1410.9705514105328,1011.0423367212532,1093.3190548332905,796.4192640995038,888.2746482537046,655.7164802664319,2940.18,1953.2,1039.3876914704688,11802.97378856087,10490.188493557669,8575.648838186902,7896.280824898624,6642.778104110075,6258.688061859351,29381.840000000004,22510.38,5714.998337938694,11092.6180989046,9867.312862037628,8052.681172955739,7416.122787054168,6235.2437640104035,5871.421057160652,27714.24,21261.82,5266.803412405593,12503.588650315134,10878.355198758882,9146.00022778903,8212.54205115367,7123.518412264108,6527.137537427083,30654.42,23215.019999999997,6306.191103876062,7072.456760313151,6347.017104969009,5111.711063007561,4738.925778880689,3947.079259245944,3724.570493304271,17859.93,13792.83,2987.6647535464135,DE,EU15,3720.34,2014.03,138552.69999999998,26235.49,10.525190975692876,0.18935387040454646,8.221570340940126,10.443201492397177,0.2024186937507347,1.345502151176614,0.9249528569659988,0.42054929421061527,1.3865511591444983,1.7484836510598558,2.3557860497197325,1.1643034537032446,1.5267008486499836,0.5586046735451156,-0.04377039537604499,2.226622147539681,5.725595399332674,8.436014101085673,8.500404089091754,6.3763083663629905,8.373092551885222,7.918621724166833,-2.7104187017529995,14.161609500418347,0.0,0.0,0.0
DE72,79.92397462845949,54.08246139385848,61.45672585294526,43.0045309699673,49.3179353127594,36.18574009020811,167.67,106.08,46.59626099422656,177.91920913509833,121.21190390201076,138.6510309742489,96.61602451345213,112.91429554971936,80.83503280553997,361.78999999999996,230.23000000000002,114.78227715706248,1871.9592515012687,1492.6494682403913,1414.476696861264,1162.1221943872129,1126.221033990833,945.3385070521016,4123.919999999999,2918.64,1079.1981666568515,1773.96401699463,1425.5200257322388,1337.2823917399605,1108.5107008437283,1062.6246737538727,900.6892143367696,3929.7999999999993,2794.49,1011.0121504940156,1951.8832261297284,1546.7319296342498,1475.9334227142094,1205.1267253571805,1175.5389693035922,981.5242471423096,4291.589999999999,3024.72,1125.794427651078,981.0579041870203,747.8170133059325,746.9624829642573,576.8190488800096,599.8316665643673,465.15176563832745,2139.2599999999998,1486.71,588.5651276983516,DE,EU15,1055.23,471.66,23842.7,6364.97,10.025474617153886,0.26695676244720606,6.9615140316282265,9.93986601168304,0.2790757199693397,2.6270930218690505,0.9249528569659988,1.7021401649030516,2.5016472885084933,2.583797735882763,2.4860050962648144,1.4262940252132341,3.827892018524867,0.9947921982771835,0.3924171293560229,2.104703094587057,4.7577954069792865,7.893903483186104,7.936434453285865,5.571363116087808,7.837783351346687,7.255403887102928,-3.136108076206818,12.651698890165392,0.0,0.0,0.0
DE73,34.78523024365396,26.262904102785765,27.577031696012348,21.95101325502464,22.715514724411342,18.815511243931088,64.97999999999999,42.309999999999995,18.220065171242187,90.36608391859889,68.25919984859841,70.12802000676447,54.44352510263097,57.25684183513972,45.63030345196446,193.01,133.35999999999999,62.922131781125,1022.8180689212875,833.0934900189461,768.6935700483497,647.7199459908423,609.8119311695741,528.0840672899599,2302.7799999999997,1655.7999999999997,917.538407763664,967.2372152463425,791.0971942731333,726.1425817375975,615.227434143236,575.2706040588458,501.26927508192654,2174.75,1564.75,872.8363411537811,1057.6032991649415,859.3563941217317,796.2706017443622,669.6709592458669,632.5274458939855,546.8995785338909,2367.7599999999993,1698.1099999999997,935.7584729349061,571.6903678094505,457.8220999668927,432.0177338164261,357.1644320608086,343.6618942790346,290.5770211152178,1249.3100000000002,883.2900000000001,481.0998596047655,DE,EU15,1251.42,596.51,29679.8,7382.83,10.073943052159677,0.2487493177177744,7.1320341855365985,9.975020414389945,0.25800446239235864,2.6080079868119936,0.9249528569659988,1.6830551298459948,2.266889837299461,2.8362473562583497,2.555460838493457,2.069836338412401,3.146179635211586,1.345747798912189,0.7433727299910285,2.2590289907780114,3.786365933201896,7.1135613481982265,7.148807971501627,4.719270302625636,7.056615405634845,6.537337009599811,-3.3271954149963303,10.899927281400123,0.0,0.0,0.0
DE92,784.018454612957,539.1854080728833,622.4782668106855,447.68065600563557,512.5681242851167,385.85545741307556,1481.08,918.19,314.61399958901563,1048.413709686663,739.8093899755504,826.2430818254933,608.3461399574597,677.0124901784328,520.1488103589865,2032.66,1292.1799999999998,512.6971882046796,2824.2707250198305,2210.89748856006,2141.8627097014496,1718.914711583377,1711.8154884775236,1398.3899428635355,6208.200000000001,4363.410000000001,2052.459640021242,2559.8754699461247,2010.2735066573932,1938.097894686642,1558.249227631553,1547.3711225842073,1264.0965899176244,5656.620000000001,3989.42,1854.376451405578,3608.289179632787,2750.082896632943,2764.3409765121355,2166.5953675890123,2224.38361276264,1784.245400276611,7689.280000000001,5281.6,2367.0736396102575,1660.7120200043164,1291.0204338842593,1258.4840593421159,990.9179270129112,1008.1953730534685,797.030606242274,3701.02,2617.49,1230.8807566400778,DE,EU15,2134.51,1025.68,50465.399999999994,11257.169999999998,10.070806119784262,0.22306709151220439,7.665992391124967,10.018014138285249,0.24010425920158518,1.989411195159477,0.9249528569659988,1.0644583381934782,1.9697264870879339,2.5067925621245126,2.874012352320752,2.261530644999508,1.717291745319446,-0.5055722451575928,-1.1079473140787535,1.3344441883789582,6.3686217229780855,7.6043414712133295,7.859467758180241,6.651800755042966,7.504372676085083,7.072573935702227,-1.235719748235244,13.972963194191415,0.0,0.0,0.0
DE93,90.82834110472554,63.76046521486485,71.77079221372296,55.2624301488907,58.26847969273564,49.62016507792853,167.35,99.99999999999999,42.21594863528126,156.36360741057825,111.13167439004599,123.19678596255922,93.61382173006828,100.3793757661605,81.7715324895035,296.62999999999994,184.33999999999997,90.53657220309375,1739.4545976427032,1342.2051612096786,1331.2384042716453,1057.849360371689,1070.5103884542054,869.8848768744058,3694.8799999999997,2548.99,1226.4837854481718,1673.9193313368507,1294.8339520344975,1279.812410522809,1019.4979687905113,1028.3994923807804,837.7335094628309,3565.5999999999995,2464.6499999999996,1178.1631618803592,1830.282938747429,1405.9656264245434,1403.0091964853682,1113.1117905205797,1128.778868146941,919.5050419523343,3862.23,2648.99,1268.6997340834532,1120.417600524798,856.9902428911547,855.6634123714933,667.2182009799426,688.0750011701758,542.4387486882805,2407.51,1665.28,790.8299897742968,DE,EU15,1684.61,659.21,29533.7,5564.42,9.771753180189101,0.18840917324954204,7.429289361990915,9.733641088512364,0.21129707712021534,3.260929121607273,0.9249528569659988,2.3359762646412743,2.8742312452756518,3.305152660599031,3.1462622019570903,2.5767437546941503,3.945114488520396,-1.477799605362451,-2.0801746742836116,1.388426405685994,4.445228403385487,7.365478416902696,7.417988092931252,4.985442802587376,7.326082322603149,6.923491155538057,-2.920250013517209,11.810706820288182,0.0,0.0,0.0
DE94,40.61880937379534,14.435596494090214,33.95526600204178,11.675921171310698,29.040225487662152,9.882328758734571,66.25999999999999,26.35,31.471499215539062,99.6759728995016,56.2329436561188,79.20294329313955,44.1510505199091,65.45627928384356,36.54396754102648,193.34999999999997,110.70999999999998,83.35543927684374,1935.001920576216,1346.3190495625936,1510.0979924390044,1064.8043590339125,1233.998285979951,880.1849547727998,3927.5699999999997,2548.29,1496.8630930054685,1875.9447570505097,1304.521702400565,1464.8503151479065,1032.329229685314,1197.5822321837695,853.5233159905079,3800.4799999999996,2463.9300000000003,1444.979152944164,1975.6207299500115,1360.7546460566837,1544.0532584410457,1076.4802802052232,1263.0385114676133,890.0672835315343,3993.8300000000004,2574.6400000000003,1528.3345922210076,1124.9799969796366,675.7360750895637,903.5990650235497,544.3843272071477,754.053404645899,456.65409132659585,2100.54,1225.82,881.37258982875,DE,EU15,2437.93,1135.17,52892.4,13261.61,9.984865621640655,0.2507280819172509,7.798904597569953,9.932509611903765,0.2654595311092898,3.1098990179720003,0.9249528569659988,2.1849461610060015,2.9141223293655445,2.932465699080084,3.2758936172000905,3.3400550947932675,2.879742941150733,0.2730591727917897,-0.32931589612937084,1.7003939463620554,3.3283280788408436,7.121928336916501,7.14416470901407,4.174248103201827,7.091506896704035,6.608385431667092,-3.793600258075658,10.450256415757345,0.0,0.0,0.0
DEA1,536.9927714300925,334.24891095546474,431.18920658543016,284.3474439139833,355.76785723213777,248.9149939945608,947.53,525.98,310.040246695,930.7117346488329,674.0115237325491,726.3034151256634,555.2588453640918,588.1276502551701,474.31094438223283,1819.0700000000002,1162.16,608.5885823872109,11019.515690585094,9685.19451571592,8045.834677241988,7314.652534004738,6260.340747819038,5823.675573178217,27146.170000000006,20671.010000000002,6495.371205413008,10625.796727366356,9345.431902938837,7750.720468701755,7043.74113255463,6027.980954796007,5598.279622790545,26274.629999999997,20034.83,6196.822869720797,11556.508462015187,10019.443426671383,8477.023883827418,7598.999977918722,6616.108605051176,6072.590567172778,28093.699999999997,21196.99,6805.411452108007,7210.522507273639,6683.45615721458,5160.973214996619,4979.669732789416,3955.705162940002,3918.0764982299843,18683.75,14684.22,4155.4051425430935,DE,EU15,5185.89,2549.52,145366.4,34153.24,10.24107125478047,0.23494590221674333,8.55369675492109,10.149970126264154,0.23870268327743172,0.7579196374693176,0.9249528569659988,-0.16703321949668126,0.8275568081376451,0.5542179438069387,2.2443711084991897,1.5139256988049712,0.0019135761336640047,1.7195812524678278,1.1172061835466671,2.116168507063776,5.113788852698514,8.040115613580316,8.092320508273314,5.635186304376232,8.002746898269612,7.5960864052896095,-2.9263267608818015,13.15390446627883,0.0,0.0,0.0
DEA2,1045.4092747777077,406.3014678956589,898.0344022471835,364.9770371178133,782.6224882503443,333.9753181468027,1516.91,550.99,521.0366411172811,1810.2563578752342,837.5336430341479,1517.9528893717443,718.515255120468,1301.9921806674668,635.3991353377279,2897.66,1311.48,915.4159570128202,9880.856718383691,8069.930223007486,7306.180421880645,6023.509540621388,5762.707537521696,4767.099369878222,24330.85,18086.1,5081.795267781836,9116.009635286166,7638.6980478689975,6686.261934756081,5669.971322618731,5243.337845104575,4465.675552687297,22950.1,17325.61,4687.415951886296,10926.2659931614,8476.231690903145,8204.214824127826,6388.4865777392,6545.33002577204,5101.074688025025,25847.759999999995,18637.089999999997,5602.831908899117,5942.829720566449,5333.080764393046,4257.002704204296,3905.0711962216956,3279.504235972153,3040.7346068486104,15910.33,12483.220000000001,3074.496432411883,DE,EU15,4281.27,2086.75,121376.1,26309.05,10.252399573824059,0.21675642898395975,8.362004973532471,10.20093968452175,0.21728038567148728,1.680539237436334,0.9249528569659988,0.7555863804703351,1.4948632648286848,1.5021826962988452,2.7283963331253984,1.6961012015785673,1.6649772732941008,1.5973463956724832,0.9949713267513226,1.657704978671637,6.039111545356381,8.135373473931658,8.251300858228795,6.564017397505378,8.046707831322252,7.595218339932961,-2.0962619285752773,14.174485019288039,0.0,0.0,0.0
DEA3,199.56803747213598,146.0327464853528,156.59981863633908,125.49935059395783,125.68939398304838,109.46294550490828,353.65,211.00999999999996,79.24540202637499,301.347322891253,206.53270316390274,238.78025091158165,175.839303195365,194.02865144940063,152.60320876892268,532.4200000000001,309.42,169.93510927688277,3357.6394740630462,2582.5458654050813,2545.177321980706,1987.816897855389,2037.3082609515461,1606.3706205796689,7485.949999999999,5256.499999999999,2152.3175636656015,3255.86018864393,2522.0459087265317,2462.996889705463,1937.4769452539822,1968.9690034851942,1563.2303573156548,7307.18,5158.09,2061.6278564150934,3557.2075115351827,2728.5786118904343,2701.777140617045,2113.316248449347,2162.9976549345947,1715.8335660845778,7839.6,5467.51,2231.5629656919764,2193.369740105713,1725.052177184563,1642.0761858849787,1302.947419938721,1304.3702206516618,1037.4306050160571,5117.8200000000015,3683.8000000000006,1353.8004241342423,DE,EU15,2607.2,1159.09,56221.2,13058.39,9.978772340408696,0.23226807681088274,7.866032127523352,9.898079724079647,0.23766841223211765,2.0798095571484536,0.9249528569659988,1.1548567001824548,1.937496286364721,2.0683610260491543,2.6773136178506944,2.8853659212314247,1.2742531930654823,1.53396896243283,0.9315938935116695,2.1085756682633683,4.788633245925123,7.576826195557504,7.63653560052442,5.21044381259954,7.544004747461864,7.138587649413248,-2.788192949632381,12.365459441482628,0.0,0.0,0.0
DEA4,215.5045844612093,141.53573889686402,171.34342410718793,117.9360695781345,140.8534042566968,101.92171709197012,402.41999999999996,240.09999999999997,143.6166004129453,479.9956153730003,323.9297572744674,379.28174035015144,266.0833552396366,310.90107274888504,226.91694564479056,917.9000000000002,564.72,467.8813070620781,3005.449721990696,2078.877569460441,2357.119351968924,1672.471572208016,1928.1227803716818,1401.3961315053748,5957.43,3797.87,2750.963249905039,2740.958691078905,1896.4835510828375,2149.18103572596,1524.3242865465133,1758.0751118794933,1276.4009029525546,5441.950000000001,3473.2500000000005,2426.698543255906,3220.9543064519053,2220.4133083573047,2528.462776076111,1790.40764178615,2068.9761846283786,1503.3178485973451,6359.849999999999,4037.97,2894.579850317984,1431.1601345014128,1019.0308481115899,1110.3844009266438,814.5817396859404,899.5614825661175,679.2819170108564,2915.2000000000003,1896.29,1142.8832551318278,DE,EU15,2067.31,993.57,48468.8,14727.720000000001,10.062427325686201,0.30385980259465883,7.634003524246874,10.030970211427972,0.322088496639912,2.5174916771352733,0.9249528569659988,1.5925388201692745,2.4512311108974125,2.62877609773376,2.8376187901041257,2.3103662752695646,2.7246170790009825,-0.4447323819829041,-1.0471074509040648,1.0117656858489976,5.110605196801272,7.7320946664907115,7.802265901088857,5.905185669596884,7.639741301550743,6.979361343362831,-2.6214894696894397,12.842699863291983,0.0,0.0,0.0
DEA5,285.9333773242661,183.52974025684782,228.36176457108718,156.65339145243428,187.14056250592023,137.15645295996154,505.6300000000001,283.78000000000003,175.02689546379685,718.5837493492713,510.6041649295863,559.9035876040743,413.2853950313574,453.9003969528295,346.89813523202326,1418.93,906.5100000000001,466.08760216392966,5095.352193488869,4067.344292856554,3844.730785220745,3154.2667777856395,3061.3487736513807,2560.4007008403946,11341.689999999999,8065.1,3407.9367921855546,4662.701821463862,3740.2698681838156,3513.188962187758,2897.634774206717,2794.588939204471,2350.659018568333,10428.39,7442.369999999999,3116.876085485422,5381.285570813133,4250.874033113402,4073.0925497918324,3310.920169238074,3248.4893361573013,2697.557153800356,11847.320000000002,8348.880000000001,3582.9636876493505,2963.091859022689,2390.489937209248,2217.7257480103235,1835.174729872823,1755.2687294425311,1478.6323042069425,6778.76,4879.41,1819.142678002523,DE,EU15,3728.79,1715.33,82178.1,25412.059999999998,10.000560337944735,0.3092315349223211,8.223839063227,9.92754830433631,0.32333143544818127,1.547817513638464,0.9249528569659988,0.6228646566724652,1.5104610205243811,1.5661179861070629,2.472663836279005,1.9217667014893993,1.1738683257875289,0.42197451366847716,-0.1804005552526834,1.5366648336378574,4.808061102303357,7.6315224941052495,7.689221435983778,5.704839087946534,7.541343118167527,7.081301614993213,-2.8234613918018923,12.439583596408607,0.0,0.0,0.0
DEB2,14.034792067114944,9.174848121246665,11.40076304010847,8.404011480273798,9.380596292980524,7.787903726136853,22.58,11.73,8.555303284820312,27.71518556868121,18.16965667273147,22.150101185595386,15.422550858223921,18.1891252663585,13.43922505602568,49.35,28.480000000000004,22.439495048429684,302.88232179255704,246.89088349092614,226.16790419145696,188.21926335726934,178.65178543137063,149.29529245413394,682.1399999999999,491.04999999999995,239.84847067957807,289.2019282909908,237.89607493944135,215.41856604597004,181.2007239793192,169.84325645799268,143.64397112424513,655.37,474.29999999999995,225.96427891596872,316.917113859672,256.06573161217284,237.56866723156546,196.62327483754314,188.03238172435115,157.0831961802708,704.72,502.78,248.40377396439843,170.58853787616826,137.64261524525102,127.03359584448731,103.399763991979,100.44580676930792,81.12807241610082,393.63999999999993,285.09999999999997,131.35872012414063,DE,EU15,517.49,237.20999999999998,10447.4,2802.52,9.912873500309214,0.2682504738020943,6.248990201281322,9.810430325828953,0.2636022193768673,2.385185715212731,0.9249528569659988,1.4602328582467323,2.3210780715636212,2.463407796590143,2.713328108797811,2.473546074234762,2.2968253561906997,3.1526637170079086,2.550288648086748,2.7156655745177893,3.786107228924216,6.773191229414453,6.822370151351257,4.449890750976242,6.724496655313419,6.196367992568636,-2.9870840004902375,10.55929845833867,0.0,0.0,0.0
DEB3,229.55401287529634,150.61303303239055,179.22163584749967,118.22099134771953,146.44645342778907,98.00807320492262,478.9800000000001,305.94,116.67085415375783,444.1065647708762,304.01145281186166,343.82376119529766,238.84636370067727,278.7691665719402,197.99076712628232,942.5300000000001,615.1100000000001,298.002498380289,6613.213512554207,5584.760799597293,4882.754398193267,4232.845709545718,3831.913579031383,3376.7851899151074,15932.470000000001,11889.35,3672.482231446336,6398.660960658625,5431.3623798178205,4718.152272845468,4112.220337192761,3699.5908658872313,3276.8024959937475,15468.920000000002,11580.180000000002,3491.150587219805,6842.767525429501,5735.3738326296825,5061.9760340407665,4351.066700893437,3978.3600324591716,3474.793263120029,16411.449999999997,12195.289999999999,3789.1530856000936,4596.456348914742,4061.424379608023,3344.3028590400713,3049.0386845493795,2595.589924751805,2410.748207860732,11495.559999999998,8813.46,2263.5831754070077,DE,EU15,2006.24,896.66,48565.0,15444.460000000001,10.09439606237634,0.318016266858849,7.6040176024422275,10.041650264295468,0.33452298031132427,2.0981540222233592,0.9249528569659988,1.1732011652573604,2.2318786777924595,2.127651559600796,2.792677541562963,3.5597594055217945,0.6365486389249243,0.20154564347518722,-0.40082942544597333,1.4666217078438404,5.185539412076678,8.490349664784135,8.526397102979898,5.837022573022912,8.456057436620956,8.111898485067519,-3.3048102527074574,13.675889076860813,0.0,0.0,0.0
