country_code,year,verified_emissions_t,log_emissions,d_log_emissions,pct_change_emissions
FR,2021,87869606.0,18.291364523565306,0.0673563615266346,0.06967660184850244
FR,2022,84935550.0,18.257403291554702,-0.03396123201060419,-0.033391022602286435
FR,2023,70652409.0,18.073282764178042,-0.18412052737665974,-0.1681644611708525
FR,2024,63827920.0,17.971701270143242,-0.1015814940348001,-0.09659244598439665
FR,2025,52360859.0,17.77366990452457,-0.19803136561867163,-0.17965587786661386
GB,2005,237216298.0,19.284482932676834,,
GB,2006,245414741.0,19.31846015771165,0.03397722503481759,0.034561044368039084
GB,2007,251884577.0,19.344481512771157,0.026021355059505424,0.026362866279495467
GB,2008,260224618.0,19.377055731404308,0.03257421863315102,0.033110566352778426
GB,2009,228241593.0,19.24591524434043,-0.1311404870638775,-0.12290545470221426
GB,2010,233358921.0,19.268088259755764,0.022173015415333452,0.022420663704358246
GB,2011,217117679.0,19.19595006405265,-0.07213819570311486,-0.06959769067495813
GB,2012,227256696.0,19.2415907559343,0.04564069188165121,0.0466982562023428
GB,2013,221146011.0,19.214333724584844,-0.027257031349456895,-0.02688891067922594
GB,2014,194141422.0,19.084097430832635,-0.13023629375220835,-0.1221120330314256
GB,2015,172184309.0,18.964076025016375,-0.12002140581626008,-0.113098548335553
GB,2016,143328206.0,18.780647705250914,-0.18342831976546137,-0.16758845894604713
GB,2017,133625070.0,18.710548451163415,-0.07009925408749851,-0.0676987193993065
GB,2018,125998614.0,18.65178146485525,-0.05876698630816435,-0.05707354166400058
GB,2019,115856805.0,18.567865546867225,-0.08391591798802622,-0.08049143302481088
GB,2020,102575278.0,18.44610750650089,-0.12175804036633409,-0.11463743541003046
HR,2013,8785904.0,15.988659176984232,,
HR,2014,8387121.0,15.942207872952022,-0.04645130403221032,-0.04538895485313743
HR,2015,8386120.0,15.942088516174023,-0.00011935677799890243,-0.00011934965526305685
HR,2016,8267141.0,15.927799299853245,-0.014289216320777953,-0.014187610003195794
HR,2017,8367776.0,15.939898696286107,0.012099396432862619,0.012172890241015644
HR,2018,7444621.0,15.823002316155701,-0.11689638013040593,-0.11032262335894272
HR,2019,7514711.0,15.832373124009253,0.00937080785355171,0.009414851340316721
HR,2020,7323810.0,15.806641242331898,-0.025731881677355517,-0.02540363827697434
HR,2021,6996696.0,15.760948595592524,-0.0456926467393739,-0.04466445743404046
