country_code,main_activity_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share,dii_version,ets_activity_code,ets_activity_name,dii_nace_r2,crosswalk_confidence,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year
AT,21,2005,2826917.0,14.854697276499408,,,,21,Refining of mineral oil,C19,high,40270.0,0.016272733592957778,71.76,EU-15,True
AT,21,2006,2829983.0,14.85578126253424,0.0010839860348319519,,,21,Refining of mineral oil,C19,high,41370.0,0.026949205609957616,72.248,EU-15,True
AT,21,2007,2867629.0,14.868996113896188,0.013214851361947666,,,21,Refining of mineral oil,C19,high,42790.0,0.03374844995540549,68.475,EU-15,True
AT,21,2008,2806071.0,14.847295842246739,-0.021700271649448766,,,21,Refining of mineral oil,C19,high,43270.0,0.011155123808068268,68.738,EU-15,True
AT,21,2009,2809228.0,14.848420270467793,0.0011244282210540746,,,21,Refining of mineral oil,C19,high,41620.0,-0.03887873327130542,65.122,EU-15,True
AT,21,2010,2724479.0,14.817787775139283,-0.030632495328509535,,,21,Refining of mineral oil,C19,high,42280.0,0.015733340036549137,62.782,EU-15,True
AT,21,2011,2768078.0,14.833663774513422,0.015875999374138416,,,21,Refining of mineral oil,C19,high,43370.0,0.02545379684523752,69.981,EU-15,True
AT,21,2012,2836130.0,14.857951004793726,0.02428723028030433,,,21,Refining of mineral oil,C19,high,43450.0,0.0018428938641257275,63.785,EU-15,True
AT,21,2013,2826640.0,14.854599285093212,-0.0033517197005146215,,,21,Refining of mineral oil,C19,high,43080.0,-0.008551999423213275,61.26,EU-15,True
AT,21,2014,2713186.0,14.813634148082029,-0.04096513701118276,,,21,Refining of mineral oil,C19,high,43070.0,-0.0002321532221678524,65.625,EU-15,True
AT,21,2015,2804050.0,14.84657535864668,0.03294121056465116,,,21,Refining of mineral oil,C19,high,43200.0,0.003013796184045958,60.379,EU-15,True
AT,21,2016,2784461.0,14.839564875808549,-0.007010482838131438,,,21,Refining of mineral oil,C19,high,43550.0,0.008069208048446797,62.102,EU-15,False
AT,21,2017,2738604.0,14.82295885947951,-0.01660601632903891,,,21,Refining of mineral oil,C19,high,44260.0,0.01617163132439181,63.93,EU-15,False
AT,21,2018,2824369.0,14.853795534781627,0.0308366753021172,,,21,Refining of mineral oil,C19,high,45140.0,0.019687436766485433,64.223,EU-15,False
AT,21,2019,2791040.0,14.841924844196484,-0.011870690585142896,,,21,Refining of mineral oil,C19,high,45730.0,0.012985766280573685,71.601,EU-15,False
AT,21,2020,2731772.0,14.820461040846157,-0.021463803350327382,,,21,Refining of mineral oil,C19,high,42650.0,-0.06972726373227545,58.281,EU-15,True
AT,21,2021,2749644.0,14.826982006717337,0.006520965871180451,,,21,Refining of mineral oil,C19,high,44580.0,0.044258054020035686,51.952,EU-15,True
AT,21,2022,2255065.0,14.62868935533719,-0.19829265138014662,,,21,Refining of mineral oil,C19,high,46430.0,0.040660474074107,73.986,EU-15,True
AT,21,2023,2579589.0,14.763140641882256,0.13445128654506533,,,21,Refining of mineral oil,C19,high,45670.0,-0.016504174834922836,60.317,EU-15,True
AT,21,2024,2620210.0,14.778765025196982,0.015624383314726487,,,21,Refining of mineral oil,C19,high,45140.0,-0.01167285580751809,53.325,EU-15,True
AT,21,2025,2648397.0,14.789465109272784,0.010700084075802252,,,21,Refining of mineral oil,C19,high,45390.0,0.005523045078984268,,EU-15,True
BE,21,2005,5576153.0,15.534009670070445,,,,21,Refining of mineral oil,C19,high,38100.0,0.017474630523263812,79.912,EU-15,True
BE,21,2006,5636635.0,15.544797814213345,0.01078814414290008,,,21,Refining of mineral oil,C19,high,38810.0,0.01846366324815918,79.486,EU-15,True
BE,21,2007,5679818.0,15.552429747930448,0.007631933717103578,,,21,Refining of mineral oil,C19,high,39950.0,0.02895072683146971,76.882,EU-15,True
BE,21,2008,6305836.0,15.656986111771474,0.1045563638410254,,,21,Refining of mineral oil,C19,high,39810.0,-0.0035105352000588397,80.846,EU-15,True
BE,21,2009,6234962.0,15.645683042450596,-0.011303069320877768,,,21,Refining of mineral oil,C19,high,38740.0,-0.027245479033375375,75.921,EU-15,True
BE,21,2010,6361609.0,15.665791890741767,0.0201088482911711,,,21,Refining of mineral oil,C19,high,39420.0,0.0174006437457237,78.656,EU-15,True
BE,21,2011,5785148.0,15.570804501688023,-0.0949873890537436,,,21,Refining of mineral oil,C19,high,39670.0,0.006321932801665042,76.588,EU-15,True
BE,21,2012,5935326.0,15.596432512908297,0.025628011220273805,,,21,Refining of mineral oil,C19,high,39510.0,-0.004041430102939003,76.673,EU-15,True
BE,21,2013,5959060.0,15.600423308481917,0.003990795573619366,,,21,Refining of mineral oil,C19,high,39440.0,-0.001773274688865456,77.858,EU-15,True
BE,21,2014,6173719.0,15.635811969565001,0.03538866108308447,,,21,Refining of mineral oil,C19,high,39960.0,0.013098424045919543,80.19,EU-15,True
BE,21,2015,6267719.0,15.65092305056607,0.015111081001068172,,,21,Refining of mineral oil,C19,high,40310.0,0.00872062334872048,84.227,EU-15,True
BE,21,2016,6083321.0,15.62106132192535,-0.029861728640719676,,,21,Refining of mineral oil,C19,high,40590.0,0.006922153721731661,75.982,EU-15,False
BE,21,2017,6051996.0,15.615898692951632,-0.0051626289737178865,,,21,Refining of mineral oil,C19,high,41030.0,0.010781775603289745,75.318,EU-15,False
BE,21,2018,6141592.0,15.630594549902819,0.014695856951187025,,,21,Refining of mineral oil,C19,high,41610.0,0.014037016540754621,83.043,EU-15,False
BE,21,2019,6616155.0,15.705024943464435,0.07443039356161663,,,21,Refining of mineral oil,C19,high,42400.0,0.018807839243061508,77.668,EU-15,False
BE,21,2020,5792283.0,15.572037072351291,-0.13298787111314425,,,21,Refining of mineral oil,C19,high,40190.0,-0.05353015377680137,78.133,EU-15,True
BE,21,2021,6039538.0,15.613838076919258,0.04180100456796687,,,21,Refining of mineral oil,C19,high,42530.0,0.05659150080443176,70.773,EU-15,True
BE,21,2022,5657781.0,15.548542323837916,-0.06529575308134206,,,21,Refining of mineral oil,C19,high,43890.0,0.031476794434601274,73.697,EU-15,True
BE,21,2023,5475804.0,15.515849672200602,-0.03269265163731383,,,21,Refining of mineral oil,C19,high,44190.0,0.006812015442505981,75.763,EU-15,True
BE,21,2024,5821512.0,15.577070579781484,0.061220907580882056,1.0,4,21,Refining of mineral oil,C19,high,44410.0,0.004966150161362037,75.448,EU-15,True
BE,21,2025,5513324.0,15.522678266024498,-0.05439231375698661,1.0,3,21,Refining of mineral oil,C19,high,44650.0,0.005389638018497678,,EU-15,True
BG,21,2007,2737055.0,14.822393082815434,,,,21,Refining of mineral oil,C19,high,6670.0,0.06984995317644405,51.233,2007,True
BG,21,2008,2503782.0,14.733312946709248,-0.08908013610618681,,,21,Refining of mineral oil,C19,high,7110.0,0.06388238388761813,52.154,2007,True
BG,21,2009,1158853.0,13.962941280800708,-0.7703716659085398,,,21,Refining of mineral oil,C19,high,6910.0,-0.028532606035572172,45.393,2007,True
BG,21,2010,1086746.0,13.898698468144932,-0.0642428126557757,,,21,Refining of mineral oil,C19,high,7060.0,0.021475413725571713,40.146,2007,True
BG,21,2011,2229964.0,14.617495999808236,0.718797531663304,,,21,Refining of mineral oil,C19,high,7390.0,0.04568268345496129,36.732,2007,True
BG,21,2012,1093760.0,13.905131859469309,-0.7123641403389271,,,21,Refining of mineral oil,C19,high,7530.0,0.018767306851691146,36.859,2007,True
BG,21,2013,1152162.0,13.957150735351204,0.052018875881895354,,,21,Refining of mineral oil,C19,high,7600.0,0.009253205480483473,38.313,2007,True
BG,21,2014,1039349.0,13.854105113583374,-0.10304562176782994,,,21,Refining of mineral oil,C19,high,7770.0,0.022121917087270404,35.171,2007,True
BG,21,2015,1246484.0,14.035837345922735,0.18173223233936042,,,21,Refining of mineral oil,C19,high,8130.0,0.045290759180163676,36.446,2007,True
BG,21,2016,1657733.0,14.320961564315013,0.2851242183922782,,,21,Refining of mineral oil,C19,high,8490.0,0.04332807676353667,38.472,2007,False
BG,21,2017,1781588.0,14.393015659383977,0.07205409506896387,,,21,Refining of mineral oil,C19,high,8840.0,0.040397876326295545,39.362,2007,False
BG,21,2018,1570907.0,14.26716371752241,-0.12585194186156734,,,21,Refining of mineral oil,C19,high,9170.0,0.036650409618822266,36.596,2007,False
BG,21,2019,2070184.0,14.543148050180058,0.2759843326576483,,,21,Refining of mineral oil,C19,high,9650.0,0.051020629082520585,38.457,2007,False
BG,21,2020,1773167.0,14.388277771258023,-0.15487027892203464,,,21,Refining of mineral oil,C19,high,9440.0,-0.022001935193484812,38.171,2007,True
BG,21,2021,1488705.0,14.213417172494559,-0.17486059876346438,,,21,Refining of mineral oil,C19,high,10250.0,0.08232172542700766,36.178,2007,True
BG,21,2022,2003944.0,14.510627796684672,0.2972106241901127,,,21,Refining of mineral oil,C19,high,10740.0,0.04669738349630137,37.11,2007,True
BG,21,2023,1640959.0,14.310791384994717,-0.19983641168995447,,,21,Refining of mineral oil,C19,high,10950.0,0.019364367181790243,39.512,2007,True
BG,21,2024,1812114.0,14.41000467751335,0.0992132925186322,,,21,Refining of mineral oil,C19,high,11330.0,0.03411461877740507,41.936,2007,True
BG,21,2025,1388561.0,14.14377851706504,-0.2662261604483085,,,21,Refining of mineral oil,C19,high,11710.0,0.03298910256971155,,2007,True
CZ,21,2005,996971.0,13.812476961259147,,,,21,Refining of mineral oil,C19,high,16180.0,0.05919640857692521,27.846,2004,True
CZ,21,2006,1105483.0,13.915792901504233,0.10331594024508561,,,21,Refining of mineral oil,C19,high,17200.0,0.06113347218906107,27.498,2004,True
CZ,21,2007,1094932.0,13.906202818847804,-0.009590082656428578,,,21,Refining of mineral oil,C19,high,18050.0,0.04823630095948239,24.989,2004,True
CZ,21,2008,1086771.0,13.898721472335836,-0.007481346511967857,,,21,Refining of mineral oil,C19,high,18330.0,0.01539337707272459,27.737,2004,True
CZ,21,2009,979895.0,13.795200702049407,-0.10352077028642981,,,21,Refining of mineral oil,C19,high,17350.0,-0.054946555458746715,26.867,2004,True
CZ,21,2010,1053795.0,13.86790849201272,0.07270778996331373,,,21,Refining of mineral oil,C19,high,17770.0,0.02391913577369209,25.38,2004,True
CZ,21,2011,988077.0,13.803515908915886,-0.0643925830968346,,,21,Refining of mineral oil,C19,high,18120.0,0.019504658448273204,28.832,2004,True
CZ,21,2012,951345.0,13.765632051765452,-0.03788385715043319,,,21,Refining of mineral oil,C19,high,17970.0,-0.008312599819365829,25.413,2004,True
CZ,21,2013,819541.0,13.616499706420944,-0.14913234534450837,,,21,Refining of mineral oil,C19,high,17970.0,0.0,27.58,2004,True
CZ,21,2014,913700.0,13.725257568986711,0.10875786256576703,,,21,Refining of mineral oil,C19,high,18370.0,0.02201519843156774,30.227,2004,True
CZ,21,2015,925482.0,13.73806996186004,0.012812392873328804,,,21,Refining of mineral oil,C19,high,19270.0,0.047830583199239385,32.089,2004,True
CZ,21,2016,714284.0,13.47903592134018,-0.25903404051985923,,,21,Refining of mineral oil,C19,high,19760.0,0.025110209893448143,32.8,2004,False
CZ,21,2017,995680.0,13.811181199803045,0.332145278462864,,,21,Refining of mineral oil,C19,high,20760.0,0.04936836597796557,37.162,2004,False
CZ,21,2018,922926.0,13.735304336923155,-0.07587686287988937,,,21,Refining of mineral oil,C19,high,21320.0,0.026617540999955835,36.879,2004,False
CZ,21,2019,980700.0,13.796021881380412,0.06071754445725652,,,21,Refining of mineral oil,C19,high,22050.0,0.033667002595210604,40.81,2004,False
CZ,21,2020,804323.0,13.59775620877821,-0.19826567260220251,,,21,Refining of mineral oil,C19,high,20980.0,-0.04974299892470313,38.768,2004,True
CZ,21,2021,957662.0,13.772250176326345,0.17449396754813584,0.25,3,21,Refining of mineral oil,C19,high,21830.0,0.039715567593701095,39.958,2004,True
CZ,21,2022,901918.0,13.71227888582137,-0.05997129050497563,,,21,Refining of mineral oil,C19,high,21910.0,0.0036579830455227835,41.772,2004,True
CZ,21,2023,946111.0,13.760115177302888,0.047836291481518245,,,21,Refining of mineral oil,C19,high,21680.0,-0.010552977035930056,41.679,2004,True
CZ,21,2024,879694.0,13.687329398710515,-0.07278577859237245,,,21,Refining of mineral oil,C19,high,21950.0,0.01237696294973567,39.32,2004,True
CZ,21,2025,925128.0,13.737687385299536,0.05035798658902024,,,21,Refining of mineral oil,C19,high,22510.0,0.02519251539746037,,2004,True
DE,21,2005,26370312.0,17.087749389886326,,,,21,Refining of mineral oil,C19,high,35770.0,0.01011528714711396,60.74,EU-15,True
DE,21,2006,25527455.0,17.055265097605457,-0.03248429228086991,,,21,Refining of mineral oil,C19,high,37230.0,0.04000533461369926,60.981,EU-15,True
DE,21,2007,25374008.0,17.049235900965993,-0.006029196639463663,,,21,Refining of mineral oil,C19,high,38390.0,0.030682121128080553,58.516,EU-15,True
DE,21,2008,23582572.0,16.9760185226129,-0.0732173783530925,,,21,Refining of mineral oil,C19,high,38840.0,0.011653634410418334,60.769,EU-15,True
DE,21,2009,22925869.0,16.9477764816043,-0.028242041008599728,,,21,Refining of mineral oil,C19,high,36810.0,-0.05368109603219473,61.103,EU-15,True
DE,21,2010,22271725.0,16.9188284946981,-0.02894798690619993,,,21,Refining of mineral oil,C19,high,38440.0,0.04332903671116206,59.992,EU-15,True
DE,21,2011,21756601.0,16.895427763706778,-0.023400730991323115,,,21,Refining of mineral oil,C19,high,39890.0,0.037027081815223184,61.801,EU-15,True
DE,21,2012,21072408.0,16.863475064964543,-0.031952698742234276,,,21,Refining of mineral oil,C19,high,40040.0,0.0037532885297046903,61.215,EU-15,True
DE,21,2013,24548765.0,17.016172105440457,0.15269704047591404,,,21,Refining of mineral oil,C19,high,40160.0,0.0029925209364538574,62.411,EU-15,True
DE,21,2014,23382857.0,16.967513705002794,-0.04865840043766312,,,21,Refining of mineral oil,C19,high,40930.0,0.01899181512083814,61.779,EU-15,True
DE,21,2015,23694616.0,16.980758407301884,0.01324470229909025,,,21,Refining of mineral oil,C19,high,41360.0,0.01045093969586297,62.132,EU-15,True
DE,21,2016,23890174.0,16.988977802657637,0.008219395355752113,,,21,Refining of mineral oil,C19,high,42030.0,0.01606941881685131,63.752,EU-15,False
DE,21,2017,23643929.0,16.978616938045896,-0.010360864611740794,,,21,Refining of mineral oil,C19,high,43160.0,0.02653049137290786,63.959,EU-15,False
DE,21,2018,22585575.0,16.93282198612245,-0.04579495192344751,,,21,Refining of mineral oil,C19,high,43630.0,0.01083084674558421,63.478,EU-15,False
DE,21,2019,22156016.0,16.913619620286884,-0.01920236583556445,,,21,Refining of mineral oil,C19,high,44080.0,0.010261177709141478,67.055,EU-15,False
DE,21,2020,21480022.0,16.88263385181298,-0.03098576847390433,,,21,Refining of mineral oil,C19,high,42350.0,-0.040037743746594856,63.676,EU-15,True
DE,21,2021,21398094.0,16.878812410604958,-0.0038214412080215254,0.8158,3,21,Refining of mineral oil,C19,high,44090.0,0.04026457827178298,63.395,EU-15,True
DE,21,2022,22337081.0,16.921758680579433,0.04294626997447537,,,21,Refining of mineral oil,C19,high,44620.0,0.011949189634538726,68.652,EU-15,True
DE,21,2023,20052218.0,16.813850329039926,-0.10790835153950695,,,21,Refining of mineral oil,C19,high,43770.0,-0.019233537801582656,66.831,EU-15,True
DE,21,2024,20618094.0,16.84167959775117,0.027829268711244026,0.8772,4,21,Refining of mineral oil,C19,high,43650.0,-0.002745368917192792,66.812,EU-15,True
DE,21,2025,19709616.0,16.79661719644292,-0.045062401308250344,0.9348000000000001,3,21,Refining of mineral oil,C19,high,43750.0,0.0022883305180130264,,EU-15,True
DK,21,2005,924181.0,13.736663218886267,,,,21,Refining of mineral oil,C19,high,49780.0,0.020497927217485667,-50.618,EU-15,True
DK,21,2006,953340.0,13.767726887110468,0.031063668224200924,,,21,Refining of mineral oil,C19,high,51510.0,0.03416266663804812,-35.492,EU-15,True
DK,21,2007,960849.0,13.775572547614859,0.007845660504390395,,,21,Refining of mineral oil,C19,high,51790.0,0.005421116858306263,-24.247,EU-15,True
DK,21,2008,916113.0,13.727894998493161,-0.04767754912169764,,,21,Refining of mineral oil,C19,high,51270.0,-0.010091294640192316,-21.129,EU-15,True
DK,21,2009,927494.0,13.740241604440108,0.01234660594694681,,,21,Refining of mineral oil,C19,high,48460.0,-0.056367070407228326,-18.8,EU-15,True
DK,21,2010,875212.0,13.682221421707593,-0.058020182732514414,,,21,Refining of mineral oil,C19,high,49010.0,0.011285643533076595,-16.235,EU-15,True
DK,21,2011,855276.0,13.659179502845467,-0.02304191886212692,,,21,Refining of mineral oil,C19,high,49440.0,0.008735454227977613,-6.315,EU-15,True
DK,21,2012,948991.0,13.763154593880076,0.10397509103460933,,,21,Refining of mineral oil,C19,high,49260.0,-0.0036474204570424718,-3.175,EU-15,True
DK,21,2013,930478.0,13.743453711582358,-0.019700882297717826,,,21,Refining of mineral oil,C19,high,49750.0,0.009898070912209178,12.312,EU-15,True
DK,21,2014,943464.0,13.757313487259928,0.01385977567757024,,,21,Refining of mineral oil,C19,high,50110.0,0.007210125367032916,12.225,EU-15,True
DK,21,2015,990980.0,13.806449631473761,0.04913614421383272,,,21,Refining of mineral oil,C19,high,50810.0,0.013872596634007195,13.078,EU-15,True
DK,21,2016,885080.0,13.693433315384867,-0.11301631608889373,,,21,Refining of mineral oil,C19,high,51950.0,0.02218853193959447,13.57,EU-15,False
DK,21,2017,947335.0,13.761408058293945,0.06797474290907779,,,21,Refining of mineral oil,C19,high,53200.0,0.02377667880236345,11.344,EU-15,False
DK,21,2018,920522.0,13.732696179423986,-0.028711878869959406,,,21,Refining of mineral oil,C19,high,53920.0,0.013443070256451861,22.704,EU-15,False
DK,21,2019,973439.0,13.788590441327802,0.0558942619038163,,,21,Refining of mineral oil,C19,high,54630.0,0.013081715803574312,38.882,EU-15,False
DK,21,2020,931660.0,13.744723220242562,-0.04386722108523955,,,21,Refining of mineral oil,C19,high,53540.0,-0.020154144315419842,44.89,EU-15,True
DK,21,2021,961078.0,13.775810850111347,0.031087629868784106,0.7893000000000001,3,21,Refining of mineral oil,C19,high,56780.0,0.05875511295261937,32.225,EU-15,True
DK,21,2022,929632.0,13.74254408789523,-0.03326676221611713,1.0,4,21,Refining of mineral oil,C19,high,56530.0,-0.004412680357624765,43.142,EU-15,True
DK,21,2023,928199.0,13.741001428434613,-0.0015426594606164912,0.49829999999999997,3,21,Refining of mineral oil,C19,high,56770.0,0.004236546495434368,39.705,EU-15,True
DK,21,2024,883175.0,13.691278647944921,-0.04972278048969159,1.0,4,21,Refining of mineral oil,C19,high,58670.0,0.0329205057551345,38.229,EU-15,True
DK,21,2025,929338.0,13.742227783702637,0.050949135757715425,,,21,Refining of mineral oil,C19,high,60390.0,0.02889500538204004,,EU-15,True
EE,21,2005,70298.0,11.160498627891927,,,,21,Refining of mineral oil,C19,high,15400.0,0.09673977261392075,26.878,2004,True
EE,21,2006,69513.0,11.149269064420858,-0.01122956347106907,,,21,Refining of mineral oil,C19,high,17010.0,0.09943389698818628,30.03,2004,True
EE,21,2007,53129.0,10.880478197509905,-0.2687908669109529,,,21,Refining of mineral oil,C19,high,18400.0,0.07854925820717007,24.288,2004,True
EE,21,2008,54905.0,10.913359698031813,0.03288150052190808,,,21,Refining of mineral oil,C19,high,17510.0,-0.04957851831717974,27.215,2004,True
EE,21,2009,39198.0,10.576381004068805,-0.33697869396300817,,,21,Refining of mineral oil,C19,high,14980.0,-0.1560561682086874,27.175,2004,True
EE,21,2010,49996.0,10.819698281210112,0.24331727714130658,,,21,Refining of mineral oil,C19,high,15380.0,0.02635198598842514,14.68,2004,True
EE,21,2011,252442.0,12.438936798341487,1.6192385171313752,,,21,Refining of mineral oil,C19,high,16590.0,0.0757321401248543,13.646,2004,True
EE,21,2012,212597.0,12.267153633783838,-0.17178316455764886,,,21,Refining of mineral oil,C19,high,17260.0,0.03959158145292818,20.648,2004,True
EE,21,2013,666076.0,13.40915905712612,1.1420054233422814,,,21,Refining of mineral oil,C19,high,17630.0,0.02121031075449764,14.522,2004,True
EE,21,2014,922809.0,13.735177558160053,0.3260185010339338,,,21,Refining of mineral oil,C19,high,18280.0,0.03620556961622512,11.562,2004,True
EE,21,2015,1223359.0,14.017110912068977,0.28193335390892393,,,21,Refining of mineral oil,C19,high,18650.0,0.020038580063820532,11.182,2004,True
EE,21,2016,1300912.0,14.078576114930225,0.0614652028612479,,,21,Refining of mineral oil,C19,high,19190.0,0.0285431639297844,8.069,2004,False
EE,21,2017,1512893.0,14.229534269846685,0.15095815491645936,,,21,Refining of mineral oil,C19,high,20270.0,0.05475265044429989,4.584,2004,False
EE,21,2018,1603842.0,14.287912558816137,0.058378288969452186,,,21,Refining of mineral oil,C19,high,20970.0,0.03395088444992034,1.229,2004,False
EE,21,2019,1663747.0,14.32458284553431,0.03667028671817363,,,21,Refining of mineral oil,C19,high,21650.0,0.03191260953467001,4.724,2004,False
EE,21,2020,1608677.0,14.290922660017536,-0.03366018551677463,,,21,Refining of mineral oil,C19,high,20960.0,-0.0323895949956583,10.528,2004,True
EE,21,2021,1595268.0,14.282552305164819,-0.008370354852717199,,,21,Refining of mineral oil,C19,high,22670.0,0.07842660506659627,1.412,2004,True
EE,21,2022,1602972.0,14.287369964190228,0.0048176590254094265,,,21,Refining of mineral oil,C19,high,22800.0,0.005718071440957928,6.159,2004,True
EE,21,2023,1960729.0,14.48882690083013,0.20145693663990194,0.0,3,21,Refining of mineral oil,C19,high,21580.0,-0.05499357613040701,3.471,2004,True
EE,21,2024,1800947.0,14.403823195629576,-0.08500370520055434,0.6667000000000001,4,21,Refining of mineral oil,C19,high,21470.0,-0.005110347939298876,4.622,2004,True
EE,21,2025,1701472.0,14.34700431671952,-0.05681887891005566,0.6667000000000001,3,21,Refining of mineral oil,C19,high,21820.0,0.016170368514234923,,2004,True
EL,21,2005,3637235.0,15.106734335574355,,,,21,Refining of mineral oil,C19,high,19590.0,0.00871576909327132,68.204,EU-15,True
EL,21,2006,4303109.0,15.274848342664212,0.1681140070898568,,,21,Refining of mineral oil,C19,high,20790.0,0.05945286991347132,71.419,EU-15,True
EL,21,2007,4368268.0,15.289877149836073,0.015028807171860947,,,21,Refining of mineral oil,C19,high,21470.0,0.03218451002076783,70.858,EU-15,True
EL,21,2008,4154603.0,15.239727434173636,-0.05014971566243709,,,21,Refining of mineral oil,C19,high,21420.0,-0.0023315468710869425,72.915,EU-15,True
EL,21,2009,3979497.0,15.196665987364206,-0.04306144680943014,,,21,Refining of mineral oil,C19,high,20490.0,-0.04438810276879401,67.341,EU-15,True
EL,21,2010,4017632.0,15.206203232307939,0.009537244943732759,,,21,Refining of mineral oil,C19,high,19300.0,-0.05983186633996773,68.584,EU-15,True
EL,21,2011,3655978.0,15.111874194032602,-0.09432903827533679,,,21,Refining of mineral oil,C19,high,17420.0,-0.10248612448648409,64.677,EU-15,True
EL,21,2012,3875568.0,15.170202790672853,0.05832859664025136,,,21,Refining of mineral oil,C19,high,16050.0,-0.08191012184833113,65.889,EU-15,True
EL,21,2013,5372270.0,15.496761095972817,0.32655830529996344,,,21,Refining of mineral oil,C19,high,15800.0,-0.015698909543104378,61.75,EU-15,True
EL,21,2014,5653216.0,15.547735144727557,0.050974048754740764,,,21,Refining of mineral oil,C19,high,16030.0,0.0144520265885415,65.455,EU-15,True
EL,21,2015,5517482.0,15.523432154760629,-0.02430298996692848,,,21,Refining of mineral oil,C19,high,16100.0,0.004357305368955622,71.047,EU-15,True
EL,21,2016,5879297.0,15.586947754904074,0.06351560014344493,,,21,Refining of mineral oil,C19,high,16160.0,0.003719781102532238,72.911,EU-15,False
EL,21,2017,5468660.0,15.514544171809785,-0.07240358309428885,,,21,Refining of mineral oil,C19,high,16430.0,0.016569878956227413,71.282,EU-15,False
EL,21,2018,5786481.0,15.571034892760169,0.05649072095038399,,,21,Refining of mineral oil,C19,high,16810.0,0.02286501537134633,70.681,EU-15,False
EL,21,2019,5364430.0,15.495300684227415,-0.07573420853275437,,,21,Refining of mineral oil,C19,high,17210.0,0.023516662802924415,74.103,EU-15,False
EL,21,2020,5247998.0,15.473357228508428,-0.02194345571898637,,,21,Refining of mineral oil,C19,high,15660.0,-0.09438091966079121,81.415,EU-15,True
EL,21,2021,5876502.0,15.586472244893624,0.11311501638519594,0.16670000000000001,3,21,Refining of mineral oil,C19,high,17110.0,0.0885533973414443,73.819,EU-15,True
EL,21,2022,5902182.0,15.590832671013976,0.00436042612035159,0.2857,4,21,Refining of mineral oil,C19,high,18160.0,0.05955828526904661,79.506,EU-15,True
EL,21,2023,5872376.0,15.585769879924031,-0.005062791089944341,0.2857,3,21,Refining of mineral oil,C19,high,18600.0,0.023940207546008452,75.447,EU-15,True
EL,21,2024,6033604.0,15.612855068440133,0.027085188516101866,0.5714,4,21,Refining of mineral oil,C19,high,19020.0,0.022329476398088133,77.714,EU-15,True
EL,21,2025,5758334.0,15.566158754724132,-0.04669631371600147,,,21,Refining of mineral oil,C19,high,19400.0,0.01978200895203841,,EU-15,True
ES,21,2005,14786977.0,16.509257418934112,,,,21,Refining of mineral oil,C19,high,25000.0,0.016535968640098986,81.534,EU-15,True
ES,21,2006,14836807.0,16.512621610827836,0.0033641918937235005,,,21,Refining of mineral oil,C19,high,25600.0,0.02371652661731538,81.304,EU-15,True
ES,21,2007,14465162.0,16.4872536957766,-0.025367915051234036,,,21,Refining of mineral oil,C19,high,25990.0,0.015119497167882301,79.56,EU-15,True
ES,21,2008,13929338.0,16.44950782129578,-0.037745874480823005,,,21,Refining of mineral oil,C19,high,25760.0,-0.008888947417245774,81.605,EU-15,True
ES,21,2009,13037520.0,16.383341912326422,-0.06616590896935648,,,21,Refining of mineral oil,C19,high,24590.0,-0.046483045008050894,79.549,EU-15,True
ES,21,2010,12570228.0,16.346841718826752,-0.03650019349966982,,,21,Refining of mineral oil,C19,high,24510.0,-0.003258658688080729,77.003,EU-15,True
ES,21,2011,13368609.0,16.40841990477266,0.06157818594590836,,,21,Refining of mineral oil,C19,high,24260.0,-0.010252294024116537,76.012,EU-15,True
ES,21,2012,14392750.0,16.48223516553931,0.07381526076665068,,,21,Refining of mineral oil,C19,high,23560.0,-0.02927854473251834,72.798,EU-15,True
ES,21,2013,14242398.0,16.47173384864701,-0.01050131689230227,,,21,Refining of mineral oil,C19,high,23310.0,-0.01066790573572085,69.997,EU-15,True
ES,21,2014,14087575.0,16.460803761184675,-0.01093008746233437,,,21,Refining of mineral oil,C19,high,23730.0,0.01785761740000602,72.557,EU-15,True
ES,21,2015,14351173.0,16.479342238989474,0.01853847780479967,,,21,Refining of mineral oil,C19,high,24720.0,0.04087256214181956,72.741,EU-15,True
ES,21,2016,14289811.0,16.475057323786395,-0.00428491520307972,,,21,Refining of mineral oil,C19,high,25420.0,0.027923633171816675,71.486,EU-15,False
ES,21,2017,14004119.0,16.45486205859271,-0.020195265193684975,,,21,Refining of mineral oil,C19,high,26110.0,0.02678211694973065,73.886,EU-15,False
ES,21,2018,14199654.0,16.468728156077447,0.013866097484736883,,,21,Refining of mineral oil,C19,high,26620.0,0.019344430255927136,73.613,EU-15,False
ES,21,2019,13693425.0,16.432426348589228,-0.03630180748821843,,,21,Refining of mineral oil,C19,high,26930.0,0.011578093856542182,75.034,EU-15,False
ES,21,2020,12539845.0,16.344421732646087,-0.08800461594314157,,,21,Refining of mineral oil,C19,high,23850.0,-0.12145668948915755,67.892,EU-15,True
ES,21,2021,12768480.0,16.36249019195005,0.018068459303965057,,,21,Refining of mineral oil,C19,high,25440.0,0.06453852113757108,69.38,EU-15,True
ES,21,2022,13577339.0,16.423912710967766,0.06142251901771445,,,21,Refining of mineral oil,C19,high,26820.0,0.0528251393816106,74.202,EU-15,True
