NUTS_ID,year,co2_region_t,log_emissions,d_log_emissions,dii_regional_composite,n_components,CNTR_CODE
CZ01,2019,625030421.0,20.253310880116153,0.013720488018918786,,,CZ
CZ01,2020,630302552.0,20.261710503340762,0.008399623224608632,,,CZ
CZ01,2021,604309338.9,20.219596775291475,-0.04211372804928715,,,CZ
CZ01,2022,532244127.8,20.092612828891657,-0.12698394639981814,,,CZ
CZ01,2025,,,,1.114397084454004,4.0,CZ
CZ02,2010,9317000000.0,22.9551065254147,,,,CZ
CZ02,2011,9945000000.0,23.020335749252347,0.06522922383764751,,,CZ
CZ02,2012,9237000000.0,22.946482994556884,-0.07385275469546215,,,CZ
CZ02,2013,6307590000.0,22.565019507105394,-0.38146348745149083,,,CZ
CZ02,2014,8468000000.0,22.859560190219028,0.29454068311363457,,,CZ
CZ02,2015,8764000000.0,22.89391825867963,0.03435806846060174,,,CZ
CZ02,2016,8475000000.0,22.860386490212925,-0.03353176846670536,,,CZ
CZ02,2017,8374600000.0,22.84846915232291,-0.011917337890015034,,,CZ
CZ02,2018,7800963519.739599,22.777513091184723,-0.07095606113818675,,,CZ
CZ02,2019,7761741285.03767,22.77247253837109,-0.00504055281363236,,,CZ
CZ02,2020,6261992045.0079,22.55776418949017,-0.21470834888091872,,,CZ
CZ02,2021,5987968520.2369995,22.513018046348524,-0.04474614314164782,,,CZ
CZ02,2022,5993981679.19874,22.51402174931281,0.0010037029642866457,,,CZ
CZ02,2025,,,,0.5718491910370882,4.0,CZ
CZ03,2010,1022000000.0,20.745027328727925,,,,CZ
CZ03,2011,1941000000.0,21.386469141133283,0.6414418124053576,,,CZ
CZ03,2012,1938000000.0,21.384922350414985,-0.0015467907182973306,,,CZ
CZ03,2013,1963000000.0,21.397739752240735,0.012817401825749641,,,CZ
CZ03,2014,1772000000.0,21.2953746891293,-0.102365063111435,,,CZ
CZ03,2015,1758000000.0,21.287442636209395,-0.007932052919905175,,,CZ
CZ03,2016,1358122000.0,21.029368700044778,-0.2580739361646174,,,CZ
CZ03,2017,1325000000.0,21.004678296384597,-0.024690403660180493,,,CZ
CZ03,2018,1354458000.0,21.026667211256736,0.021988914872139276,,,CZ
CZ03,2019,1415189000.0,21.070528928026675,0.04386171676993911,,,CZ
CZ03,2020,890165000.0,20.60691739676568,-0.4636115312609945,,,CZ
CZ03,2021,1058948320.0,20.780542101619456,0.17362470485377557,,,CZ
CZ03,2022,813901350.0,20.51734972497632,-0.2631923766431363,,,CZ
CZ03,2025,,,,0.5233061207273527,4.0,CZ
CZ04,2010,34401400000.0,24.261363098172055,,,,CZ
CZ04,2011,32378000000.0,24.200745016765726,-0.06061808140632863,,,CZ
CZ04,2012,29372000000.0,24.103307676535774,-0.09743734022995199,,,CZ
CZ04,2013,28813600000.0,24.08411333484871,-0.01919434168706502,,,CZ
CZ04,2014,26967000000.0,24.017879733205785,-0.06623360164292436,,,CZ
CZ04,2015,27807000000.0,24.048553624508216,0.030673891302431144,,,CZ
CZ04,2016,29737900000.0,24.115688163514868,0.067134539006652,,,CZ
CZ04,2017,30174000000.0,24.130246463364294,0.014558299849426248,,,CZ
CZ04,2018,29431594904.01046,24.105334590860007,-0.024911872504286947,,,CZ
CZ04,2019,28903609931.22085,24.087232335378964,-0.018102255481043272,,,CZ
CZ04,2020,22203792605.05361,23.82352894929896,-0.2637033860800031,,,CZ
CZ04,2021,25473654323.24996,23.960910591235066,0.13738164193610558,,,CZ
CZ04,2022,25100086216.255028,23.94613711798881,-0.014773473246258106,,,CZ
CZ04,2025,,,,0.268553399154715,4.0,CZ
CZ05,2010,7540000000.0,22.743488018966275,,,,CZ
CZ05,2011,4978000000.0,22.328294040891812,-0.4151939780744627,,,CZ
CZ05,2012,7216000000.0,22.699566619706733,0.3712725788149207,,,CZ
CZ05,2013,6163000000.0,22.54182950892652,-0.15773711078021435,,,CZ
CZ05,2014,6793000000.0,22.639158507155575,0.09732899822905594,,,CZ
CZ05,2015,6100000000.0,22.531554608125678,-0.10760389902989687,,,CZ
CZ05,2016,4902532000.0,22.31301764329547,-0.21853696483020713,,,CZ
CZ05,2017,6430000000.0,22.58424037519594,0.27122273190046897,,,CZ
CZ05,2018,7666716145.84499,22.760154217992493,0.17591384279655387,,,CZ
CZ05,2019,6439890795.86241,22.585777419754677,-0.17437679823781593,,,CZ
CZ05,2020,4849790280.76123,22.30220129988072,-0.28357611987395615,,,CZ
CZ05,2021,5662129089.11326,22.45706582258379,0.15486452270306827,,,CZ
CZ05,2022,6715208629.61322,22.627640735629328,0.17057491304553807,,,CZ
CZ05,2025,,,,0.5978216211265612,4.0,CZ
CZ06,2010,1458700000.0,21.10081146505644,,,,CZ
CZ06,2011,1510900000.0,21.13597133671007,0.03515987165362944,,,CZ
CZ06,2012,1349700000.0,21.02314818247951,-0.11282315423056133,,,CZ
CZ06,2013,979023000.0,20.702065693579392,-0.32108248890011737,,,CZ
CZ06,2014,877100000.0,20.59213156892161,-0.10993412465778363,,,CZ
CZ06,2015,1045330000.0,20.76759846198587,0.1754668930642609,,,CZ
CZ06,2016,1030530000.0,20.753339069952553,-0.014259392033316942,,,CZ
CZ06,2017,1107240000.0,20.82513626934274,0.07179719939018625,,,CZ
CZ06,2018,1210198065.38,20.914049873555943,0.08891360421320371,,,CZ
CZ06,2019,1241468198.92,20.93956054753811,0.02551067398216844,,,CZ
CZ06,2020,1051267010.8,20.77326195061873,-0.16629859691938265,,,CZ
CZ06,2021,1096863536.36,20.815720613382123,0.04245866276339427,,,CZ
CZ06,2022,986804616.47052,20.709982620831596,-0.10573799255052663,,,CZ
CZ06,2025,,,,0.7953593520162204,4.0,CZ
CZ07,2010,2120000000.0,21.474681925630332,,,,CZ
CZ07,2011,2813000000.0,21.75751736645413,0.2828354408237992,,,CZ
CZ07,2012,2605000000.0,21.680698512151743,-0.07681885430238822,,,CZ
CZ07,2013,2338000000.0,21.57256169999629,-0.10813681215545401,,,CZ
CZ07,2014,2367000000.0,21.58488916747826,0.012327467481970444,,,CZ
CZ07,2015,2399000000.0,21.59831782080397,0.013428653325711082,,,CZ
CZ07,2016,2451000000.0,21.619761941492385,0.021444120688414614,,,CZ
CZ07,2017,2445000000.0,21.617310959873247,-0.0024509816191375933,,,CZ
CZ07,2018,2445724041.70377,21.61760704761113,0.00029608773788325493,,,CZ
CZ07,2019,2417329744.85198,21.60592935669048,-0.011677690920649297,,,CZ
CZ07,2020,2220783851.6441298,21.521126056836476,-0.08480329985400559,,,CZ
CZ07,2021,2212932750.74326,21.51758450927671,-0.0035415475597666557,,,CZ
CZ07,2022,2026739909.64218,21.42969438322943,-0.0878901260472773,,,CZ
CZ07,2025,,,,0.8877060042337512,4.0,CZ
CZ08,2010,10021900000.0,23.028038535385868,,,,CZ
CZ08,2011,12234600000.0,23.22753384021303,0.19949530482716327,,,CZ
CZ08,2012,11191027800.0,23.138378204918258,-0.0891556352947731,,,CZ
CZ08,2013,11586400000.0,23.17309783345092,0.034719628532663194,,,CZ
CZ08,2014,11332600000.0,23.150949364918596,-0.022148468532325438,,,CZ
CZ08,2015,11328400000.0,23.150578684008828,-0.00037068090976788426,,,CZ
CZ08,2016,14515100000.0,23.398455323824006,0.24787663981517838,,,CZ
CZ08,2017,10140800000.0,23.039832727460876,-0.35862259636313,,,CZ
CZ08,2018,12791183654.85706,23.27202199359186,0.2321892661309839,,,CZ
CZ08,2019,10916121445.63079,23.11350656520064,-0.1585154283912189,,,CZ
CZ08,2020,10797597793.41007,23.10258951980003,-0.010917045400610448,,,CZ
CZ08,2021,12220408624.86861,23.226373229154408,0.12378370935437744,,,CZ
CZ08,2022,10978143444.09368,23.119172173493904,-0.10720105566050364,,,CZ
CZ08,2025,,,,0.6602778497620705,4.0,CZ
DE11,2009,3351000000.0,21.932524645701584,,,,DE
DE11,2010,3557300000.0,21.992267667092825,0.05974302139124177,,,DE
DE11,2011,50000000.0,17.72753356339242,-4.264734103700405,,,DE
DE11,2012,669000000.0,20.3212946180925,2.5937610547000816,,,DE
DE11,2013,488000000.0,20.005825963817422,-0.31546865427507953,,,DE
DE11,2014,542800000.0,20.11225148592499,0.10642552210756762,,,DE
DE11,2015,911100000.0,20.630163218684086,0.5179117327590959,,,DE
DE11,2016,837100000.0,20.545454095630284,-0.08470912305380196,,,DE
DE11,2017,912200000.0,20.631369822241876,0.08591572661159219,,,DE
DE11,2023,80000230.0,18.197540067634023,-2.433829754607853,,,DE
DE11,2024,327469056.0,19.60690412307936,1.4093640554453373,,,DE
DE12,2009,619000000.0,20.24361583064887,,,,DE
DE12,2010,454000000.0,19.93360775600562,-0.31000807464324964,,,DE
DE12,2011,456000000.0,19.93800336747866,0.0043956114730399065,,,DE
DE12,2012,1213000000.0,20.916362466908325,0.9783590994296638,,,DE
DE12,2013,1336000000.0,21.012945912060864,0.09658344515253958,,,DE
DE12,2014,1143000000.0,20.856922221759085,-0.15602369030177954,,,DE
DE12,2015,1278000000.0,20.968562192901754,0.11163997114266877,,,DE
DE12,2016,1471000000.0,21.109208278565713,0.14064608566395975,,,DE
DE12,2017,1618000000.0,21.20445665558271,0.09524837701699695,,,DE
DE12,2018,2689000000.0,21.71243521423314,0.5079785586504286,,,DE
DE12,2019,2650000000.0,21.69782547694454,-0.014609737288598268,,,DE
DE12,2020,2631000000.0,21.69062983900457,-0.007195637939972244,,,DE
DE12,2021,3019000000.0,21.828191487671113,0.1375616486665443,,,DE
DE12,2022,2914000000.0,21.792792544719426,-0.03539894295168722,,,DE
DE12,2024,440823595.01,19.90415534207006,-1.8886372026493667,,,DE
DE13,2009,316000000.0,19.571252771551187,,,,DE
DE13,2010,166000000.0,18.927498346320817,-0.6437544252303695,,,DE
DE13,2011,559000000.0,20.141660031119372,1.2141616847985546,,,DE
DE13,2012,291414000.0,19.49025549449718,-0.6514045366221914,,,DE
DE13,2013,205500000.0,19.140956591900565,-0.34929890259661533,,,DE
DE13,2014,221005000.0,19.21369588366049,0.07273929175992322,,,DE
DE13,2015,236391000.0,19.280997771705508,0.06730188804501935,,,DE
DE13,2016,225302000.0,19.23295228241589,-0.04804548928961694,,,DE
DE13,2017,222248000.0,19.21930443344266,-0.013647848973231902,,,DE
DE14,2009,740000000.0,20.42216074416249,,,,DE
DE14,2010,608000000.0,20.22568543993044,-0.19647530423204884,,,DE
DE14,2011,612000000.0,20.2322428404766,0.006557400546160608,,,DE
DE14,2012,1006700000.0,20.72994349169965,0.49770065122304885,,,DE
DE14,2013,1693000000.0,21.24976794009741,0.5198244483977597,,,DE
DE14,2014,1656000000.0,21.22767089290948,-0.022097047187930485,,,DE
DE14,2015,1666000000.0,21.233691380691063,0.006020487781583483,,,DE
DE14,2016,1387000000.0,21.050408978279105,-0.18328240241195815,,,DE
DE14,2017,1288000000.0,20.976356464628573,-0.07405251365053189,,,DE
DE14,2021,459000000.0,19.944560768024818,-1.031795696603755,,,DE
DE14,2023,413577000.0,19.840354270327907,-0.10420649769691082,,,DE
DE21,2009,3103350000.0,21.855748010122134,,,,DE
DE21,2010,2751000000.0,21.73523031888885,-0.12051769123328526,,,DE
DE21,2011,1683600000.0,21.24420019486069,-0.4910301240281605,,,DE
DE21,2012,1412564000.0,21.06867232969293,-0.17552786516775853,,,DE
DE21,2013,1418180000.0,21.07264019635143,0.00396786665849902,,,DE
DE21,2014,1360180000.0,21.03088288087767,-0.041757315473759604,,,DE
DE21,2015,1448860000.0,21.094042877259614,0.0631599963819447,,,DE
DE21,2016,1595930000.0,21.190722475363042,0.09667959810342808,,,DE
DE21,2017,1411520000.0,21.06793297488085,-0.12278950048219173,,,DE
DE21,2018,4711500000.0,22.273272165611086,1.2053391907302355,,,DE
DE21,2019,4502000000.0,22.227787579430952,-0.045484586180133846,,,DE
DE21,2020,1466000000.0,21.10580344041087,-1.121984139020082,,,DE
DE21,2021,1536200000.0,21.152577671528856,0.046774231117986176,,,DE
DE21,2022,554200000.0,20.133036190393153,-1.019541481135704,,,DE
DE21,2023,728900000.0,20.40704710635244,0.2740109159592876,,,DE
DE21,2024,633800000.0,20.267244005221094,-0.13980310113134564,,,DE
DE22,2009,292000000.0,19.492264360232557,,,,DE
DE22,2010,307000000.0,19.54235830555147,0.05009394531891331,,,DE
DE22,2011,303500000.0,19.530892168463826,-0.011466137087644768,,,DE
DE22,2012,296000000.0,19.505870012288334,-0.025022156175491972,,,DE
DE22,2013,117000000.0,18.57768449276203,-0.928185519526302,,,DE
DE22,2014,113000000.0,18.542898376676614,-0.03478611608541726,,,DE
DE22,2015,118000000.0,18.58619518242994,0.043296805753325174,,,DE
DE22,2016,119000000.0,18.594634051075804,0.008438868645864517,,,DE
DE22,2017,130000000.0,18.683045008419857,0.08841095734405258,,,DE
DE22,2018,1223000000.0,20.924572693651445,2.2415276852315884,,,DE
DE22,2019,1235000000.0,20.93433680702635,0.009764113374906458,,,DE
DE22,2020,906000000.0,20.624549864007253,-0.30978694301909826,,,DE
DE22,2021,1001000000.0,20.724265337279494,0.09971547327224073,,,DE
DE22,2022,1135000000.0,20.849898487879777,0.12563315060028302,,,DE
DE22,2023,814000000.0,20.517470923966815,-0.3324275639129617,,,DE
DE22,2024,1080000000.0,20.80022687808254,0.28275595411572496,,,DE
DE23,2009,157000000.0,18.87175636331258,,,,DE
DE23,2010,169500000.0,18.948363484784778,0.07660712147219684,,,DE
DE23,2011,200300000.0,19.115326800636048,0.16696331585126956,,,DE
DE23,2012,170900000.0,18.95658914808582,-0.1587376525502293,,,DE
DE23,2013,202500000.0,19.12625044451087,0.16966129642505123,,,DE
DE23,2014,227200000.0,19.24134124481127,0.11509080030040053,,,DE
DE23,2015,247700000.0,19.32772889445959,0.08638764964831935,,,DE
DE23,2016,1137000000.0,20.85165905171481,1.5239301572552222,,,DE
DE23,2017,1130800000.0,20.84619118378371,-0.0054678679311024325,,,DE
DE24,2010,45300000.0,17.628817590453263,,,,DE
DE24,2011,45000000.0,17.622173047734595,-0.0066445427186678785,,,DE
DE24,2012,95300000.0,18.37254036862443,0.7503673208898363,,,DE
DE24,2013,93800000.0,18.356675413976454,-0.015864954647977214,,,DE
DE24,2014,95700000.0,18.37672885642318,0.020053442446727132,,,DE
DE24,2015,98100000.0,18.40149792453559,0.024769068112409087,,,DE
DE24,2016,97100000.0,18.391251933261554,-0.01024599127403647,,,DE
DE24,2017,47100000.0,17.667783558986645,-0.7234683742749084,,,DE
DE24,2018,49000000.0,17.7073308560749,0.03954729708825511,,,DE
DE24,2019,48400000.0,17.69501037168686,-0.012320484388041564,,,DE
DE24,2020,49500000.0,17.717483227538917,0.02247285585205816,,,DE
DE24,2021,48300000.0,17.692942118622803,-0.024541108916114496,,,DE
DE24,2022,48500000.0,17.697074355907713,0.00413223728491019,,,DE
DE24,2023,48400000.0,17.69501037168686,-0.002063984220853854,,,DE
DE24,2024,49800000.0,17.72352554199488,0.02851517030802242,,,DE
DE25,2009,323500000.0,19.59470967190523,,,,DE
DE25,2010,333600000.0,19.625453228448865,0.03074355654363714,,,DE
DE25,2011,364300000.0,19.713488261978792,0.08803503352992692,,,DE
DE25,2012,778800000.0,20.47326483146232,0.7597765694835275,,,DE
DE25,2013,788000000.0,20.485008647822152,0.011743816359832238,,,DE
DE25,2014,742800000.0,20.425937387442826,-0.05907126037932642,,,DE
DE25,2015,696000000.0,20.360860218298694,-0.06507716914413209,,,DE
DE25,2016,801500000.0,20.501995530013883,0.141135311715189,,,DE
DE25,2017,780600000.0,20.475573412710787,-0.026422117303095405,,,DE
DE25,2018,460200000.0,19.94717173556554,-0.5284016771452471,,,DE
DE25,2019,448000000.0,19.920303790379258,-0.026867945186282327,,,DE
DE25,2020,435600000.0,19.89223494902308,-0.028068841356176932,,,DE
DE25,2021,481100000.0,19.99158570666968,0.09935075764660084,,,DE
DE26,2009,244200000.0,19.31349811964088,,,,DE
DE26,2010,623300000.0,20.25053850177908,0.9370403821381998,,,DE
DE26,2011,1412600000.0,21.068697814939096,0.8181593131600167,,,DE
DE26,2012,2102500000.0,21.46639294981138,0.3976951348722828,,,DE
DE26,2013,1902000000.0,21.36617180106961,-0.10022114874177035,,,DE
DE26,2014,1932400000.0,21.382028590644527,0.01585678957491865,,,DE
DE26,2015,1868600000.0,21.34845532432313,-0.033573266321397455,,,DE
DE26,2016,1905000000.0,21.367747845525077,0.019292521201947466,,,DE
DE26,2017,1232400000.0,20.932229324686787,-0.4355185208382899,,,DE
DE26,2018,873000000.0,20.587446113803875,-0.3447832108829125,,,DE
DE26,2019,876000000.0,20.590876648900664,0.0034305350967898107,,,DE
DE26,2020,585000000.0,20.18712240519613,-0.40375424370453317,,,DE
DE26,2021,555000000.0,20.13447867171071,-0.05264373348542151,,,DE
DE26,2022,421000000.0,19.858143391646657,-0.2763352800640533,,,DE
DE26,2023,266000000.0,19.399006866745975,-0.459136524900682,,,DE
DE26,2024,895000000.0,20.612334276239128,1.2133274094931537,,,DE
DE27,2009,735300000.0,20.41578913716645,,,,DE
DE27,2010,723000000.0,20.398919780123038,-0.016869357043411526,,,DE
DE27,2011,752300000.0,20.43864573853045,0.039725958407412776,,,DE
DE27,2012,766800000.0,20.457736569135765,0.01909083060531458,,,DE
DE27,2013,743300000.0,20.42661028969552,-0.03112627944024382,,,DE
DE27,2014,759300000.0,20.447907514183463,0.02129722448794169,,,DE
DE27,2015,776200000.0,20.46992077689908,0.022013262715617543,,,DE
DE27,2016,683100000.0,20.342151819702078,-0.1277689571970022,,,DE
DE27,2017,738100000.0,20.419589874740282,0.07743805503820411,,,DE
DE27,2018,85600000.0,18.26519584111197,-2.1543940336283107,,,DE
DE27,2019,90200000.0,18.31753998503285,0.05234414392088027,,,DE
DE27,2020,91600000.0,18.33294182964436,0.015401844611506732,,,DE
DE27,2021,94700000.0,18.366224558156308,0.033282728511949244,,,DE
DE27,2022,57300000.0,17.86381118168497,-0.5024133764713383,,,DE
DE27,2023,58800000.0,17.889652412868855,0.025841231183886038,,,DE
DE27,2024,100300000.0,18.423676252932164,0.534023840063309,,,DE
DE30,2009,449000000.0,19.922533445706527,,,,DE
DE30,2010,298000000.0,19.51260404446968,-0.4099294012368482,,,DE
DE30,2011,3608000000.0,22.00641943914679,2.49381539467711,,,DE
DE30,2012,1183000000.0,20.89131942194266,-1.1151000172041279,,,DE
DE30,2013,210000000.0,19.162618088681743,-1.7287013332609185,,,DE
DE30,2014,215000000.0,19.186148586091935,0.023530497410192197,,,DE
DE30,2016,215000000.0,19.186148586091935,0.0,,,DE
DE30,2017,223000000.0,19.222682329424394,0.03653374333245907,,,DE
DE40,2009,23348200000.0,23.873785730295467,,,,DE
DE40,2010,36179100000.0,24.311747440982266,0.4379617106867997,,,DE
DE40,2011,25391000000.0,23.957660617472282,-0.3540868235099843,,,DE
DE40,2012,36975700000.0,24.333526777074688,0.3758661596024062,,,DE
DE40,2013,36941800000.0,24.332609538196838,-0.0009172388778502238,,,DE
DE40,2014,36048300000.0,24.308125542838688,-0.024483995358149713,,,DE
DE40,2015,36044200000.0,24.30801180007753,-0.00011374276115816429,,,DE
DE40,2016,37528500000.0,24.348366481269018,0.040354681191487884,,,DE
DE40,2017,25315000000.0,23.954662942368284,-0.3937035389007342,,,DE
DE40,2018,1800000000.0,21.31105250184853,-2.6436104405197547,,,DE
DE40,2019,1940000000.0,21.385953810021647,0.0749013081731178,,,DE
DE40,2023,485094108.45,19.999853468120047,-1.3861003419015994,,,DE
DE50,2010,106000000.0,18.47894965207634,,,,DE
DE50,2011,106000000.0,18.47894965207634,0.0,,,DE
DE50,2012,377000000.0,19.747755745412285,1.268806093335943,,,DE
DE50,2013,438000000.0,19.89772946834072,0.14997372292843636,,,DE
DE50,2014,453000000.0,19.93140268344731,0.03367321510658883,,,DE
DE50,2015,463000000.0,19.953237612050508,0.021834928603198023,,,DE
DE50,2016,445000000.0,19.913584840130515,-0.03965277191999306,,,DE
DE50,2017,486000000.0,20.001719181864768,0.0881343417342535,,,DE
DE50,2018,3197000000.0,21.885478707024117,1.8837595251593484,,,DE
DE50,2019,2774000000.0,21.743556158839052,-0.14192254818506456,,,DE
DE50,2020,2947000000.0,21.804053540701968,0.0604973818629162,,,DE
DE50,2021,2841000000.0,21.767421939818462,-0.036631600883506366,,,DE
DE50,2022,2605000000.0,21.680698512151743,-0.08672342766671903,,,DE
DE50,2023,2847029736.0,21.769542089866377,0.08884357771463414,,,DE
DE50,2024,445589000.0,19.914907560455774,-1.8546345294106032,,,DE
DE60,2009,545000000.0,20.11629635262752,,,,DE
DE60,2010,357300000.0,19.694086322993638,-0.4222100296338809,,,DE
DE60,2011,674600000.0,20.329630480591824,0.6355441575981864,,,DE
DE60,2012,423700000.0,19.864536215596786,-0.46509426499503803,,,DE
DE60,2013,390900000.0,19.783962330763185,-0.08057388483360128,,,DE
DE60,2014,381500000.0,19.759621408688787,-0.024340922074397753,,,DE
DE60,2015,320000000.0,19.583831553758046,-0.17578985493074128,,,DE
DE60,2016,433000000.0,19.886248285966765,0.30241673220871945,,,DE
DE60,2017,420000000.0,19.855765269241687,-0.03048301672507847,,,DE
DE60,2018,159000000.0,18.884414760184505,-0.9713505090571815,,,DE
DE60,2019,159000000.0,18.884414760184505,0.0,,,DE
DE60,2020,157000000.0,18.87175636331258,-0.012658396871923827,,,DE
DE60,2021,158000000.0,18.87810559099124,0.006349227678658309,,,DE
DE60,2022,115000000.0,18.560442686327523,-0.3176629046637167,,,DE
DE60,2023,251786949.0,19.34409384741315,0.7836511610856256,,,DE
DE60,2024,269093510.0,19.41056949797784,0.06647565056469062,,,DE
DE71,2009,1150000000.0,20.86302777932157,,,,DE
DE71,2011,1365000000.0,21.034420265583336,0.17139248626176595,,,DE
DE71,2012,1438000000.0,21.086519096245265,0.05209883066192944,,,DE
DE71,2013,1350000000.0,21.02337042939675,-0.06314866684851594,,,DE
DE71,2014,1320000000.0,21.00089757354469,-0.02247285585205816,,,DE
DE71,2015,1311000000.0,20.994056041727973,-0.006841531816718316,,,DE
DE71,2016,4145000000.00311,22.14516862553442,1.151112583806448,,,DE
