county_fips,state_fips,year,total_co2e,total_co2e_excl_petro_ng,n_facilities,log_emissions,d_log_emissions,log_emissions_excl_petro_ng,d_log_emissions_excl_petro_ng,tech_emp_share,emp_total,emp_tech,tech_emp_share_diff
21065,21,2023,8567.0,8567.0,1,9.055672891964043,-0.8402108245453519,9.055672891964043,-0.8402108245453519,0.024891101431238332,1607.0,40.0,-0.0023585817119809345
21067,21,2010,226333.72999999998,226333.72999999998,3,12.329765870448508,,12.329765870448508,,,,,
21067,21,2011,270151.364,224894.364,4,12.506737688306291,0.17697181785778326,12.32338607760672,-0.00637979284178769,,,,
21067,21,2012,242192.83599999998,198437.73599999998,4,12.39748953080322,-0.10924815750307104,12.19823065735978,-0.1251554202469407,,,,
21067,21,2013,227897.08,185243.18,4,12.336649402514572,-0.06084012828864793,12.129424727365931,-0.06880592999384838,,,,
21067,21,2014,225270.62399999998,183795.474,4,12.325057731767524,-0.011591670747048255,12.121578864008585,-0.007845863357346161,,,,
21067,21,2015,207252.786,166876.436,4,12.24169451560924,-0.08336321615828446,12.025008913343072,-0.0965699506655131,0.044270901693135585,152380.0,6746.0,
21067,21,2016,200209.15,160837.5,4,12.207117849114551,-0.03457666649468827,11.988149817493246,-0.03685909584982561,0.027619362749868617,154131.0,4257.0,-0.01665153894326697
21067,21,2017,336826.272,151371.932,5,12.72732256305869,0.520204713944139,11.927495213102523,-0.060654604390723676,0.02672113066228903,155944.0,4167.0,-0.0008982320875795882
21067,21,2018,365965.504,145390.214,5,12.810294356575444,0.08297179351675332,11.887176537827544,-0.04031867527497823,0.026581867739632684,154090.0,4096.0,-0.0001392629226563448
21067,21,2019,356816.31799999997,142040.13,5,12.784976412947142,-0.025317943628301975,11.86386490229175,-0.023311635535794295,0.02679450468131656,155405.0,4164.0,0.0002126369416838754
21067,21,2020,162214.822,128644.92199999999,5,11.996676797499557,-0.7882996154475848,11.76481134549675,-0.09905355679500083,0.02856162320789472,142779.0,4078.0,0.001767118526578161
21067,21,2021,162032.326,129443.126,5,11.9955511375183,-0.0011256599812572432,11.770996882186122,0.006185536689372384,0.028662204639063518,147616.0,4231.0,0.00010058143116879747
21067,21,2022,157461.968,127018.268,5,11.96693923507265,-0.028611902445650372,11.75208619761607,-0.018910684570052183,0.028339585186331,155154.0,4397.0,-0.0003226194527325178
21067,21,2023,146094.242,116751.442,5,11.892007185600061,-0.07493204947258825,11.667802526632599,-0.08428367098347067,0.027245383542712782,159917.0,4357.0,-0.0010942016436182173
21071,21,2011,58560.476,,1,10.977815277017458,,,,,,,
21071,21,2012,9195.532000000001,,1,9.126472992896007,-1.8513422841214506,,,,,,
21071,21,2013,17125.55,,1,9.748326779403014,0.6218537865070068,,,,,,
21071,21,2014,10581.52,,1,9.266864362389919,-0.4814624170130948,,,,,,
21071,21,2015,10593.814,,1,9.268025524842548,0.0011611624526288722,,,0.04432068685462351,8619.0,382.0,
21071,21,2016,10313.662,,1,9.241224703083038,-0.02680082175950993,,,0.04702793029362616,8378.0,394.0,0.0027072434390026517
