freq,unit,geo,time,value
A,P_MHAB,AT11,2000,68.314
A,P_MHAB,AT11,2001,48.631
A,P_MHAB,AT11,2002,49.77
A,P_MHAB,AT11,2003,86.027
A,P_MHAB,AT11,2004,74.894
A,P_MHAB,AT11,2005,60.892
A,P_MHAB,AT11,2006,101.782
A,P_MHAB,AT11,2007,101.87
A,P_MHAB,AT11,2008,76.127
A,P_MHAB,AT11,2009,91.521
A,P_MHAB,AT11,2010,84.139
A,P_MHAB,AT11,2011,61.74
A,P_MHAB,AT11,2012,62.74
A,P_MHAB,AT111,2001,26.503
A,P_MHAB,AT111,2003,75.06
A,P_MHAB,AT111,2004,66.419
A,P_MHAB,AT111,2006,26.729
A,P_MHAB,AT111,2007,4.536
A,P_MHAB,AT111,2008,46.744
A,P_MHAB,AT111,2009,26.687
A,P_MHAB,AT111,2010,13.324
A,P_MHAB,AT111,2011,71.99
A,P_MHAB,AT111,2012,22.097
A,P_MHAB,AT112,2001,55.761
A,P_MHAB,AT112,2002,64.516
A,P_MHAB,AT112,2003,87.577
A,P_MHAB,AT112,2004,99.181
A,P_MHAB,AT112,2005,102.52
A,P_MHAB,AT112,2006,129.191
A,P_MHAB,AT112,2007,137.819
A,P_MHAB,AT112,2008,57.698
A,P_MHAB,AT112,2009,95.506
A,P_MHAB,AT112,2010,95.911
A,P_MHAB,AT112,2011,64.338
A,P_MHAB,AT112,2012,76.279
A,P_MHAB,AT113,2001,46.829
A,P_MHAB,AT113,2002,47.729
A,P_MHAB,AT113,2003,88.02
A,P_MHAB,AT113,2004,42.597
A,P_MHAB,AT113,2005,23.199
A,P_MHAB,AT113,2006,90.043
A,P_MHAB,AT113,2007,85.879
A,P_MHAB,AT113,2008,115.155
A,P_MHAB,AT113,2009,110.371
A,P_MHAB,AT113,2010,93.447
A,P_MHAB,AT113,2011,53.816
A,P_MHAB,AT113,2012,57.511
A,P_MHAB,AT12,2000,115.707
A,P_MHAB,AT12,2001,113.342
A,P_MHAB,AT12,2002,114.549
A,P_MHAB,AT12,2003,133.127
A,P_MHAB,AT12,2004,136.583
A,P_MHAB,AT12,2005,151.388
A,P_MHAB,AT12,2006,166.181
A,P_MHAB,AT12,2007,137.136
A,P_MHAB,AT12,2008,137.449
A,P_MHAB,AT12,2009,146.498
A,P_MHAB,AT12,2010,147.556
A,P_MHAB,AT12,2011,142.32
A,P_MHAB,AT12,2012,145.362
A,P_MHAB,AT121,2001,85.294
A,P_MHAB,AT121,2002,141.289
A,P_MHAB,AT121,2003,185.558
A,P_MHAB,AT121,2004,159.846
A,P_MHAB,AT121,2005,176.792
A,P_MHAB,AT121,2006,188.355
A,P_MHAB,AT121,2007,154.225
A,P_MHAB,AT121,2008,101.575
A,P_MHAB,AT121,2009,146.987
A,P_MHAB,AT121,2010,223.674
A,P_MHAB,AT121,2011,215.314
A,P_MHAB,AT121,2012,271.268
A,P_MHAB,AT122,2001,59.265
A,P_MHAB,AT122,2002,65.402
A,P_MHAB,AT122,2003,117.761
A,P_MHAB,AT122,2004,102.756
A,P_MHAB,AT122,2005,138.188
A,P_MHAB,AT122,2006,122.855
A,P_MHAB,AT122,2007,103.169
A,P_MHAB,AT122,2008,88.531
A,P_MHAB,AT122,2009,132.609
A,P_MHAB,AT122,2010,133.405
A,P_MHAB,AT122,2011,110.302
A,P_MHAB,AT122,2012,111.58
A,P_MHAB,AT123,2001,113.509
A,P_MHAB,AT123,2002,138.048
A,P_MHAB,AT123,2003,118.217
A,P_MHAB,AT123,2004,156.519
A,P_MHAB,AT123,2005,140.584
A,P_MHAB,AT123,2006,150.212
A,P_MHAB,AT123,2007,97.596
A,P_MHAB,AT123,2008,186.88
A,P_MHAB,AT123,2009,181.491
A,P_MHAB,AT123,2010,126.486
A,P_MHAB,AT123,2011,125.806
A,P_MHAB,AT123,2012,65.517
A,P_MHAB,AT124,2001,80.019
A,P_MHAB,AT124,2002,65.045
A,P_MHAB,AT124,2003,65.779
A,P_MHAB,AT124,2004,79.106
A,P_MHAB,AT124,2005,144.455
A,P_MHAB,AT124,2006,96.814
A,P_MHAB,AT124,2007,72.365
A,P_MHAB,AT124,2008,118.601
A,P_MHAB,AT124,2009,116.809
A,P_MHAB,AT124,2010,87.889
A,P_MHAB,AT124,2011,64.612
A,P_MHAB,AT124,2012,91.769
A,P_MHAB,AT125,2001,70.669
A,P_MHAB,AT125,2002,39.896
A,P_MHAB,AT125,2003,29.53
A,P_MHAB,AT125,2004,73.155
A,P_MHAB,AT125,2005,53.985
A,P_MHAB,AT125,2006,123.284
A,P_MHAB,AT125,2007,127.576
A,P_MHAB,AT125,2008,46.291
A,P_MHAB,AT125,2009,56.329
A,P_MHAB,AT125,2010,30.709
A,P_MHAB,AT125,2011,61.609
A,P_MHAB,AT125,2012,59.575
A,P_MHAB,AT126,2001,152.251
A,P_MHAB,AT126,2002,127.578
A,P_MHAB,AT126,2003,163.188
A,P_MHAB,AT126,2004,145.789
A,P_MHAB,AT126,2005,175.989
A,P_MHAB,AT126,2006,198.402
A,P_MHAB,AT126,2007,171.106
A,P_MHAB,AT126,2008,203.743
A,P_MHAB,AT126,2009,135.411
A,P_MHAB,AT126,2010,135.833
A,P_MHAB,AT126,2011,137.718
A,P_MHAB,AT126,2012,173.653
A,P_MHAB,AT127,2001,188.356
A,P_MHAB,AT127,2002,179.294
A,P_MHAB,AT127,2003,176.48
A,P_MHAB,AT127,2004,196.765
A,P_MHAB,AT127,2005,168.807
A,P_MHAB,AT127,2006,228.873
A,P_MHAB,AT127,2007,188.061
A,P_MHAB,AT127,2008,167.376
A,P_MHAB,AT127,2009,207.737
A,P_MHAB,AT127,2010,209.025
A,P_MHAB,AT127,2011,209.471
A,P_MHAB,AT127,2012,156.88
A,P_MHAB,AT13,2000,119.061
A,P_MHAB,AT13,2001,148.022
A,P_MHAB,AT13,2002,172.825
A,P_MHAB,AT13,2003,196.422
A,P_MHAB,AT13,2004,193.044
A,P_MHAB,AT13,2005,189.646
A,P_MHAB,AT13,2006,241.309
A,P_MHAB,AT13,2007,224.476
A,P_MHAB,AT13,2008,161.445
A,P_MHAB,AT13,2009,140.233
A,P_MHAB,AT13,2010,136.012
A,P_MHAB,AT13,2011,154.405
A,P_MHAB,AT13,2012,129.86
A,P_MHAB,AT130,2000,119.061
A,P_MHAB,AT130,2001,148.022
A,P_MHAB,AT130,2002,172.825
A,P_MHAB,AT130,2003,196.422
A,P_MHAB,AT130,2004,193.044
A,P_MHAB,AT130,2005,189.646
A,P_MHAB,AT130,2006,241.309
A,P_MHAB,AT130,2007,224.476
A,P_MHAB,AT130,2008,161.445
A,P_MHAB,AT130,2009,140.233
A,P_MHAB,AT130,2010,136.012
A,P_MHAB,AT130,2011,154.405
A,P_MHAB,AT130,2012,129.86
A,P_MHAB,AT21,2000,102.836
A,P_MHAB,AT21,2001,82.599
A,P_MHAB,AT21,2002,148.482
A,P_MHAB,AT21,2003,103.63
A,P_MHAB,AT21,2004,94.978
A,P_MHAB,AT21,2005,133.596
A,P_MHAB,AT21,2006,111.662
A,P_MHAB,AT21,2007,113.927
A,P_MHAB,AT21,2008,119.632
A,P_MHAB,AT21,2009,183.605
A,P_MHAB,AT21,2010,81.326
A,P_MHAB,AT21,2011,123.276
A,P_MHAB,AT21,2012,102.405
A,P_MHAB,AT211,2001,114.29
A,P_MHAB,AT211,2002,214.642
A,P_MHAB,AT211,2003,138.655
A,P_MHAB,AT211,2004,119.224
A,P_MHAB,AT211,2005,230.305
A,P_MHAB,AT211,2006,127.284
A,P_MHAB,AT211,2007,142.576
A,P_MHAB,AT211,2008,122.351
A,P_MHAB,AT211,2009,266.848
A,P_MHAB,AT211,2010,116.791
A,P_MHAB,AT211,2011,140.179
A,P_MHAB,AT211,2012,141.668
A,P_MHAB,AT212,2001,64.581
A,P_MHAB,AT212,2002,108.238
A,P_MHAB,AT212,2003,94.699
A,P_MHAB,AT212,2004,62.864
A,P_MHAB,AT212,2005,60.299
A,P_MHAB,AT212,2006,126.26
A,P_MHAB,AT212,2007,113.137
A,P_MHAB,AT212,2008,110.852
A,P_MHAB,AT212,2009,80.005
A,P_MHAB,AT212,2010,50.628
A,P_MHAB,AT212,2011,117.51
A,P_MHAB,AT212,2012,71.453
A,P_MHAB,AT213,2001,43.98
A,P_MHAB,AT213,2002,69.454
A,P_MHAB,AT213,2003,51.241
A,P_MHAB,AT213,2004,80.048
A,P_MHAB,AT213,2005,27.587
A,P_MHAB,AT213,2006,72.347
A,P_MHAB,AT213,2007,64.432
A,P_MHAB,AT213,2008,122.15
A,P_MHAB,AT213,2009,121.909
A,P_MHAB,AT213,2010,43.404
A,P_MHAB,AT213,2011,97.606
A,P_MHAB,AT213,2012,56.842
A,P_MHAB,AT22,2000,146.915
A,P_MHAB,AT22,2001,145.521
A,P_MHAB,AT22,2002,160.363
A,P_MHAB,AT22,2003,182.971
A,P_MHAB,AT22,2004,168.139
A,P_MHAB,AT22,2005,162.962
A,P_MHAB,AT22,2006,211.0
A,P_MHAB,AT22,2007,182.098
A,P_MHAB,AT22,2008,202.966
A,P_MHAB,AT22,2009,230.222
A,P_MHAB,AT22,2010,226.913
A,P_MHAB,AT22,2011,222.756
A,P_MHAB,AT22,2012,216.034
A,P_MHAB,AT221,2001,264.984
A,P_MHAB,AT221,2002,313.234
A,P_MHAB,AT221,2003,350.287
A,P_MHAB,AT221,2004,317.381
A,P_MHAB,AT221,2005,289.579
A,P_MHAB,AT221,2006,378.815
A,P_MHAB,AT221,2007,314.914
A,P_MHAB,AT221,2008,355.131
A,P_MHAB,AT221,2009,401.92
A,P_MHAB,AT221,2010,401.945
A,P_MHAB,AT221,2011,393.84
A,P_MHAB,AT221,2012,356.053
A,P_MHAB,AT222,2001,22.283
A,P_MHAB,AT222,2004,36.952
A,P_MHAB,AT222,2005,43.122
A,P_MHAB,AT222,2006,40.103
A,P_MHAB,AT222,2007,4.076
A,P_MHAB,AT222,2008,3.476
A,P_MHAB,AT222,2009,37.448
A,P_MHAB,AT222,2010,32.263
A,P_MHAB,AT222,2011,87.038
A,P_MHAB,AT222,2012,62.045
A,P_MHAB,AT223,2001,107.851
A,P_MHAB,AT223,2002,84.744
A,P_MHAB,AT223,2003,156.38
A,P_MHAB,AT223,2004,153.612
A,P_MHAB,AT223,2005,165.028
A,P_MHAB,AT223,2006,132.135
A,P_MHAB,AT223,2007,153.721
A,P_MHAB,AT223,2008,185.707
A,P_MHAB,AT223,2009,205.606
A,P_MHAB,AT223,2010,157.291
A,P_MHAB,AT223,2011,203.619
A,P_MHAB,AT223,2012,175.779
A,P_MHAB,AT224,2001,58.245
A,P_MHAB,AT224,2002,80.559
A,P_MHAB,AT224,2003,72.243
A,P_MHAB,AT224,2004,64.091
A,P_MHAB,AT224,2005,60.615
A,P_MHAB,AT224,2006,77.8
A,P_MHAB,AT224,2007,93.471
A,P_MHAB,AT224,2008,110.237
A,P_MHAB,AT224,2009,127.96
A,P_MHAB,AT224,2010,103.388
A,P_MHAB,AT224,2011,109.695
A,P_MHAB,AT224,2012,133.427
A,P_MHAB,AT225,2001,123.727
A,P_MHAB,AT225,2002,114.609
A,P_MHAB,AT225,2003,137.335
A,P_MHAB,AT225,2004,119.383
A,P_MHAB,AT225,2005,135.642
A,P_MHAB,AT225,2006,213.232
A,P_MHAB,AT225,2007,154.15
A,P_MHAB,AT225,2008,168.608
A,P_MHAB,AT225,2009,187.921
A,P_MHAB,AT225,2010,205.701
A,P_MHAB,AT225,2011,162.657
A,P_MHAB,AT225,2012,150.879
A,P_MHAB,AT226,2001,161.258
A,P_MHAB,AT226,2002,166.579
A,P_MHAB,AT226,2003,147.922
A,P_MHAB,AT226,2004,120.059
A,P_MHAB,AT226,2005,109.395
A,P_MHAB,AT226,2006,197.16
A,P_MHAB,AT226,2007,153.882
A,P_MHAB,AT226,2008,117.808
A,P_MHAB,AT226,2009,110.74
A,P_MHAB,AT226,2010,176.105
A,P_MHAB,AT226,2011,96.058
A,P_MHAB,AT226,2012,181.657
A,P_MHAB,AT31,2000,183.747
A,P_MHAB,AT31,2001,184.388
A,P_MHAB,AT31,2002,192.851
A,P_MHAB,AT31,2003,183.468
A,P_MHAB,AT31,2004,212.91
A,P_MHAB,AT31,2005,216.788
A,P_MHAB,AT31,2006,242.286
A,P_MHAB,AT31,2007,245.059
A,P_MHAB,AT31,2008,237.06
A,P_MHAB,AT31,2009,278.585
A,P_MHAB,AT31,2010,296.987
A,P_MHAB,AT31,2011,287.983
A,P_MHAB,AT31,2012,252.563
A,P_MHAB,AT311,2001,160.752
A,P_MHAB,AT311,2002,94.633
A,P_MHAB,AT311,2003,157.979
A,P_MHAB,AT311,2004,182.361
A,P_MHAB,AT311,2005,188.426
A,P_MHAB,AT311,2006,243.116
A,P_MHAB,AT311,2007,208.924
A,P_MHAB,AT311,2008,168.496
A,P_MHAB,AT311,2009,280.169
A,P_MHAB,AT311,2010,276.175
A,P_MHAB,AT311,2011,257.703
A,P_MHAB,AT311,2012,218.946
A,P_MHAB,AT312,2001,264.647
A,P_MHAB,AT312,2002,254.032
A,P_MHAB,AT312,2003,215.624
A,P_MHAB,AT312,2004,228.632
A,P_MHAB,AT312,2005,248.524
A,P_MHAB,AT312,2006,244.252
A,P_MHAB,AT312,2007,252.844
A,P_MHAB,AT312,2008,286.02
A,P_MHAB,AT312,2009,336.731
A,P_MHAB,AT312,2010,360.983
A,P_MHAB,AT312,2011,360.686
A,P_MHAB,AT312,2012,328.141
A,P_MHAB,AT313,2001,73.412
A,P_MHAB,AT313,2002,93.003
A,P_MHAB,AT313,2003,109.932
A,P_MHAB,AT313,2004,118.615
A,P_MHAB,AT313,2005,124.96
A,P_MHAB,AT313,2006,158.729
A,P_MHAB,AT313,2007,162.97
A,P_MHAB,AT313,2008,155.91
A,P_MHAB,AT313,2009,119.914
A,P_MHAB,AT313,2010,179.692
A,P_MHAB,AT313,2011,168.764
A,P_MHAB,AT313,2012,152.51
A,P_MHAB,AT314,2001,174.646
A,P_MHAB,AT314,2002,225.753
A,P_MHAB,AT314,2003,186.788
A,P_MHAB,AT314,2004,233.893
A,P_MHAB,AT314,2005,211.145
A,P_MHAB,AT314,2006,201.114
A,P_MHAB,AT314,2007,295.313
A,P_MHAB,AT314,2008,228.73
A,P_MHAB,AT314,2009,220.248
A,P_MHAB,AT314,2010,245.064
A,P_MHAB,AT314,2011,256.017
A,P_MHAB,AT314,2012,242.591
A,P_MHAB,AT315,2001,132.227
A,P_MHAB,AT315,2002,236.217
A,P_MHAB,AT315,2003,202.577
A,P_MHAB,AT315,2004,282.841
A,P_MHAB,AT315,2005,261.91
A,P_MHAB,AT315,2006,338.574
A,P_MHAB,AT315,2007,309.356
A,P_MHAB,AT315,2008,280.693
A,P_MHAB,AT315,2009,318.288
A,P_MHAB,AT315,2010,307.955
A,P_MHAB,AT315,2011,277.494
A,P_MHAB,AT315,2012,206.758
A,P_MHAB,AT32,2000,150.257
A,P_MHAB,AT32,2001,135.923
A,P_MHAB,AT32,2002,128.189
A,P_MHAB,AT32,2003,158.021
A,P_MHAB,AT32,2004,155.689
A,P_MHAB,AT32,2005,163.831
A,P_MHAB,AT32,2006,196.239
A,P_MHAB,AT32,2007,230.397
A,P_MHAB,AT32,2008,189.013
A,P_MHAB,AT32,2009,192.482
A,P_MHAB,AT32,2010,175.783
A,P_MHAB,AT32,2011,194.19
A,P_MHAB,AT32,2012,142.759
A,P_MHAB,AT321,2001,132.453
A,P_MHAB,AT321,2002,193.778
A,P_MHAB,AT321,2003,15.583
A,P_MHAB,AT321,2004,94.536
A,P_MHAB,AT321,2005,47.217
A,P_MHAB,AT321,2006,91.09
A,P_MHAB,AT321,2008,15.702
A,P_MHAB,AT321,2009,15.798
A,P_MHAB,AT321,2010,33.462
A,P_MHAB,AT321,2011,228.069
A,P_MHAB,AT322,2001,41.213
A,P_MHAB,AT322,2002,69.36
A,P_MHAB,AT322,2003,48.04
A,P_MHAB,AT322,2004,91.114
A,P_MHAB,AT322,2005,75.227
A,P_MHAB,AT322,2006,151.098
A,P_MHAB,AT322,2007,141.812
A,P_MHAB,AT322,2008,146.08
A,P_MHAB,AT322,2009,104.942
A,P_MHAB,AT322,2010,138.987
A,P_MHAB,AT322,2011,68.354
A,P_MHAB,AT322,2012,85.864
A,P_MHAB,AT323,2001,182.365
A,P_MHAB,AT323,2002,152.534
A,P_MHAB,AT323,2003,220.356
A,P_MHAB,AT323,2004,190.775
A,P_MHAB,AT323,2005,213.773
A,P_MHAB,AT323,2006,224.417
A,P_MHAB,AT323,2007,286.788
A,P_MHAB,AT323,2008,220.056
A,P_MHAB,AT323,2009,244.627
A,P_MHAB,AT323,2010,201.795
A,P_MHAB,AT323,2011,251.43
A,P_MHAB,AT323,2012,178.08
A,P_MHAB,AT33,2000,126.704
A,P_MHAB,AT33,2001,163.427
A,P_MHAB,AT33,2002,148.986
A,P_MHAB,AT33,2003,153.269
A,P_MHAB,AT33,2004,157.276
A,P_MHAB,AT33,2005,169.199
A,P_MHAB,AT33,2006,175.988
A,P_MHAB,AT33,2007,206.424
A,P_MHAB,AT33,2008,219.1
A,P_MHAB,AT33,2009,200.583
A,P_MHAB,AT33,2010,208.909
A,P_MHAB,AT33,2011,205.211
A,P_MHAB,AT33,2012,185.783
A,P_MHAB,AT331,2001,341.357
A,P_MHAB,AT331,2002,490.848
A,P_MHAB,AT331,2003,342.382
A,P_MHAB,AT331,2004,336.097
A,P_MHAB,AT331,2005,464.853
A,P_MHAB,AT331,2006,185.418
A,P_MHAB,AT331,2007,279.439
A,P_MHAB,AT331,2008,62.82
A,P_MHAB,AT331,2009,352.949
A,P_MHAB,AT331,2010,298.333
A,P_MHAB,AT331,2011,432.499
A,P_MHAB,AT331,2012,337.082
A,P_MHAB,AT332,2001,199.865
A,P_MHAB,AT332,2002,136.945
A,P_MHAB,AT332,2003,144.427
A,P_MHAB,AT332,2004,128.378
A,P_MHAB,AT332,2005,173.884
A,P_MHAB,AT332,2006,181.234
A,P_MHAB,AT332,2007,216.946
A,P_MHAB,AT332,2008,284.749
A,P_MHAB,AT332,2009,172.263
A,P_MHAB,AT332,2010,243.677
A,P_MHAB,AT332,2011,233.24
A,P_MHAB,AT332,2012,207.58
A,P_MHAB,AT333,2001,59.52
A,P_MHAB,AT333,2002,39.71
A,P_MHAB,AT333,2003,81.272
A,P_MHAB,AT333,2004,152.792
A,P_MHAB,AT333,2005,202.082
A,P_MHAB,AT333,2006,69.403
A,P_MHAB,AT333,2007,194.777
A,P_MHAB,AT333,2008,268.478
A,P_MHAB,AT333,2009,254.005
A,P_MHAB,AT333,2010,77.524
A,P_MHAB,AT333,2011,117.89
A,P_MHAB,AT333,2012,233.129
A,P_MHAB,AT334,2001,43.823
A,P_MHAB,AT334,2002,42.148
A,P_MHAB,AT334,2003,46.854
A,P_MHAB,AT334,2004,37.986
A,P_MHAB,AT334,2005,47.164
A,P_MHAB,AT334,2006,57.579
A,P_MHAB,AT334,2007,37.734
A,P_MHAB,AT334,2008,51.801
A,P_MHAB,AT334,2009,75.425
A,P_MHAB,AT334,2010,61.213
A,P_MHAB,AT334,2011,92.986
A,P_MHAB,AT334,2012,65.268
A,P_MHAB,AT335,2001,169.503
A,P_MHAB,AT335,2002,185.214
A,P_MHAB,AT335,2003,198.37
A,P_MHAB,AT335,2004,218.447
A,P_MHAB,AT335,2005,168.151
A,P_MHAB,AT335,2006,241.521
A,P_MHAB,AT335,2007,257.705
A,P_MHAB,AT335,2008,223.06
A,P_MHAB,AT335,2009,255.235
A,P_MHAB,AT335,2010,245.394
A,P_MHAB,AT335,2011,207.264
A,P_MHAB,AT335,2012,181.02
A,P_MHAB,AT34,2000,423.29
A,P_MHAB,AT34,2001,377.946
A,P_MHAB,AT34,2002,321.606
A,P_MHAB,AT34,2003,351.884
A,P_MHAB,AT34,2004,444.901
A,P_MHAB,AT34,2005,517.506
A,P_MHAB,AT34,2006,475.057
A,P_MHAB,AT34,2007,539.052
A,P_MHAB,AT34,2008,557.473
A,P_MHAB,AT34,2009,476.358
A,P_MHAB,AT34,2010,721.293
A,P_MHAB,AT34,2011,716.437
A,P_MHAB,AT34,2012,590.064
A,P_MHAB,AT341,2001,368.975
A,P_MHAB,AT341,2002,224.66
A,P_MHAB,AT341,2003,149.937
A,P_MHAB,AT341,2004,310.6
A,P_MHAB,AT341,2005,363.324
A,P_MHAB,AT341,2006,284.24
A,P_MHAB,AT341,2007,313.204
A,P_MHAB,AT341,2008,379.935
A,P_MHAB,AT341,2009,318.231
A,P_MHAB,AT341,2010,417.502
A,P_MHAB,AT341,2011,340.26
A,P_MHAB,AT341,2012,404.949
A,P_MHAB,AT342,2001,380.929
A,P_MHAB,AT342,2002,353.402
A,P_MHAB,AT342,2003,417.947
A,P_MHAB,AT342,2004,488.675
A,P_MHAB,AT342,2005,567.683
A,P_MHAB,AT342,2006,536.903
A,P_MHAB,AT342,2007,611.778
A,P_MHAB,AT342,2008,614.037
A,P_MHAB,AT342,2009,526.507
A,P_MHAB,AT342,2010,816.951
A,P_MHAB,AT342,2011,833.896
A,P_MHAB,AT342,2012,647.488
A,P_MHAB,BE10,2000,128.341
A,P_MHAB,BE10,2001,134.643
A,P_MHAB,BE10,2002,100.605
A,P_MHAB,BE10,2003,98.04
A,P_MHAB,BE10,2004,135.684
A,P_MHAB,BE10,2005,94.741
A,P_MHAB,BE10,2006,117.874
A,P_MHAB,BE10,2007,124.513
A,P_MHAB,BE10,2008,125.151
A,P_MHAB,BE10,2009,133.754
A,P_MHAB,BE10,2010,114.415
A,P_MHAB,BE10,2011,112.52
A,P_MHAB,BE10,2012,94.778
A,P_MHAB,BE100,2000,128.341
A,P_MHAB,BE100,2001,134.643
A,P_MHAB,BE100,2002,100.605
A,P_MHAB,BE100,2003,98.04
A,P_MHAB,BE100,2004,135.684
A,P_MHAB,BE100,2005,94.741
A,P_MHAB,BE100,2006,117.874
A,P_MHAB,BE100,2007,124.513
A,P_MHAB,BE100,2008,125.151
A,P_MHAB,BE100,2009,133.754
A,P_MHAB,BE100,2010,114.415
A,P_MHAB,BE100,2011,112.52
A,P_MHAB,BE100,2012,94.778
A,P_MHAB,BE21,2000,155.739
A,P_MHAB,BE21,2001,151.697
A,P_MHAB,BE21,2002,195.709
A,P_MHAB,BE21,2003,163.257
A,P_MHAB,BE21,2004,199.25
A,P_MHAB,BE21,2005,201.228
A,P_MHAB,BE21,2006,204.182
A,P_MHAB,BE21,2007,182.38
A,P_MHAB,BE21,2008,152.462
A,P_MHAB,BE21,2009,158.222
A,P_MHAB,BE21,2010,133.799
A,P_MHAB,BE21,2011,134.018
A,P_MHAB,BE21,2012,146.899
A,P_MHAB,BE211,2000,185.709
A,P_MHAB,BE211,2001,180.653
A,P_MHAB,BE211,2002,232.493
A,P_MHAB,BE211,2003,165.89
A,P_MHAB,BE211,2004,205.583
A,P_MHAB,BE211,2005,235.104
A,P_MHAB,BE211,2006,201.387
A,P_MHAB,BE211,2007,178.675
A,P_MHAB,BE211,2008,153.11
A,P_MHAB,BE211,2009,161.127
A,P_MHAB,BE211,2010,128.322
A,P_MHAB,BE211,2011,139.99
A,P_MHAB,BE211,2012,180.082
A,P_MHAB,BE212,2000,96.411
A,P_MHAB,BE212,2001,89.65
A,P_MHAB,BE212,2002,119.213
A,P_MHAB,BE212,2003,114.169
A,P_MHAB,BE212,2004,156.939
A,P_MHAB,BE212,2005,116.864
A,P_MHAB,BE212,2006,183.011
A,P_MHAB,BE212,2007,191.953
A,P_MHAB,BE212,2008,157.157
A,P_MHAB,BE212,2009,162.964
A,P_MHAB,BE212,2010,111.19
A,P_MHAB,BE212,2011,117.709
A,P_MHAB,BE212,2012,92.996
A,P_MHAB,BE213,2000,131.635
A,P_MHAB,BE213,2001,132.141
A,P_MHAB,BE213,2002,169.15
A,P_MHAB,BE213,2003,194.039
A,P_MHAB,BE213,2004,216.484
A,P_MHAB,BE213,2005,187.142
A,P_MHAB,BE213,2006,226.398
A,P_MHAB,BE213,2007,183.618
A,P_MHAB,BE213,2008,147.481
A,P_MHAB,BE213,2009,148.11
A,P_MHAB,BE213,2010,163.044
A,P_MHAB,BE213,2011,132.535
A,P_MHAB,BE213,2012,110.974
A,P_MHAB,BE22,2000,77.543
A,P_MHAB,BE22,2001,83.746
A,P_MHAB,BE22,2002,74.632
A,P_MHAB,BE22,2003,122.75
A,P_MHAB,BE22,2004,77.154
A,P_MHAB,BE22,2005,103.193
A,P_MHAB,BE22,2006,112.698
A,P_MHAB,BE22,2007,141.221
A,P_MHAB,BE22,2008,108.372
A,P_MHAB,BE22,2009,106.39
A,P_MHAB,BE22,2010,126.177
A,P_MHAB,BE22,2011,119.785
A,P_MHAB,BE22,2012,70.653
A,P_MHAB,BE221,2000,81.858
A,P_MHAB,BE221,2001,105.331
A,P_MHAB,BE221,2002,70.13
A,P_MHAB,BE221,2003,110.408
A,P_MHAB,BE221,2004,61.351
A,P_MHAB,BE221,2005,103.529
A,P_MHAB,BE221,2006,93.967
A,P_MHAB,BE221,2007,146.035
A,P_MHAB,BE221,2008,107.634
A,P_MHAB,BE221,2009,97.006
A,P_MHAB,BE221,2010,134.51
A,P_MHAB,BE221,2011,149.695
A,P_MHAB,BE221,2012,79.209
A,P_MHAB,BE222,2000,80.601
A,P_MHAB,BE222,2001,77.101
A,P_MHAB,BE222,2002,113.097
A,P_MHAB,BE222,2003,174.242
A,P_MHAB,BE222,2004,110.003
A,P_MHAB,BE222,2005,142.329
A,P_MHAB,BE222,2006,142.01
A,P_MHAB,BE222,2007,180.85
A,P_MHAB,BE222,2008,132.975
A,P_MHAB,BE222,2009,146.719
A,P_MHAB,BE222,2010,169.635
A,P_MHAB,BE222,2011,121.032
A,P_MHAB,BE222,2012,81.71
A,P_MHAB,BE223,2000,65.289
A,P_MHAB,BE223,2001,47.777
A,P_MHAB,BE223,2002,39.063
A,P_MHAB,BE223,2003,87.836
A,P_MHAB,BE223,2004,70.955
A,P_MHAB,BE223,2005,56.617
A,P_MHAB,BE223,2006,116.618
A,P_MHAB,BE223,2007,84.765
A,P_MHAB,BE223,2008,80.991
A,P_MHAB,BE223,2009,78.302
A,P_MHAB,BE223,2010,57.7
A,P_MHAB,BE223,2011,56.325
A,P_MHAB,BE223,2012,39.878
A,P_MHAB,BE23,2000,114.246
A,P_MHAB,BE23,2001,96.475
A,P_MHAB,BE23,2002,137.577
A,P_MHAB,BE23,2003,133.775
A,P_MHAB,BE23,2004,158.278
A,P_MHAB,BE23,2005,156.731
A,P_MHAB,BE23,2006,142.538
A,P_MHAB,BE23,2007,162.539
A,P_MHAB,BE23,2008,154.173
A,P_MHAB,BE23,2009,131.609
A,P_MHAB,BE23,2010,160.396
A,P_MHAB,BE23,2011,154.431
A,P_MHAB,BE23,2012,128.601
A,P_MHAB,BE231,2000,29.28
A,P_MHAB,BE231,2001,57.064
A,P_MHAB,BE231,2002,79.445
A,P_MHAB,BE231,2003,73.093
A,P_MHAB,BE231,2004,68.037
A,P_MHAB,BE231,2005,83.436
A,P_MHAB,BE231,2006,68.018
A,P_MHAB,BE231,2007,79.469
A,P_MHAB,BE231,2008,85.792
A,P_MHAB,BE231,2009,63.949
A,P_MHAB,BE231,2010,91.503
A,P_MHAB,BE231,2011,76.433
A,P_MHAB,BE231,2012,69.631
A,P_MHAB,BE232,2000,95.933
A,P_MHAB,BE232,2001,50.388
A,P_MHAB,BE232,2002,132.843
A,P_MHAB,BE232,2003,105.192
A,P_MHAB,BE232,2004,84.931
A,P_MHAB,BE232,2005,136.328
A,P_MHAB,BE232,2006,121.875
A,P_MHAB,BE232,2007,118.7
A,P_MHAB,BE232,2008,175.582
A,P_MHAB,BE232,2009,77.483
A,P_MHAB,BE232,2010,163.151
