freq,size_emp,nace_r2,indic_is,unit,geo,time,value
A,GE10,C,E_DI_VHI,PC_ENT,CZ,2017,1.75
A,GE10,C,E_DI_VHI,PC_ENT,CZ,2018,0.99
A,GE10,C,E_DI_VHI,PC_ENT,CZ,2019,4.03
A,GE10,C,E_DI_VHI,PC_ENT,DE,2015,0.68
A,GE10,C,E_DI_VHI,PC_ENT,DE,2016,0.3
A,GE10,C,E_DI_VHI,PC_ENT,DE,2017,3.31
A,GE10,C,E_DI_VHI,PC_ENT,DE,2018,0.68
A,GE10,C,E_DI_VHI,PC_ENT,DE,2019,3.72
A,GE10,C,E_DI_VHI,PC_ENT,DK,2015,6.88
A,GE10,C,E_DI_VHI,PC_ENT,DK,2016,5.88
A,GE10,C,E_DI_VHI,PC_ENT,DK,2017,7.17
A,GE10,C,E_DI_VHI,PC_ENT,DK,2018,5.74
A,GE10,C,E_DI_VHI,PC_ENT,DK,2019,8.04
A,GE10,C,E_DI_VHI,PC_ENT,EE,2015,1.36
A,GE10,C,E_DI_VHI,PC_ENT,EE,2016,0.91
A,GE10,C,E_DI_VHI,PC_ENT,EE,2017,1.4
A,GE10,C,E_DI_VHI,PC_ENT,EE,2018,0.72
A,GE10,C,E_DI_VHI,PC_ENT,EE,2019,2.63
A,GE10,C,E_DI_VHI,PC_ENT,EL,2015,0.0
A,GE10,C,E_DI_VHI,PC_ENT,EL,2016,0.72
A,GE10,C,E_DI_VHI,PC_ENT,EL,2017,0.99
A,GE10,C,E_DI_VHI,PC_ENT,EL,2018,0.09
A,GE10,C,E_DI_VHI,PC_ENT,EL,2019,0.0
A,GE10,C,E_DI_VHI,PC_ENT,ES,2015,1.82
A,GE10,C,E_DI_VHI,PC_ENT,ES,2016,1.09
A,GE10,C,E_DI_VHI,PC_ENT,ES,2017,2.0
A,GE10,C,E_DI_VHI,PC_ENT,ES,2018,0.63
A,GE10,C,E_DI_VHI,PC_ENT,ES,2019,1.37
A,GE10,C,E_DI_VHI,PC_ENT,FI,2015,6.7
A,GE10,C,E_DI_VHI,PC_ENT,FI,2016,4.91
A,GE10,C,E_DI_VHI,PC_ENT,FI,2017,0.72
A,GE10,C,E_DI_VHI,PC_ENT,FI,2018,8.28
A,GE10,C,E_DI_VHI,PC_ENT,FI,2019,9.93
A,GE10,C,E_DI_VHI,PC_ENT,FR,2015,1.33
A,GE10,C,E_DI_VHI,PC_ENT,FR,2016,0.66
A,GE10,C,E_DI_VHI,PC_ENT,FR,2017,1.46
A,GE10,C,E_DI_VHI,PC_ENT,FR,2018,1.31
A,GE10,C,E_DI_VHI,PC_ENT,FR,2019,2.7
A,GE10,C,E_DI_VHI,PC_ENT,HR,2015,0.85
A,GE10,C,E_DI_VHI,PC_ENT,HR,2016,0.76
A,GE10,C,E_DI_VHI,PC_ENT,HR,2017,1.19
A,GE10,C,E_DI_VHI,PC_ENT,HR,2018,0.15
A,GE10,C,E_DI_VHI,PC_ENT,HR,2019,3.06
A,GE10,C,E_DI_VHI,PC_ENT,HU,2015,0.44
A,GE10,C,E_DI_VHI,PC_ENT,HU,2016,0.29
A,GE10,C,E_DI_VHI,PC_ENT,HU,2017,0.58
A,GE10,C,E_DI_VHI,PC_ENT,HU,2018,0.66
A,GE10,C,E_DI_VHI,PC_ENT,HU,2019,1.14
A,GE10,C,E_DI_VHI,PC_ENT,IE,2015,1.65
A,GE10,C,E_DI_VHI,PC_ENT,IE,2016,0.45
A,GE10,C,E_DI_VHI,PC_ENT,IE,2017,0.57
A,GE10,C,E_DI_VHI,PC_ENT,IE,2018,0.96
A,GE10,C,E_DI_VHI,PC_ENT,IE,2019,2.36
A,GE10,C,E_DI_VHI,PC_ENT,IT,2015,0.43
A,GE10,C,E_DI_VHI,PC_ENT,IT,2016,0.3
A,GE10,C,E_DI_VHI,PC_ENT,IT,2017,0.53
A,GE10,C,E_DI_VHI,PC_ENT,IT,2018,0.66
A,GE10,C,E_DI_VHI,PC_ENT,IT,2019,1.13
A,GE10,C,E_DI_VHI,PC_ENT,LT,2015,3.88
A,GE10,C,E_DI_VHI,PC_ENT,LT,2016,1.34
A,GE10,C,E_DI_VHI,PC_ENT,LT,2017,2.91
A,GE10,C,E_DI_VHI,PC_ENT,LT,2018,2.39
A,GE10,C,E_DI_VHI,PC_ENT,LT,2019,5.62
A,GE10,C,E_DI_VHI,PC_ENT,LU,2015,0.75
A,GE10,C,E_DI_VHI,PC_ENT,LU,2016,0.34
A,GE10,C,E_DI_VHI,PC_ENT,LU,2017,2.03
A,GE10,C,E_DI_VHI,PC_ENT,LU,2018,0.34
A,GE10,C,E_DI_VHI,PC_ENT,LU,2019,2.68
A,GE10,C,E_DI_VHI,PC_ENT,LV,2018,0.16
A,GE10,C,E_DI_VHI,PC_ENT,LV,2019,0.23
A,GE10,C,E_DI_VHI,PC_ENT,MK,2015,0.25
A,GE10,C,E_DI_VHI,PC_ENT,MK,2016,0.0
A,GE10,C,E_DI_VHI,PC_ENT,MT,2015,0.0
A,GE10,C,E_DI_VHI,PC_ENT,MT,2016,1.21
A,GE10,C,E_DI_VHI,PC_ENT,MT,2017,0.0
A,GE10,C,E_DI_VHI,PC_ENT,MT,2018,0.0
A,GE10,C,E_DI_VHI,PC_ENT,MT,2019,0.36
A,GE10,C,E_DI_VHI,PC_ENT,NL,2015,3.68
A,GE10,C,E_DI_VHI,PC_ENT,NL,2016,1.45
A,GE10,C,E_DI_VHI,PC_ENT,NL,2017,4.17
A,GE10,C,E_DI_VHI,PC_ENT,NL,2018,2.32
A,GE10,C,E_DI_VHI,PC_ENT,NL,2019,3.77
A,GE10,C,E_DI_VHI,PC_ENT,NO,2015,3.42
A,GE10,C,E_DI_VHI,PC_ENT,NO,2016,4.34
A,GE10,C,E_DI_VHI,PC_ENT,NO,2017,3.23
A,GE10,C,E_DI_VHI,PC_ENT,NO,2018,3.38
A,GE10,C,E_DI_VHI,PC_ENT,NO,2019,3.83
A,GE10,C,E_DI_VHI,PC_ENT,PL,2015,0.89
A,GE10,C,E_DI_VHI,PC_ENT,PL,2016,0.59
A,GE10,C,E_DI_VHI,PC_ENT,PL,2017,0.58
A,GE10,C,E_DI_VHI,PC_ENT,PL,2018,0.65
A,GE10,C,E_DI_VHI,PC_ENT,PL,2019,0.43
A,GE10,C,E_DI_VHI,PC_ENT,PT,2015,0.37
A,GE10,C,E_DI_VHI,PC_ENT,PT,2016,0.55
A,GE10,C,E_DI_VHI,PC_ENT,PT,2017,1.48
A,GE10,C,E_DI_VHI,PC_ENT,PT,2018,0.47
A,GE10,C,E_DI_VHI,PC_ENT,PT,2019,1.49
A,GE10,C,E_DI_VHI,PC_ENT,RO,2015,0.33
A,GE10,C,E_DI_VHI,PC_ENT,RO,2016,0.14
A,GE10,C,E_DI_VHI,PC_ENT,RO,2017,0.6
A,GE10,C,E_DI_VHI,PC_ENT,RO,2018,0.22
A,GE10,C,E_DI_VHI,PC_ENT,RO,2019,0.5
A,GE10,C,E_DI_VHI,PC_ENT,RS,2017,2.11
A,GE10,C,E_DI_VHI,PC_ENT,RS,2018,1.95
A,GE10,C,E_DI_VHI,PC_ENT,RS,2019,2.04
A,GE10,C,E_DI_VHI,PC_ENT,SE,2015,1.7
A,GE10,C,E_DI_VHI,PC_ENT,SE,2016,4.79
A,GE10,C,E_DI_VHI,PC_ENT,SE,2017,4.39
A,GE10,C,E_DI_VHI,PC_ENT,SE,2018,4.73
A,GE10,C,E_DI_VHI,PC_ENT,SE,2019,9.98
A,GE10,C,E_DI_VHI,PC_ENT,SI,2018,2.19
A,GE10,C,E_DI_VHI,PC_ENT,SK,2015,0.75
A,GE10,C,E_DI_VHI,PC_ENT,SK,2016,0.38
A,GE10,C,E_DI_VHI,PC_ENT,SK,2017,0.52
A,GE10,C,E_DI_VHI,PC_ENT,SK,2018,0.68
A,GE10,C,E_DI_VHI,PC_ENT,SK,2019,1.09
A,GE10,C,E_DI_VHI,PC_ENT,TR,2017,0.28
A,GE10,C,E_DI_VHI,PC_ENT,UK,2015,1.16
A,GE10,C,E_DI_VHI,PC_ENT,UK,2016,0.86
A,GE10,C,E_DI_VHI,PC_ENT,UK,2017,0.73
A,GE10,C,E_DI_VHI,PC_ENT,UK,2018,1.14
A,GE10,C,E_DI_VHI,PC_ENT,UK,2019,3.14
A,GE10,C16-C18,E_DI2_HI,PC_ENT,AT,2018,10.4
A,GE10,C16-C18,E_DI2_HI,PC_ENT,AT,2020,7.33
A,GE10,C16-C18,E_DI2_HI,PC_ENT,BE,2018,9.62
A,GE10,C16-C18,E_DI2_HI,PC_ENT,BE,2020,6.08
A,GE10,C16-C18,E_DI2_HI,PC_ENT,CY,2018,3.66
A,GE10,C16-C18,E_DI2_HI,PC_ENT,CY,2020,3.22
A,GE10,C16-C18,E_DI2_HI,PC_ENT,CZ,2018,3.08
A,GE10,C16-C18,E_DI2_HI,PC_ENT,CZ,2020,7.87
A,GE10,C16-C18,E_DI2_HI,PC_ENT,DE,2018,4.82
A,GE10,C16-C18,E_DI2_HI,PC_ENT,DE,2020,10.82
A,GE10,C16-C18,E_DI2_HI,PC_ENT,DK,2018,25.27
A,GE10,C16-C18,E_DI2_HI,PC_ENT,DK,2020,34.71
A,GE10,C16-C18,E_DI2_HI,PC_ENT,EE,2018,4.43
A,GE10,C16-C18,E_DI2_HI,PC_ENT,EE,2020,14.47
A,GE10,C16-C18,E_DI2_HI,PC_ENT,EL,2018,0.52
A,GE10,C16-C18,E_DI2_HI,PC_ENT,FR,2020,12.43
A,GE10,C16-C18,E_DI2_HI,PC_ENT,HR,2018,2.63
A,GE10,C16-C18,E_DI2_HI,PC_ENT,HR,2020,7.53
A,GE10,C16-C18,E_DI2_HI,PC_ENT,HU,2018,4.37
A,GE10,C16-C18,E_DI2_HI,PC_ENT,HU,2020,5.32
A,GE10,C16-C18,E_DI2_HI,PC_ENT,IE,2018,26.09
A,GE10,C16-C18,E_DI2_HI,PC_ENT,IE,2020,24.14
A,GE10,C16-C18,E_DI2_HI,PC_ENT,IT,2018,2.8
A,GE10,C16-C18,E_DI2_HI,PC_ENT,IT,2020,13.93
A,GE10,C16-C18,E_DI2_HI,PC_ENT,LT,2018,10.38
A,GE10,C16-C18,E_DI2_HI,PC_ENT,LT,2020,3.37
A,GE10,C16-C18,E_DI2_HI,PC_ENT,LV,2018,0.0
A,GE10,C16-C18,E_DI2_HI,PC_ENT,LV,2020,3.33
A,GE10,C16-C18,E_DI2_HI,PC_ENT,ME,2020,5.8
A,GE10,C16-C18,E_DI2_HI,PC_ENT,MK,2020,0.0
A,GE10,C16-C18,E_DI2_HI,PC_ENT,MT,2018,7.01
A,GE10,C16-C18,E_DI2_HI,PC_ENT,MT,2020,10.32
A,GE10,C16-C18,E_DI2_HI,PC_ENT,NL,2018,16.06
A,GE10,C16-C18,E_DI2_HI,PC_ENT,NL,2020,19.22
A,GE10,C16-C18,E_DI2_HI,PC_ENT,NO,2018,12.35
A,GE10,C16-C18,E_DI2_HI,PC_ENT,NO,2020,41.41
A,GE10,C16-C18,E_DI2_HI,PC_ENT,PL,2018,2.79
A,GE10,C16-C18,E_DI2_HI,PC_ENT,PL,2020,7.23
A,GE10,C16-C18,E_DI2_HI,PC_ENT,PT,2018,4.97
A,GE10,C16-C18,E_DI2_HI,PC_ENT,PT,2020,2.54
A,GE10,C16-C18,E_DI2_HI,PC_ENT,RO,2018,1.01
A,GE10,C16-C18,E_DI2_HI,PC_ENT,RO,2020,1.35
A,GE10,C16-C18,E_DI2_HI,PC_ENT,RS,2020,5.86
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SE,2018,20.17
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SE,2020,25.59
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SI,2018,11.95
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SI,2020,5.66
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SK,2018,4.0
A,GE10,C16-C18,E_DI2_HI,PC_ENT,SK,2020,1.45
A,GE10,C16-C18,E_DI2_HI,PC_ENT,UK,2018,12.17
A,GE10,C16-C18,E_DI2_HI,PC_ENT,UK,2020,6.22
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,AT,2018,0.51
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,AT,2020,1.39
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,BE,2018,1.87
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,BE,2020,3.73
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,BG,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,CY,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,CY,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,CZ,2018,0.18
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,DK,2018,5.23
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,DK,2020,11.82
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,EE,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,EE,2020,0.64
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,EL,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,EL,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,FR,2020,0.65
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,HR,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,HU,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,HU,2020,1.31
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,IE,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,IE,2020,1.68
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,IT,2020,0.28
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,LT,2018,1.28
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,LT,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,LV,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,LV,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,ME,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,ME,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,MK,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,MT,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,MT,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,NL,2018,0.52
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,NL,2020,1.29
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,NO,2018,1.35
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,NO,2020,0.97
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,PL,2018,0.06
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,PL,2020,0.34
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,PT,2018,0.3
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,PT,2020,0.97
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,RO,2018,0.08
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,RO,2020,0.15
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,RS,2020,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SE,2018,5.34
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SE,2020,1.92
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SI,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SI,2020,4.85
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SK,2018,0.0
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,SK,2020,0.25
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,UK,2018,0.46
A,GE10,C16-C18,E_DI2_VHI,PC_ENT,UK,2020,0.14
A,GE10,C16-C18,E_DI3_HI,PC_ENT,AT,2021,9.37
A,GE10,C16-C18,E_DI3_HI,PC_ENT,AT,2023,20.07
A,GE10,C16-C18,E_DI3_HI,PC_ENT,AT,2025,22.57
A,GE10,C16-C18,E_DI3_HI,PC_ENT,BG,2021,3.03
A,GE10,C16-C18,E_DI3_HI,PC_ENT,BG,2023,3.31
A,GE10,C16-C18,E_DI3_HI,PC_ENT,BG,2025,5.08
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CY,2021,10.53
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CY,2023,8.05
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CY,2025,7.8
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CZ,2021,12.45
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CZ,2023,8.29
A,GE10,C16-C18,E_DI3_HI,PC_ENT,CZ,2025,24.22
A,GE10,C16-C18,E_DI3_HI,PC_ENT,DE,2021,18.42
A,GE10,C16-C18,E_DI3_HI,PC_ENT,DE,2023,18.86
A,GE10,C16-C18,E_DI3_HI,PC_ENT,DE,2025,28.83
A,GE10,C16-C18,E_DI3_HI,PC_ENT,DK,2021,23.71
A,GE10,C16-C18,E_DI3_HI,PC_ENT,DK,2023,12.41
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EE,2021,8.51
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EE,2023,15.69
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EE,2025,27.62
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EL,2021,4.98
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EL,2023,6.47
A,GE10,C16-C18,E_DI3_HI,PC_ENT,EL,2025,24.61
A,GE10,C16-C18,E_DI3_HI,PC_ENT,ES,2025,27.66
A,GE10,C16-C18,E_DI3_HI,PC_ENT,FR,2021,10.16
A,GE10,C16-C18,E_DI3_HI,PC_ENT,FR,2025,36.11
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HR,2021,4.22
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HR,2023,20.91
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HR,2025,17.11
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HU,2021,7.59
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HU,2023,14.0
A,GE10,C16-C18,E_DI3_HI,PC_ENT,HU,2025,25.53
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IE,2021,28.36
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IE,2023,30.17
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IE,2025,29.29
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IT,2021,13.93
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IT,2023,12.91
A,GE10,C16-C18,E_DI3_HI,PC_ENT,IT,2025,35.31
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LT,2021,11.98
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LT,2023,15.98
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LT,2025,27.22
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LV,2021,3.9
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LV,2023,15.09
A,GE10,C16-C18,E_DI3_HI,PC_ENT,LV,2025,13.68
A,GE10,C16-C18,E_DI3_HI,PC_ENT,ME,2021,3.57
A,GE10,C16-C18,E_DI3_HI,PC_ENT,ME,2023,18.97
A,GE10,C16-C18,E_DI3_HI,PC_ENT,MK,2021,2.85
A,GE10,C16-C18,E_DI3_HI,PC_ENT,MT,2021,12.27
A,GE10,C16-C18,E_DI3_HI,PC_ENT,MT,2023,36.66
A,GE10,C16-C18,E_DI3_HI,PC_ENT,MT,2025,46.25
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NL,2021,31.18
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NL,2023,30.66
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NL,2025,40.84
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NO,2021,26.88
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NO,2023,33.74
A,GE10,C16-C18,E_DI3_HI,PC_ENT,NO,2025,42.48
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PL,2021,7.42
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PL,2023,9.01
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PL,2025,17.56
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PT,2021,19.37
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PT,2023,8.51
A,GE10,C16-C18,E_DI3_HI,PC_ENT,PT,2025,15.16
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RO,2021,3.96
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RO,2023,5.48
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RO,2025,10.36
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RS,2021,8.84
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RS,2023,1.29
A,GE10,C16-C18,E_DI3_HI,PC_ENT,RS,2025,6.1
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SE,2021,24.25
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SE,2023,28.86
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SE,2025,43.2
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SI,2021,5.1
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SI,2023,14.74
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SI,2025,16.02
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SK,2021,5.89
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SK,2023,3.04
A,GE10,C16-C18,E_DI3_HI,PC_ENT,SK,2025,14.45
A,GE10,C16-C18,E_DI3_HI,PC_ENT,TR,2025,9.65
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,AT,2021,6.09
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,AT,2023,1.64
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,AT,2025,9.22
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,BE,2023,5.1
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,BG,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,BG,2025,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CY,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CY,2023,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CY,2025,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CZ,2021,1.33
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CZ,2023,4.1
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,CZ,2025,5.86
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,DE,2021,3.28
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,DE,2023,2.49
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,DE,2025,8.87
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,DK,2021,15.1
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,DK,2023,8.64
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EE,2021,1.5
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EE,2023,0.62
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EE,2025,3.01
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EL,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EL,2023,1.92
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,EL,2025,2.66
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,ES,2025,4.8
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,FR,2021,0.1
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,FR,2025,2.8
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HR,2021,0.72
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HR,2023,1.09
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HR,2025,1.27
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HU,2021,2.55
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HU,2023,1.37
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,HU,2025,3.42
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IE,2021,3.43
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IE,2023,2.12
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IE,2025,10.39
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IT,2021,2.24
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IT,2023,3.13
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,IT,2025,2.38
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LT,2021,1.57
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LT,2023,1.13
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LT,2025,5.92
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LV,2021,0.39
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LV,2023,1.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,LV,2025,2.37
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,ME,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,MK,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,MT,2021,3.47
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,MT,2023,2.64
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,MT,2025,15.69
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NL,2021,1.06
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NL,2023,10.08
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NL,2025,16.94
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NO,2021,4.01
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NO,2023,4.31
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,NO,2025,11.59
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PL,2021,1.43
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PL,2023,1.34
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PL,2025,3.6
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PT,2021,0.72
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PT,2023,0.78
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,PT,2025,3.62
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RO,2021,0.09
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RO,2023,0.26
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RO,2025,0.43
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RS,2021,0.21
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RS,2023,0.2
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,RS,2025,0.29
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SE,2021,11.87
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SE,2023,5.51
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SE,2025,15.46
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SI,2021,2.01
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SI,2023,1.46
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SI,2025,2.86
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SK,2021,0.0
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SK,2023,1.44
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,SK,2025,1.21
