freq,unit,nace_r2,na_item,geo,time,value
A,PC_TOT,B-E,B1G,NL,1995,20.6
A,PC_TOT,B-E,B1G,NL,1996,20.4
A,PC_TOT,B-E,B1G,NL,1997,19.5
A,PC_TOT,B-E,B1G,NL,1998,19.1
A,PC_TOT,B-E,B1G,NL,1999,18.2
A,PC_TOT,B-E,B1G,NL,2000,18.2
A,PC_TOT,B-E,B1G,NL,2001,18.4
A,PC_TOT,B-E,B1G,NL,2002,17.5
A,PC_TOT,B-E,B1G,NL,2003,17.0
A,PC_TOT,B-E,B1G,NL,2004,17.1
A,PC_TOT,B-E,B1G,NL,2005,17.4
A,PC_TOT,B-E,B1G,NL,2006,17.6
A,PC_TOT,B-E,B1G,NL,2007,17.4
A,PC_TOT,B-E,B1G,NL,2008,17.6
A,PC_TOT,B-E,B1G,NL,2009,16.0
A,PC_TOT,B-E,B1G,NL,2010,16.0
A,PC_TOT,B-E,B1G,NL,2011,16.5
A,PC_TOT,B-E,B1G,NL,2012,16.9
A,PC_TOT,B-E,B1G,NL,2013,16.5
A,PC_TOT,B-E,B1G,NL,2014,15.5
A,PC_TOT,B-E,B1G,NL,2015,15.2
A,PC_TOT,B-E,B1G,NL,2016,14.6
A,PC_TOT,B-E,B1G,NL,2017,14.7
A,PC_TOT,B-E,B1G,NL,2018,14.7
A,PC_TOT,B-E,B1G,NL,2019,14.3
A,PC_TOT,B-E,B1G,NL,2020,14.2
A,PC_TOT,B-E,B1G,NL,2021,14.7
A,PC_TOT,B-E,B1G,NL,2022,15.9
A,PC_TOT,B-E,B1G,NL,2023,15.1
A,PC_TOT,B-E,B1G,NL,2024,15.0
A,PC_TOT,B-E,B1G,NL,2025,15.0
A,PC_TOT,B-E,B1G,NO,1975,26.7
A,PC_TOT,B-E,B1G,NO,1976,26.4
A,PC_TOT,B-E,B1G,NO,1977,26.2
A,PC_TOT,B-E,B1G,NO,1978,27.0
A,PC_TOT,B-E,B1G,NO,1979,30.7
A,PC_TOT,B-E,B1G,NO,1980,33.4
A,PC_TOT,B-E,B1G,NO,1981,33.8
A,PC_TOT,B-E,B1G,NO,1982,33.7
A,PC_TOT,B-E,B1G,NO,1983,34.9
A,PC_TOT,B-E,B1G,NO,1984,36.7
A,PC_TOT,B-E,B1G,NO,1985,36.1
A,PC_TOT,B-E,B1G,NO,1986,28.5
A,PC_TOT,B-E,B1G,NO,1987,27.3
A,PC_TOT,B-E,B1G,NO,1988,25.3
A,PC_TOT,B-E,B1G,NO,1989,27.9
A,PC_TOT,B-E,B1G,NO,1990,29.0
A,PC_TOT,B-E,B1G,NO,1991,28.6
A,PC_TOT,B-E,B1G,NO,1992,28.3
A,PC_TOT,B-E,B1G,NO,1993,28.4
A,PC_TOT,B-E,B1G,NO,1994,28.5
A,PC_TOT,B-E,B1G,NO,1995,29.4
A,PC_TOT,B-E,B1G,NO,1996,31.9
A,PC_TOT,B-E,B1G,NO,1997,32.3
A,PC_TOT,B-E,B1G,NO,1998,27.5
A,PC_TOT,B-E,B1G,NO,1999,30.0
A,PC_TOT,B-E,B1G,NO,2000,38.0
A,PC_TOT,B-E,B1G,NO,2001,36.4
A,PC_TOT,B-E,B1G,NO,2002,33.8
A,PC_TOT,B-E,B1G,NO,2003,33.7
A,PC_TOT,B-E,B1G,NO,2004,35.2
A,PC_TOT,B-E,B1G,NO,2005,38.2
A,PC_TOT,B-E,B1G,NO,2006,39.7
A,PC_TOT,B-E,B1G,NO,2007,36.5
A,PC_TOT,B-E,B1G,NO,2008,39.6
A,PC_TOT,B-E,B1G,NO,2009,33.0
A,PC_TOT,B-E,B1G,NO,2010,33.8
A,PC_TOT,B-E,B1G,NO,2011,36.0
A,PC_TOT,B-E,B1G,NO,2012,35.5
A,PC_TOT,B-E,B1G,NO,2013,34.1
A,PC_TOT,B-E,B1G,NO,2014,32.1
A,PC_TOT,B-E,B1G,NO,2015,28.5
A,PC_TOT,B-E,B1G,NO,2016,25.0
A,PC_TOT,B-E,B1G,NO,2017,27.1
A,PC_TOT,B-E,B1G,NO,2018,29.5
A,PC_TOT,B-E,B1G,NO,2019,26.0
A,PC_TOT,B-E,B1G,NO,2020,22.7
A,PC_TOT,B-E,B1G,NO,2021,35.3
A,PC_TOT,B-E,B1G,NO,2022,47.0
A,PC_TOT,B-E,B1G,NO,2023,36.3
A,PC_TOT,B-E,B1G,NO,2024,34.3
A,PC_TOT,B-E,B1G,NO,2025,32.7
A,PC_TOT,B-E,B1G,PL,1995,29.6
A,PC_TOT,B-E,B1G,PL,1996,28.0
A,PC_TOT,B-E,B1G,PL,1997,26.7
A,PC_TOT,B-E,B1G,PL,1998,25.6
A,PC_TOT,B-E,B1G,PL,1999,25.2
A,PC_TOT,B-E,B1G,PL,2000,24.0
A,PC_TOT,B-E,B1G,PL,2001,22.5
A,PC_TOT,B-E,B1G,PL,2002,22.5
A,PC_TOT,B-E,B1G,PL,2003,24.1
A,PC_TOT,B-E,B1G,PL,2004,25.5
A,PC_TOT,B-E,B1G,PL,2005,25.3
A,PC_TOT,B-E,B1G,PL,2006,25.3
A,PC_TOT,B-E,B1G,PL,2007,25.3
A,PC_TOT,B-E,B1G,PL,2008,24.9
A,PC_TOT,B-E,B1G,PL,2009,25.0
A,PC_TOT,B-E,B1G,PL,2010,25.3
A,PC_TOT,B-E,B1G,PL,2011,25.3
A,PC_TOT,B-E,B1G,PL,2012,25.8
A,PC_TOT,B-E,B1G,PL,2013,24.5
A,PC_TOT,B-E,B1G,PL,2014,25.4
A,PC_TOT,B-E,B1G,PL,2015,26.1
A,PC_TOT,B-E,B1G,PL,2016,26.7
A,PC_TOT,B-E,B1G,PL,2017,25.2
A,PC_TOT,B-E,B1G,PL,2018,24.5
A,PC_TOT,B-E,B1G,PL,2019,24.4
A,PC_TOT,B-E,B1G,PL,2020,24.3
A,PC_TOT,B-E,B1G,PL,2021,25.7
A,PC_TOT,B-E,B1G,PL,2022,26.2
A,PC_TOT,B-E,B1G,PL,2023,25.6
A,PC_TOT,B-E,B1G,PL,2024,22.9
A,PC_TOT,B-E,B1G,PL,2025,21.6
A,PC_TOT,B-E,B1G,PT,1995,21.6
A,PC_TOT,B-E,B1G,PT,1996,22.4
A,PC_TOT,B-E,B1G,PT,1997,22.2
A,PC_TOT,B-E,B1G,PT,1998,21.7
A,PC_TOT,B-E,B1G,PT,1999,21.2
A,PC_TOT,B-E,B1G,PT,2000,20.3
A,PC_TOT,B-E,B1G,PT,2001,19.8
A,PC_TOT,B-E,B1G,PT,2002,19.3
A,PC_TOT,B-E,B1G,PT,2003,18.7
A,PC_TOT,B-E,B1G,PT,2004,18.3
A,PC_TOT,B-E,B1G,PT,2005,17.7
A,PC_TOT,B-E,B1G,PT,2006,17.8
A,PC_TOT,B-E,B1G,PT,2007,17.6
A,PC_TOT,B-E,B1G,PT,2008,16.7
A,PC_TOT,B-E,B1G,PT,2009,16.1
A,PC_TOT,B-E,B1G,PT,2010,16.8
A,PC_TOT,B-E,B1G,PT,2011,16.6
A,PC_TOT,B-E,B1G,PT,2012,17.0
A,PC_TOT,B-E,B1G,PT,2013,17.0
A,PC_TOT,B-E,B1G,PT,2014,17.6
A,PC_TOT,B-E,B1G,PT,2015,18.4
A,PC_TOT,B-E,B1G,PT,2016,18.4
A,PC_TOT,B-E,B1G,PT,2017,18.2
A,PC_TOT,B-E,B1G,PT,2018,18.2
A,PC_TOT,B-E,B1G,PT,2019,17.4
A,PC_TOT,B-E,B1G,PT,2020,17.5
A,PC_TOT,B-E,B1G,PT,2021,17.7
A,PC_TOT,B-E,B1G,PT,2022,16.5
A,PC_TOT,B-E,B1G,PT,2023,16.6
A,PC_TOT,B-E,B1G,PT,2024,16.4
A,PC_TOT,B-E,B1G,PT,2025,15.9
A,PC_TOT,B-E,B1G,RO,1995,31.7
A,PC_TOT,B-E,B1G,RO,1996,32.9
A,PC_TOT,B-E,B1G,RO,1997,32.3
A,PC_TOT,B-E,B1G,RO,1998,29.6
A,PC_TOT,B-E,B1G,RO,1999,28.1
A,PC_TOT,B-E,B1G,RO,2000,27.7
A,PC_TOT,B-E,B1G,RO,2001,29.4
A,PC_TOT,B-E,B1G,RO,2002,30.1
A,PC_TOT,B-E,B1G,RO,2003,28.8
A,PC_TOT,B-E,B1G,RO,2004,28.4
A,PC_TOT,B-E,B1G,RO,2005,28.5
A,PC_TOT,B-E,B1G,RO,2006,28.1
A,PC_TOT,B-E,B1G,RO,2007,27.7
A,PC_TOT,B-E,B1G,RO,2008,28.3
A,PC_TOT,B-E,B1G,RO,2009,28.3
A,PC_TOT,B-E,B1G,RO,2010,33.9
A,PC_TOT,B-E,B1G,RO,2011,38.0
A,PC_TOT,B-E,B1G,RO,2012,30.4
A,PC_TOT,B-E,B1G,RO,2013,28.6
A,PC_TOT,B-E,B1G,RO,2014,29.6
A,PC_TOT,B-E,B1G,RO,2015,28.3
A,PC_TOT,B-E,B1G,RO,2016,26.9
A,PC_TOT,B-E,B1G,RO,2017,26.2
A,PC_TOT,B-E,B1G,RO,2018,25.6
A,PC_TOT,B-E,B1G,RO,2019,23.7
A,PC_TOT,B-E,B1G,RO,2020,22.2
A,PC_TOT,B-E,B1G,RO,2021,21.9
A,PC_TOT,B-E,B1G,RO,2022,22.6
A,PC_TOT,B-E,B1G,RO,2023,20.9
A,PC_TOT,B-E,B1G,RO,2024,19.1
A,PC_TOT,B-E,B1G,RO,2025,18.6
A,PC_TOT,B-E,B1G,RS,1995,31.6
A,PC_TOT,B-E,B1G,RS,1996,29.4
A,PC_TOT,B-E,B1G,RS,1997,28.8
A,PC_TOT,B-E,B1G,RS,1998,29.4
A,PC_TOT,B-E,B1G,RS,1999,29.2
A,PC_TOT,B-E,B1G,RS,2000,35.6
A,PC_TOT,B-E,B1G,RS,2001,34.9
A,PC_TOT,B-E,B1G,RS,2002,33.8
A,PC_TOT,B-E,B1G,RS,2003,30.9
A,PC_TOT,B-E,B1G,RS,2004,32.1
A,PC_TOT,B-E,B1G,RS,2005,30.8
A,PC_TOT,B-E,B1G,RS,2006,30.6
A,PC_TOT,B-E,B1G,RS,2007,29.2
A,PC_TOT,B-E,B1G,RS,2008,28.2
A,PC_TOT,B-E,B1G,RS,2009,25.0
A,PC_TOT,B-E,B1G,RS,2010,26.2
A,PC_TOT,B-E,B1G,RS,2011,27.0
A,PC_TOT,B-E,B1G,RS,2012,27.3
A,PC_TOT,B-E,B1G,RS,2013,29.6
A,PC_TOT,B-E,B1G,RS,2014,28.0
A,PC_TOT,B-E,B1G,RS,2015,27.7
A,PC_TOT,B-E,B1G,RS,2016,27.6
A,PC_TOT,B-E,B1G,RS,2017,27.4
A,PC_TOT,B-E,B1G,RS,2018,26.1
A,PC_TOT,B-E,B1G,RS,2019,24.5
A,PC_TOT,B-E,B1G,RS,2020,23.3
A,PC_TOT,B-E,B1G,RS,2021,22.9
A,PC_TOT,B-E,B1G,RS,2022,24.1
A,PC_TOT,B-E,B1G,RS,2023,22.0
A,PC_TOT,B-E,B1G,RS,2024,21.2
A,PC_TOT,B-E,B1G,RS,2025,20.7
A,PC_TOT,B-E,B1G,SE,1993,22.5
A,PC_TOT,B-E,B1G,SE,1994,23.9
A,PC_TOT,B-E,B1G,SE,1995,26.0
A,PC_TOT,B-E,B1G,SE,1996,25.2
A,PC_TOT,B-E,B1G,SE,1997,25.3
A,PC_TOT,B-E,B1G,SE,1998,25.4
A,PC_TOT,B-E,B1G,SE,1999,24.9
A,PC_TOT,B-E,B1G,SE,2000,25.2
A,PC_TOT,B-E,B1G,SE,2001,24.5
A,PC_TOT,B-E,B1G,SE,2002,24.2
A,PC_TOT,B-E,B1G,SE,2003,23.5
A,PC_TOT,B-E,B1G,SE,2004,23.0
A,PC_TOT,B-E,B1G,SE,2005,22.9
A,PC_TOT,B-E,B1G,SE,2006,22.8
A,PC_TOT,B-E,B1G,SE,2007,22.7
A,PC_TOT,B-E,B1G,SE,2008,21.9
A,PC_TOT,B-E,B1G,SE,2009,19.7
A,PC_TOT,B-E,B1G,SE,2010,21.6
A,PC_TOT,B-E,B1G,SE,2011,21.1
A,PC_TOT,B-E,B1G,SE,2012,20.2
A,PC_TOT,B-E,B1G,SE,2013,19.1
A,PC_TOT,B-E,B1G,SE,2014,18.5
A,PC_TOT,B-E,B1G,SE,2015,19.0
A,PC_TOT,B-E,B1G,SE,2016,18.6
A,PC_TOT,B-E,B1G,SE,2017,18.6
A,PC_TOT,B-E,B1G,SE,2018,18.6
A,PC_TOT,B-E,B1G,SE,2019,18.7
A,PC_TOT,B-E,B1G,SE,2020,17.9
A,PC_TOT,B-E,B1G,SE,2021,18.9
A,PC_TOT,B-E,B1G,SE,2022,20.1
A,PC_TOT,B-E,B1G,SE,2023,18.8
A,PC_TOT,B-E,B1G,SE,2024,17.7
A,PC_TOT,B-E,B1G,SE,2025,17.2
A,PC_TOT,B-E,B1G,SI,1995,28.5
A,PC_TOT,B-E,B1G,SI,1996,28.5
A,PC_TOT,B-E,B1G,SI,1997,28.8
A,PC_TOT,B-E,B1G,SI,1998,29.5
A,PC_TOT,B-E,B1G,SI,1999,29.0
A,PC_TOT,B-E,B1G,SI,2000,28.4
A,PC_TOT,B-E,B1G,SI,2001,28.8
A,PC_TOT,B-E,B1G,SI,2002,28.6
A,PC_TOT,B-E,B1G,SI,2003,28.6
A,PC_TOT,B-E,B1G,SI,2004,28.5
A,PC_TOT,B-E,B1G,SI,2005,27.5
A,PC_TOT,B-E,B1G,SI,2006,27.3
A,PC_TOT,B-E,B1G,SI,2007,27.0
A,PC_TOT,B-E,B1G,SI,2008,25.8
A,PC_TOT,B-E,B1G,SI,2009,23.6
A,PC_TOT,B-E,B1G,SI,2010,24.0
A,PC_TOT,B-E,B1G,SI,2011,24.8
A,PC_TOT,B-E,B1G,SI,2012,25.5
A,PC_TOT,B-E,B1G,SI,2013,26.4
A,PC_TOT,B-E,B1G,SI,2014,26.7
A,PC_TOT,B-E,B1G,SI,2015,26.9
A,PC_TOT,B-E,B1G,SI,2016,27.0
A,PC_TOT,B-E,B1G,SI,2017,27.2
A,PC_TOT,B-E,B1G,SI,2018,26.8
A,PC_TOT,B-E,B1G,SI,2019,27.0
A,PC_TOT,B-E,B1G,SI,2020,26.9
A,PC_TOT,B-E,B1G,SI,2021,26.1
A,PC_TOT,B-E,B1G,SI,2022,25.1
A,PC_TOT,B-E,B1G,SI,2023,26.4
A,PC_TOT,B-E,B1G,SI,2024,26.1
A,PC_TOT,B-E,B1G,SI,2025,24.8
A,PC_TOT,B-E,B1G,SK,1995,26.8
A,PC_TOT,B-E,B1G,SK,1996,25.7
A,PC_TOT,B-E,B1G,SK,1997,24.1
A,PC_TOT,B-E,B1G,SK,1998,25.2
A,PC_TOT,B-E,B1G,SK,1999,26.2
A,PC_TOT,B-E,B1G,SK,2000,27.4
A,PC_TOT,B-E,B1G,SK,2001,27.5
A,PC_TOT,B-E,B1G,SK,2002,26.1
A,PC_TOT,B-E,B1G,SK,2003,28.3
A,PC_TOT,B-E,B1G,SK,2004,29.7
A,PC_TOT,B-E,B1G,SK,2005,29.4
A,PC_TOT,B-E,B1G,SK,2006,30.5
A,PC_TOT,B-E,B1G,SK,2007,29.4
A,PC_TOT,B-E,B1G,SK,2008,27.0
A,PC_TOT,B-E,B1G,SK,2009,22.4
A,PC_TOT,B-E,B1G,SK,2010,23.9
A,PC_TOT,B-E,B1G,SK,2011,24.7
A,PC_TOT,B-E,B1G,SK,2012,24.3
A,PC_TOT,B-E,B1G,SK,2013,23.3
A,PC_TOT,B-E,B1G,SK,2014,25.2
A,PC_TOT,B-E,B1G,SK,2015,25.1
A,PC_TOT,B-E,B1G,SK,2016,23.8
A,PC_TOT,B-E,B1G,SK,2017,22.9
A,PC_TOT,B-E,B1G,SK,2018,23.7
A,PC_TOT,B-E,B1G,SK,2019,25.2
A,PC_TOT,B-E,B1G,SK,2020,24.0
A,PC_TOT,B-E,B1G,SK,2021,21.9
A,PC_TOT,B-E,B1G,SK,2022,21.2
A,PC_TOT,B-E,B1G,SK,2023,23.4
A,PC_TOT,B-E,B1G,SK,2024,23.4
A,PC_TOT,B-E,B1G,SK,2025,22.8
A,PC_TOT,B-E,B1G,TR,1995,31.6
A,PC_TOT,B-E,B1G,TR,1996,29.9
A,PC_TOT,B-E,B1G,TR,1997,30.0
A,PC_TOT,B-E,B1G,TR,1998,27.1
A,PC_TOT,B-E,B1G,TR,1999,24.9
A,PC_TOT,B-E,B1G,TR,2000,24.0
A,PC_TOT,B-E,B1G,TR,2001,23.4
A,PC_TOT,B-E,B1G,TR,2002,22.8
A,PC_TOT,B-E,B1G,TR,2003,23.1
A,PC_TOT,B-E,B1G,TR,2004,22.7
A,PC_TOT,B-E,B1G,TR,2005,22.6
A,PC_TOT,B-E,B1G,TR,2006,22.6
A,PC_TOT,B-E,B1G,TR,2007,22.2
A,PC_TOT,B-E,B1G,TR,2008,21.8
A,PC_TOT,B-E,B1G,TR,2009,20.7
A,PC_TOT,B-E,B1G,TR,2010,21.0
A,PC_TOT,B-E,B1G,TR,2011,22.4
A,PC_TOT,B-E,B1G,TR,2012,21.9
A,PC_TOT,B-E,B1G,TR,2013,22.5
A,PC_TOT,B-E,B1G,TR,2014,22.8
A,PC_TOT,B-E,B1G,TR,2015,22.5
A,PC_TOT,B-E,B1G,TR,2016,22.5
A,PC_TOT,B-E,B1G,TR,2017,23.2
A,PC_TOT,B-E,B1G,TR,2018,24.6
A,PC_TOT,B-E,B1G,TR,2019,24.1
A,PC_TOT,B-E,B1G,TR,2020,25.3
A,PC_TOT,B-E,B1G,TR,2021,28.8
A,PC_TOT,B-E,B1G,TR,2022,29.0
A,PC_TOT,B-E,B1G,TR,2023,25.6
A,PC_TOT,B-E,B1G,TR,2024,22.2
A,PC_TOT,B-E,B1G,TR,2025,20.5
A,PC_TOT,B-E,B1G,UA,2000,33.0
A,PC_TOT,B-E,B1G,UA,2001,29.5
A,PC_TOT,B-E,B1G,UA,2002,29.8
A,PC_TOT,B-E,B1G,UA,2003,29.3
A,PC_TOT,B-E,B1G,UA,2004,27.5
A,PC_TOT,B-E,B1G,UA,2005,29.7
A,PC_TOT,B-E,B1G,UA,2006,30.2
A,PC_TOT,B-E,B1G,UA,2007,29.6
A,PC_TOT,B-E,B1G,UA,2008,28.3
A,PC_TOT,B-E,B1G,UA,2009,25.3
A,PC_TOT,B-E,B1G,UA,2010,25.6
A,PC_TOT,B-E,B1G,UA,2011,25.6
A,PC_TOT,B-E,B1G,UA,2012,25.2
A,PC_TOT,B-E,B1G,UA,2013,23.0
A,PC_TOT,B-E,B1G,UA,2014,23.5
A,PC_TOT,B-E,B1G,UA,2015,23.3
A,PC_TOT,B-E,B1G,UA,2016,25.0
A,PC_TOT,B-E,B1G,UA,2017,25.0
A,PC_TOT,B-E,B1G,UA,2018,24.8
A,PC_TOT,B-E,B1G,UA,2019,23.1
A,PC_TOT,B-E,B1G,UA,2020,20.9
A,PC_TOT,B-E,B1G,UA,2021,23.7
A,PC_TOT,B-E,B1G,UA,2022,18.9
A,PC_TOT,B-E,B1G,UA,2023,19.9
A,PC_TOT,B-E,B1G,UA,2024,20.0
A,PC_TOT,B-E,B1G,UK,1995,22.0
A,PC_TOT,B-E,B1G,UK,1996,22.1
A,PC_TOT,B-E,B1G,UK,1997,21.5
A,PC_TOT,B-E,B1G,UK,1998,20.5
A,PC_TOT,B-E,B1G,UK,1999,19.8
A,PC_TOT,B-E,B1G,UK,2000,19.7
A,PC_TOT,B-E,B1G,UK,2001,18.4
A,PC_TOT,B-E,B1G,UK,2002,17.7
A,PC_TOT,B-E,B1G,UK,2003,17.1
A,PC_TOT,B-E,B1G,UK,2004,16.5
A,PC_TOT,B-E,B1G,UK,2005,16.1
A,PC_TOT,B-E,B1G,UK,2006,16.1
A,PC_TOT,B-E,B1G,UK,2007,15.3
A,PC_TOT,B-E,B1G,UK,2008,15.6
A,PC_TOT,B-E,B1G,UK,2009,15.0
A,PC_TOT,B-E,B1G,UK,2010,15.4
A,PC_TOT,B-E,B1G,UK,2011,15.2
A,PC_TOT,B-E,B1G,UK,2012,15.1
A,PC_TOT,B-E,B1G,UK,2013,15.2
A,PC_TOT,B-E,B1G,UK,2014,14.7
A,PC_TOT,B-E,B1G,UK,2015,14.2
A,PC_TOT,B-E,B1G,UK,2016,13.7
A,PC_TOT,B-E,B1G,UK,2017,13.9
A,PC_TOT,B-E,B1G,UK,2018,13.9
A,PC_TOT,B-E,B1G,UK,2019,13.4
A,PC_TOT,B-E,B1G,XK,2008,23.5
A,PC_TOT,B-E,B1G,XK,2009,24.9
A,PC_TOT,B-E,B1G,XK,2010,23.5
A,PC_TOT,B-E,B1G,XK,2011,23.6
A,PC_TOT,B-E,B1G,XK,2012,23.4
A,PC_TOT,B-E,B1G,XK,2013,23.3
A,PC_TOT,B-E,B1G,XK,2014,23.4
A,PC_TOT,B-E,B1G,XK,2015,23.8
A,PC_TOT,B-E,B1G,XK,2016,24.3
A,PC_TOT,B-E,B1G,XK,2017,24.1
A,PC_TOT,B-E,B1G,XK,2018,24.2
A,PC_TOT,B-E,B1G,XK,2019,23.4
A,PC_TOT,B-E,B1G,XK,2020,24.1
A,PC_TOT,B-E,B1G,XK,2021,23.6
A,PC_TOT,B-E,B1G,XK,2022,23.3
A,PC_TOT,B-E,B1G,XK,2023,22.8
A,PC_TOT,B-E,B1G,XK,2024,22.8
A,PC_TOT,B-E,B1G,XK,2025,21.9
