freq,unit,geo,time,value
A,PC_HH,BE35,2017,82.04
A,PC_HH,BE35,2018,78.91
A,PC_HH,BE35,2019,83.74
A,PC_HH,BE35,2020,85.61
A,PC_HH,BE35,2021,85.18
A,PC_HH,BG,2006,10.1
A,PC_HH,BG,2007,15.4
A,PC_HH,BG,2008,20.72
A,PC_HH,BG,2009,26.12
A,PC_HH,BG,2010,26.01
A,PC_HH,BG,2011,39.8
A,PC_HH,BG,2012,50.78
A,PC_HH,BG,2013,53.62
A,PC_HH,BG,2014,56.46
A,PC_HH,BG,2015,58.84
A,PC_HH,BG,2016,62.81
A,PC_HH,BG,2017,66.9
A,PC_HH,BG,2018,71.49
A,PC_HH,BG,2019,74.94
A,PC_HH,BG,2020,78.61
A,PC_HH,BG,2021,83.53
A,PC_HH,BG3,2008,16.4
A,PC_HH,BG3,2009,22.68
A,PC_HH,BG3,2010,21.28
A,PC_HH,BG3,2011,32.27
A,PC_HH,BG3,2012,45.91
A,PC_HH,BG3,2013,47.58
A,PC_HH,BG3,2014,52.92
A,PC_HH,BG3,2015,54.72
A,PC_HH,BG3,2016,61.62
A,PC_HH,BG3,2017,63.73
A,PC_HH,BG3,2018,69.08
A,PC_HH,BG3,2019,73.24
A,PC_HH,BG3,2020,74.21
A,PC_HH,BG3,2021,81.08
A,PC_HH,BG31,2008,12.23
A,PC_HH,BG31,2009,23.86
A,PC_HH,BG31,2010,23.56
A,PC_HH,BG31,2011,32.98
A,PC_HH,BG31,2012,38.23
A,PC_HH,BG31,2013,42.4
A,PC_HH,BG31,2014,44.88
A,PC_HH,BG31,2015,44.51
A,PC_HH,BG31,2016,58.0
A,PC_HH,BG31,2017,56.8
A,PC_HH,BG31,2018,64.85
A,PC_HH,BG31,2019,70.8
A,PC_HH,BG31,2020,65.98
A,PC_HH,BG31,2021,73.5
A,PC_HH,BG32,2008,16.62
A,PC_HH,BG32,2009,20.98
A,PC_HH,BG32,2010,22.68
A,PC_HH,BG32,2011,38.42
A,PC_HH,BG32,2012,46.62
A,PC_HH,BG32,2013,49.4
A,PC_HH,BG32,2014,58.45
A,PC_HH,BG32,2015,58.21
A,PC_HH,BG32,2016,61.53
A,PC_HH,BG32,2017,67.32
A,PC_HH,BG32,2018,67.11
A,PC_HH,BG32,2019,73.17
A,PC_HH,BG32,2020,74.76
A,PC_HH,BG32,2021,82.67
A,PC_HH,BG33,2008,19.99
A,PC_HH,BG33,2009,23.26
A,PC_HH,BG33,2010,16.71
A,PC_HH,BG33,2011,27.62
A,PC_HH,BG33,2012,47.89
A,PC_HH,BG33,2013,51.54
A,PC_HH,BG33,2014,56.16
A,PC_HH,BG33,2015,56.27
A,PC_HH,BG33,2016,67.34
A,PC_HH,BG33,2017,68.43
A,PC_HH,BG33,2018,73.89
A,PC_HH,BG33,2019,73.72
A,PC_HH,BG33,2020,77.7
A,PC_HH,BG33,2021,85.23
A,PC_HH,BG34,2008,16.79
A,PC_HH,BG34,2009,22.58
A,PC_HH,BG34,2010,22.06
A,PC_HH,BG34,2011,30.88
A,PC_HH,BG34,2012,49.64
A,PC_HH,BG34,2013,46.54
A,PC_HH,BG34,2014,51.7
A,PC_HH,BG34,2015,58.47
A,PC_HH,BG34,2016,59.26
A,PC_HH,BG34,2017,61.83
A,PC_HH,BG34,2018,69.6
A,PC_HH,BG34,2019,74.73
A,PC_HH,BG34,2020,76.86
A,PC_HH,BG34,2021,81.73
A,PC_HH,BG4,2008,25.61
